geography_id,canonical_name,djpk_province_selector,djpk_pemda_selector,djpk_source_name,year,period_selector,conceptual_family,source_account_label,source_account_label_normalized,budget_rupiah_raw,realization_rupiah_raw,realization_idr_billion,percentage_raw,html_display_realization_raw,html_crosscheck_status,taxonomy_contract_type,claim_type,html_response_sha256,export_response_sha256
idn.13.1309,Pasaman,03,05,Kab. Pasaman,2022,12,capital_expenditure,Belanja Modal,belanja modal,168587511871,150682976689,150.682976689,89.38,"150,68 M",passed_display_rounding_crosscheck,exact_label,observed_recorded_fiscal_realization,4b8a14b42b3d5d7b46c7091f3c093d10d7cea2c1c25c9aa59666cede63a717b1,fc0a93cf1dd04de59c0538603d65432df9fbfc26bd8ff29c36d67038ab2e9237
idn.13.1309,Pasaman,03,05,Kab. Pasaman,2023,12,total_revenue,Pendapatan Daerah,pendapatan daerah,1065653100252,1002660825830.7,1002.6608258307,94.09,"1.002,66 M",passed_display_rounding_crosscheck,exact_label,observed_recorded_fiscal_realization,303730b57547bcf25eefe37694f0839a79bb7e25a8cc535d10c3a570f55877f5,29cfc10f8c94cd92f8f00a7ac7de5ec77b3b13f79328fa6e0c9976fdf65178e8
idn.13.1309,Pasaman,03,05,Kab. Pasaman,2023,12,own_source_revenue_pad,PAD,pad,108388607000,92821796753.65,92.82179675365,85.64,"92,82 M",passed_display_rounding_crosscheck,exact_label,observed_recorded_fiscal_realization,303730b57547bcf25eefe37694f0839a79bb7e25a8cc535d10c3a570f55877f5,29cfc10f8c94cd92f8f00a7ac7de5ec77b3b13f79328fa6e0c9976fdf65178e8
idn.13.1309,Pasaman,03,05,Kab. Pasaman,2023,12,total_expenditure,Belanja Daerah,belanja daerah,1144332999377,995748162813,995.748162813,87.02,"995,75 M",passed_display_rounding_crosscheck,exact_label,observed_recorded_fiscal_realization,303730b57547bcf25eefe37694f0839a79bb7e25a8cc535d10c3a570f55877f5,29cfc10f8c94cd92f8f00a7ac7de5ec77b3b13f79328fa6e0c9976fdf65178e8
idn.13.1309,Pasaman,03,05,Kab. Pasaman,2023,12,capital_expenditure,Belanja Modal,belanja modal,202456427118,164138102066,164.138102066,81.07,"164,14 M",passed_display_rounding_crosscheck,exact_label,observed_recorded_fiscal_realization,303730b57547bcf25eefe37694f0839a79bb7e25a8cc535d10c3a570f55877f5,29cfc10f8c94cd92f8f00a7ac7de5ec77b3b13f79328fa6e0c9976fdf65178e8
idn.13.1309,Pasaman,03,05,Kab. Pasaman,2024,12,total_revenue,Pendapatan Daerah,pendapatan daerah,1082322616407,1060749194317.6,1060.7491943176,98.01,"1.060,75 M",passed_display_rounding_crosscheck,exact_label,observed_recorded_fiscal_realization,5da6905f9176ce22ee3a1dcd1bc9f847b013cfe9f59ccca72eb723bc1c28648a,c9b6c72612f64ee35ab2ee78fb43515eec846057818402dd5c9232d52d62b043
idn.13.1309,Pasaman,03,05,Kab. Pasaman,2024,12,own_source_revenue_pad,PAD,pad,120019119997,113666137891.64,113.66613789164,94.71,"113,67 M",passed_display_rounding_crosscheck,exact_label,observed_recorded_fiscal_realization,5da6905f9176ce22ee3a1dcd1bc9f847b013cfe9f59ccca72eb723bc1c28648a,c9b6c72612f64ee35ab2ee78fb43515eec846057818402dd5c9232d52d62b043
idn.13.1309,Pasaman,03,05,Kab. Pasaman,2024,12,total_expenditure,Belanja Daerah,belanja daerah,1167205959433,1097800104919.8,1097.8001049198,94.05,"1.097,80 M",passed_display_rounding_crosscheck,exact_label,observed_recorded_fiscal_realization,5da6905f9176ce22ee3a1dcd1bc9f847b013cfe9f59ccca72eb723bc1c28648a,c9b6c72612f64ee35ab2ee78fb43515eec846057818402dd5c9232d52d62b043
idn.13.1309,Pasaman,03,05,Kab. Pasaman,2024,12,capital_expenditure,Belanja Modal,belanja modal,93869280108,98805777756.34,98.80577775634,105.26,"98,81 M",passed_display_rounding_crosscheck,exact_label,observed_recorded_fiscal_realization,5da6905f9176ce22ee3a1dcd1bc9f847b013cfe9f59ccca72eb723bc1c28648a,c9b6c72612f64ee35ab2ee78fb43515eec846057818402dd5c9232d52d62b043
idn.13.1309,Pasaman,03,05,Kab. Pasaman,2025,12,total_revenue,Pendapatan Daerah,pendapatan daerah,1131232918521,1007267572278,1007.267572278,89.04,"1.007,27 M",passed_display_rounding_crosscheck,exact_label,observed_recorded_fiscal_realization,94f9db2102bdf0930d451e224f8abb1c4a755d512005041c6a503f52e197a24f,1623e3f7aa0f48329690deead74bb4a45d14445ab3a2a3593ed1218eae0ef80e
idn.13.1309,Pasaman,03,05,Kab. Pasaman,2025,12,own_source_revenue_pad,PAD,pad,134561676768,107087929661.01,107.08792966101,79.58,"107,09 M",passed_display_rounding_crosscheck,exact_label,observed_recorded_fiscal_realization,94f9db2102bdf0930d451e224f8abb1c4a755d512005041c6a503f52e197a24f,1623e3f7aa0f48329690deead74bb4a45d14445ab3a2a3593ed1218eae0ef80e
idn.13.1309,Pasaman,03,05,Kab. Pasaman,2025,12,total_expenditure,Belanja Daerah,belanja daerah,1210164973709,993301558256.08,993.30155825608,82.08,"993,30 M",passed_display_rounding_crosscheck,exact_label,observed_recorded_fiscal_realization,94f9db2102bdf0930d451e224f8abb1c4a755d512005041c6a503f52e197a24f,1623e3f7aa0f48329690deead74bb4a45d14445ab3a2a3593ed1218eae0ef80e
idn.13.1309,Pasaman,03,05,Kab. Pasaman,2025,12,capital_expenditure,Belanja Modal,belanja modal,121829131649,55445288415.57,55.44528841557,45.51,"55,45 M",passed_display_rounding_crosscheck,exact_label,observed_recorded_fiscal_realization,94f9db2102bdf0930d451e224f8abb1c4a755d512005041c6a503f52e197a24f,1623e3f7aa0f48329690deead74bb4a45d14445ab3a2a3593ed1218eae0ef80e
idn.13.1302,Pesisir Selatan,03,06,Kab. Pesisir Selatan,2018,12,total_revenue,Pendapatan Daerah,pendapatan daerah,1474494349100,1529141850638.4,1529.1418506384,103.71,"1.529,14 M",passed_display_rounding_crosscheck,exact_label,observed_recorded_fiscal_realization,d211c54a3a1a4c74edbb545496fd5031529e51cfd15959f655785840c1a88509,7ac7164d6b11d61f31b03ea336e51bec8f6debf2c1c6774963a43604c0a64894
idn.13.1302,Pesisir Selatan,03,06,Kab. Pesisir Selatan,2018,12,own_source_revenue_pad,PAD,pad,125080485698,123906524443.36,123.90652444336,99.06,"123,91 M",passed_display_rounding_crosscheck,exact_label,observed_recorded_fiscal_realization,d211c54a3a1a4c74edbb545496fd5031529e51cfd15959f655785840c1a88509,7ac7164d6b11d61f31b03ea336e51bec8f6debf2c1c6774963a43604c0a64894
idn.13.1302,Pesisir Selatan,03,06,Kab. Pesisir Selatan,2018,12,total_expenditure,Belanja Daerah,belanja daerah,1561531734100,1569020950588.9,1569.0209505889,100.48,"1.569,02 M",passed_display_rounding_crosscheck,exact_label,observed_recorded_fiscal_realization,d211c54a3a1a4c74edbb545496fd5031529e51cfd15959f655785840c1a88509,7ac7164d6b11d61f31b03ea336e51bec8f6debf2c1c6774963a43604c0a64894
idn.13.1302,Pesisir Selatan,03,06,Kab. Pesisir Selatan,2018,12,capital_expenditure,Belanja Modal,belanja modal,285974782241.35,257286726595,257.286726595,89.97,"257,29 M",passed_display_rounding_crosscheck,exact_label,observed_recorded_fiscal_realization,d211c54a3a1a4c74edbb545496fd5031529e51cfd15959f655785840c1a88509,7ac7164d6b11d61f31b03ea336e51bec8f6debf2c1c6774963a43604c0a64894
idn.13.1302,Pesisir Selatan,03,06,Kab. Pesisir Selatan,2019,12,total_revenue,Pendapatan Daerah,pendapatan daerah,1750292649910,1699011062108.4,1699.0110621084,97.07,"1.699,01 M",passed_display_rounding_crosscheck,exact_label,observed_recorded_fiscal_realization,7c4c677b67957bcdc78c833d082bc99a080cae39f957958cb389988eb40cf18a,064113eaa3e20d0e334cda67fe22ce2476e831d2763ad6076500998aa9ef4d51
idn.13.1302,Pesisir Selatan,03,06,Kab. Pesisir Selatan,2019,12,own_source_revenue_pad,PAD,pad,152795794018,134804594146.43,134.80459414643,88.23,"134,80 M",passed_display_rounding_crosscheck,exact_label,observed_recorded_fiscal_realization,7c4c677b67957bcdc78c833d082bc99a080cae39f957958cb389988eb40cf18a,064113eaa3e20d0e334cda67fe22ce2476e831d2763ad6076500998aa9ef4d51
idn.13.1302,Pesisir Selatan,03,06,Kab. Pesisir Selatan,2019,12,total_expenditure,Belanja Daerah,belanja daerah,1813953970248.9,1693639523836.7,1693.6395238367,93.37,"1.693,64 M",passed_display_rounding_crosscheck,exact_label,observed_recorded_fiscal_realization,7c4c677b67957bcdc78c833d082bc99a080cae39f957958cb389988eb40cf18a,064113eaa3e20d0e334cda67fe22ce2476e831d2763ad6076500998aa9ef4d51
idn.13.1302,Pesisir Selatan,03,06,Kab. Pesisir Selatan,2019,12,capital_expenditure,Belanja Modal,belanja modal,406780291116.25,324875576584,324.875576584,79.87,"324,88 M",passed_display_rounding_crosscheck,exact_label,observed_recorded_fiscal_realization,7c4c677b67957bcdc78c833d082bc99a080cae39f957958cb389988eb40cf18a,064113eaa3e20d0e334cda67fe22ce2476e831d2763ad6076500998aa9ef4d51
idn.13.1302,Pesisir Selatan,03,06,Kab. Pesisir Selatan,2020,12,total_revenue,Pendapatan Daerah,pendapatan daerah,1787094489692,1629588564634.4,1629.5885646344,91.19,"1.629,59 M",passed_display_rounding_crosscheck,exact_label,observed_recorded_fiscal_realization,063fd6bca6a1ee453ae68c37a68407d9e36ea0280c11d4d9c8961fb8136d7664,ca4fb1b67bc90be91e5288bcd874cb0420a1f1078e054def5ac517a71baf9a59
idn.13.1302,Pesisir Selatan,03,06,Kab. Pesisir Selatan,2020,12,own_source_revenue_pad,PAD,pad,156419589082,132752560092.45,132.75256009245,84.87,"132,75 M",passed_display_rounding_crosscheck,exact_label,observed_recorded_fiscal_realization,063fd6bca6a1ee453ae68c37a68407d9e36ea0280c11d4d9c8961fb8136d7664,ca4fb1b67bc90be91e5288bcd874cb0420a1f1078e054def5ac517a71baf9a59
idn.13.1302,Pesisir Selatan,03,06,Kab. Pesisir Selatan,2020,12,total_expenditure,Belanja Daerah,belanja daerah,1854122929692,1614555388580.2,1614.5553885802,87.08,"1.614,56 M",passed_display_rounding_crosscheck,exact_label,observed_recorded_fiscal_realization,063fd6bca6a1ee453ae68c37a68407d9e36ea0280c11d4d9c8961fb8136d7664,ca4fb1b67bc90be91e5288bcd874cb0420a1f1078e054def5ac517a71baf9a59
idn.13.1302,Pesisir Selatan,03,06,Kab. Pesisir Selatan,2020,12,capital_expenditure,Belanja Modal,belanja modal,424888139409.12,261934632557,261.934632557,61.65,"261,93 M",passed_display_rounding_crosscheck,exact_label,observed_recorded_fiscal_realization,063fd6bca6a1ee453ae68c37a68407d9e36ea0280c11d4d9c8961fb8136d7664,ca4fb1b67bc90be91e5288bcd874cb0420a1f1078e054def5ac517a71baf9a59
idn.13.1302,Pesisir Selatan,03,06,Kab. Pesisir Selatan,2021,12,total_revenue,Pendapatan Daerah,pendapatan daerah,1734397102605,1682882249035.7,1682.8822490357,97.03,"1.682,88 M",passed_display_rounding_crosscheck,exact_label,observed_recorded_fiscal_realization,fd33860f00c5c207a2ea55d549d437017e41bb8e7ef6c749038987bcb369be6e,d1131f8bad86635e9714dab4731234f0c4ceacd38e729f0f36b5115465e680c8
idn.13.1302,Pesisir Selatan,03,06,Kab. Pesisir Selatan,2021,12,own_source_revenue_pad,PAD,pad,145952089082,145028893400.1,145.0288934001,99.37,"145,03 M",passed_display_rounding_crosscheck,exact_label,observed_recorded_fiscal_realization,fd33860f00c5c207a2ea55d549d437017e41bb8e7ef6c749038987bcb369be6e,d1131f8bad86635e9714dab4731234f0c4ceacd38e729f0f36b5115465e680c8
idn.13.1302,Pesisir Selatan,03,06,Kab. Pesisir Selatan,2021,12,total_expenditure,Belanja Daerah,belanja daerah,1729897102605,1591682331641.5,1591.6823316415,92.01,"1.591,68 M",passed_display_rounding_crosscheck,exact_label,observed_recorded_fiscal_realization,fd33860f00c5c207a2ea55d549d437017e41bb8e7ef6c749038987bcb369be6e,d1131f8bad86635e9714dab4731234f0c4ceacd38e729f0f36b5115465e680c8
idn.13.1302,Pesisir Selatan,03,06,Kab. Pesisir Selatan,2021,12,capital_expenditure,Belanja Modal,belanja modal,264811989760,218718458162,218.718458162,82.59,"218,72 M",passed_display_rounding_crosscheck,exact_label,observed_recorded_fiscal_realization,fd33860f00c5c207a2ea55d549d437017e41bb8e7ef6c749038987bcb369be6e,d1131f8bad86635e9714dab4731234f0c4ceacd38e729f0f36b5115465e680c8
idn.13.1302,Pesisir Selatan,03,06,Kab. Pesisir Selatan,2022,12,total_revenue,Pendapatan Daerah,pendapatan daerah,1628620096059,1633057724701,1633.057724701,100.27,"1.633,06 M",passed_display_rounding_crosscheck,exact_label,observed_recorded_fiscal_realization,c78d18e06a35166410fcb5adf0a044e0780a7394c7fb611f3e231e0bf24b4b7f,12b5f0d7d4297dbcfe7acb5b639baac87da501b6138e2b2caea125673908443c
idn.13.1302,Pesisir Selatan,03,06,Kab. Pesisir Selatan,2022,12,own_source_revenue_pad,PAD,pad,139438682516,145378020490.01,145.37802049001,104.26,"145,38 M",passed_display_rounding_crosscheck,exact_label,observed_recorded_fiscal_realization,c78d18e06a35166410fcb5adf0a044e0780a7394c7fb611f3e231e0bf24b4b7f,12b5f0d7d4297dbcfe7acb5b639baac87da501b6138e2b2caea125673908443c
idn.13.1302,Pesisir Selatan,03,06,Kab. Pesisir Selatan,2022,12,total_expenditure,Belanja Daerah,belanja daerah,1659324726602,1629187038487.5,1629.1870384875,98.18,"1.629,19 M",passed_display_rounding_crosscheck,exact_label,observed_recorded_fiscal_realization,c78d18e06a35166410fcb5adf0a044e0780a7394c7fb611f3e231e0bf24b4b7f,12b5f0d7d4297dbcfe7acb5b639baac87da501b6138e2b2caea125673908443c
idn.13.1302,Pesisir Selatan,03,06,Kab. Pesisir Selatan,2022,12,capital_expenditure,Belanja Modal,belanja modal,248663386713,263195433274,263.195433274,105.84,"263,20 M",passed_display_rounding_crosscheck,exact_label,observed_recorded_fiscal_realization,c78d18e06a35166410fcb5adf0a044e0780a7394c7fb611f3e231e0bf24b4b7f,12b5f0d7d4297dbcfe7acb5b639baac87da501b6138e2b2caea125673908443c
idn.13.1302,Pesisir Selatan,03,06,Kab. Pesisir Selatan,2023,12,total_revenue,Pendapatan Daerah,pendapatan daerah,1623805488445,1528055731064.2,1528.0557310642,94.10,"1.528,06 M",passed_display_rounding_crosscheck,exact_label,observed_recorded_fiscal_realization,bf16ce1f90de1aab59de2fa23d3088618d92302d9d0a916c29bffe8822105c27,a2ec4a59424e60253d66deed0861b0911c050e348fa5b301600b171449d53da3
idn.13.1302,Pesisir Selatan,03,06,Kab. Pesisir Selatan,2023,12,own_source_revenue_pad,PAD,pad,138430526445,135694414079.23,135.69441407923,98.02,"135,69 M",passed_display_rounding_crosscheck,exact_label,observed_recorded_fiscal_realization,bf16ce1f90de1aab59de2fa23d3088618d92302d9d0a916c29bffe8822105c27,a2ec4a59424e60253d66deed0861b0911c050e348fa5b301600b171449d53da3
idn.13.1302,Pesisir Selatan,03,06,Kab. Pesisir Selatan,2023,12,total_expenditure,Belanja Daerah,belanja daerah,1693206878521,1454686654960.1,1454.6866549601,85.91,"1.454,69 M",passed_display_rounding_crosscheck,exact_label,observed_recorded_fiscal_realization,bf16ce1f90de1aab59de2fa23d3088618d92302d9d0a916c29bffe8822105c27,a2ec4a59424e60253d66deed0861b0911c050e348fa5b301600b171449d53da3
idn.13.1302,Pesisir Selatan,03,06,Kab. Pesisir Selatan,2023,12,capital_expenditure,Belanja Modal,belanja modal,218593033169,224615798338.09,224.61579833809,102.76,"224,62 M",passed_display_rounding_crosscheck,exact_label,observed_recorded_fiscal_realization,bf16ce1f90de1aab59de2fa23d3088618d92302d9d0a916c29bffe8822105c27,a2ec4a59424e60253d66deed0861b0911c050e348fa5b301600b171449d53da3
idn.13.1302,Pesisir Selatan,03,06,Kab. Pesisir Selatan,2024,12,total_revenue,Pendapatan Daerah,pendapatan daerah,1688635436790,1690884513877.9,1690.8845138779,100.13,"1.690,88 M",passed_display_rounding_crosscheck,exact_label,observed_recorded_fiscal_realization,24a29e2ca9464b702b15fe0ed0f9fb8a155457ce842a6c7bbef533d38944e4cd,0f3d30360940e70b0fc22e19c1e5642c7bf01fdbe29106312c5667578d58f0c6
idn.13.1302,Pesisir Selatan,03,06,Kab. Pesisir Selatan,2024,12,own_source_revenue_pad,PAD,pad,140093748785,161576001454.88,161.57600145488,115.33,"161,58 M",passed_display_rounding_crosscheck,exact_label,observed_recorded_fiscal_realization,24a29e2ca9464b702b15fe0ed0f9fb8a155457ce842a6c7bbef533d38944e4cd,0f3d30360940e70b0fc22e19c1e5642c7bf01fdbe29106312c5667578d58f0c6
idn.13.1302,Pesisir Selatan,03,06,Kab. Pesisir Selatan,2024,12,total_expenditure,Belanja Daerah,belanja daerah,1886615447075,1741084667241.2,1741.0846672412,92.29,"1.741,08 M",passed_display_rounding_crosscheck,exact_label,observed_recorded_fiscal_realization,24a29e2ca9464b702b15fe0ed0f9fb8a155457ce842a6c7bbef533d38944e4cd,0f3d30360940e70b0fc22e19c1e5642c7bf01fdbe29106312c5667578d58f0c6
idn.13.1302,Pesisir Selatan,03,06,Kab. Pesisir Selatan,2024,12,capital_expenditure,Belanja Modal,belanja modal,182285747024,172078546250,172.07854625,94.40,"172,08 M",passed_display_rounding_crosscheck,exact_label,observed_recorded_fiscal_realization,24a29e2ca9464b702b15fe0ed0f9fb8a155457ce842a6c7bbef533d38944e4cd,0f3d30360940e70b0fc22e19c1e5642c7bf01fdbe29106312c5667578d58f0c6
idn.13.1302,Pesisir Selatan,03,06,Kab. Pesisir Selatan,2025,12,total_revenue,Pendapatan Daerah,pendapatan daerah,1843535482297,1724030097194.5,1724.0300971945,93.52,"1.724,03 M",passed_display_rounding_crosscheck,exact_label,observed_recorded_fiscal_realization,89f492187d301dc0e2d7644c34ac046dacf26fbd4f6877dbf7bcfb684a6fcb62,71a22bc4aa00ad0fe3626c00cf73ff7fe496588839f30290feaff901076961c2
idn.13.1302,Pesisir Selatan,03,06,Kab. Pesisir Selatan,2025,12,own_source_revenue_pad,PAD,pad,202367202297,192094008194.49,192.09400819449,94.92,"192,09 M",passed_display_rounding_crosscheck,exact_label,observed_recorded_fiscal_realization,89f492187d301dc0e2d7644c34ac046dacf26fbd4f6877dbf7bcfb684a6fcb62,71a22bc4aa00ad0fe3626c00cf73ff7fe496588839f30290feaff901076961c2
idn.13.1302,Pesisir Selatan,03,06,Kab. Pesisir Selatan,2025,12,total_expenditure,Belanja Daerah,belanja daerah,1888535482297,1697964443893.5,1697.9644438935,89.91,"1.697,96 M",passed_display_rounding_crosscheck,exact_label,observed_recorded_fiscal_realization,89f492187d301dc0e2d7644c34ac046dacf26fbd4f6877dbf7bcfb684a6fcb62,71a22bc4aa00ad0fe3626c00cf73ff7fe496588839f30290feaff901076961c2
idn.13.1302,Pesisir Selatan,03,06,Kab. Pesisir Selatan,2025,12,capital_expenditure,Belanja Modal,belanja modal,164588196043,104324346028,104.324346028,63.39,"104,32 M",passed_display_rounding_crosscheck,exact_label,observed_recorded_fiscal_realization,89f492187d301dc0e2d7644c34ac046dacf26fbd4f6877dbf7bcfb684a6fcb62,71a22bc4aa00ad0fe3626c00cf73ff7fe496588839f30290feaff901076961c2
idn.13.1304,Sijunjung,03,07,Kab. Sijunjung,2018,12,total_revenue,Pendapatan Daerah,pendapatan daerah,909559817185,941608636209.38,941.60863620938,103.52,"941,61 M",passed_display_rounding_crosscheck,exact_label,observed_recorded_fiscal_realization,21432594bddea628b721e6f1f7a5863a4eb7459d43ac5b60bb2c605d9b0730d6,33450b91ca9f4098a59ee4e7570d79656602b7eb033d61c3dc92d1df263eefae
idn.13.1304,Sijunjung,03,07,Kab. Sijunjung,2018,12,own_source_revenue_pad,PAD,pad,73319762185,79055940215.38,79.05594021538,107.82,"79,06 M",passed_display_rounding_crosscheck,exact_label,observed_recorded_fiscal_realization,21432594bddea628b721e6f1f7a5863a4eb7459d43ac5b60bb2c605d9b0730d6,33450b91ca9f4098a59ee4e7570d79656602b7eb033d61c3dc92d1df263eefae
idn.13.1304,Sijunjung,03,07,Kab. Sijunjung,2018,12,total_expenditure,Belanja Daerah,belanja daerah,972485109044,958138802509.42,958.13880250942,98.52,"958,14 M",passed_display_rounding_crosscheck,exact_label,observed_recorded_fiscal_realization,21432594bddea628b721e6f1f7a5863a4eb7459d43ac5b60bb2c605d9b0730d6,33450b91ca9f4098a59ee4e7570d79656602b7eb033d61c3dc92d1df263eefae
idn.13.1304,Sijunjung,03,07,Kab. Sijunjung,2018,12,capital_expenditure,Belanja Modal,belanja modal,209583898334,205818505036,205.818505036,98.20,"205,82 M",passed_display_rounding_crosscheck,exact_label,observed_recorded_fiscal_realization,21432594bddea628b721e6f1f7a5863a4eb7459d43ac5b60bb2c605d9b0730d6,33450b91ca9f4098a59ee4e7570d79656602b7eb033d61c3dc92d1df263eefae
idn.13.1304,Sijunjung,03,07,Kab. Sijunjung,2019,12,total_revenue,Pendapatan Daerah,pendapatan daerah,973387330916,997601916695.5,997.6019166955,102.49,"997,60 M",passed_display_rounding_crosscheck,exact_label,observed_recorded_fiscal_realization,9b27544b925cb8a18e79aeb0d6c8365f6a6be10ac74bd6f7272125c7ca79acbd,69ec489b783f81a1ef871b91820db54d13e80951a5268395f7274371e2b02a0f
idn.13.1304,Sijunjung,03,07,Kab. Sijunjung,2019,12,own_source_revenue_pad,PAD,pad,74511920916,83906454917.5,83.9064549175,112.61,"83,91 M",passed_display_rounding_crosscheck,exact_label,observed_recorded_fiscal_realization,9b27544b925cb8a18e79aeb0d6c8365f6a6be10ac74bd6f7272125c7ca79acbd,69ec489b783f81a1ef871b91820db54d13e80951a5268395f7274371e2b02a0f
idn.13.1304,Sijunjung,03,07,Kab. Sijunjung,2019,12,total_expenditure,Belanja Daerah,belanja daerah,1023992936367,1000514064764.9,1000.5140647649,97.71,"1.000,51 M",passed_display_rounding_crosscheck,exact_label,observed_recorded_fiscal_realization,9b27544b925cb8a18e79aeb0d6c8365f6a6be10ac74bd6f7272125c7ca79acbd,69ec489b783f81a1ef871b91820db54d13e80951a5268395f7274371e2b02a0f
idn.13.1304,Sijunjung,03,07,Kab. Sijunjung,2019,12,capital_expenditure,Belanja Modal,belanja modal,212104528430,204210889586,204.210889586,96.28,"204,21 M",passed_display_rounding_crosscheck,exact_label,observed_recorded_fiscal_realization,9b27544b925cb8a18e79aeb0d6c8365f6a6be10ac74bd6f7272125c7ca79acbd,69ec489b783f81a1ef871b91820db54d13e80951a5268395f7274371e2b02a0f
idn.13.1304,Sijunjung,03,07,Kab. Sijunjung,2020,12,total_revenue,Pendapatan Daerah,pendapatan daerah,984902162967,941763316837,941.763316837,95.62,"941,76 M",passed_display_rounding_crosscheck,exact_label,observed_recorded_fiscal_realization,24c3b390254e0ff11135b668beb53bfb68e49931647a91026da1e186cea17c30,8d9934a07d9174c2a06502822a860d422ac63714326858dbd9c58f69f7c6bbf1
idn.13.1304,Sijunjung,03,07,Kab. Sijunjung,2020,12,own_source_revenue_pad,PAD,pad,81239619854,92474357996,92.474357996,113.83,"92,47 M",passed_display_rounding_crosscheck,exact_label,observed_recorded_fiscal_realization,24c3b390254e0ff11135b668beb53bfb68e49931647a91026da1e186cea17c30,8d9934a07d9174c2a06502822a860d422ac63714326858dbd9c58f69f7c6bbf1
idn.13.1304,Sijunjung,03,07,Kab. Sijunjung,2020,12,total_expenditure,Belanja Daerah,belanja daerah,1059479467967,930483143719,930.483143719,87.82,"930,48 M",passed_display_rounding_crosscheck,exact_label,observed_recorded_fiscal_realization,24c3b390254e0ff11135b668beb53bfb68e49931647a91026da1e186cea17c30,8d9934a07d9174c2a06502822a860d422ac63714326858dbd9c58f69f7c6bbf1
idn.13.1304,Sijunjung,03,07,Kab. Sijunjung,2020,12,capital_expenditure,Belanja Modal,belanja modal,214435946526,143523327717,143.523327717,66.93,"143,52 M",passed_display_rounding_crosscheck,exact_label,observed_recorded_fiscal_realization,24c3b390254e0ff11135b668beb53bfb68e49931647a91026da1e186cea17c30,8d9934a07d9174c2a06502822a860d422ac63714326858dbd9c58f69f7c6bbf1
idn.13.1304,Sijunjung,03,07,Kab. Sijunjung,2021,12,total_revenue,Pendapatan Daerah,pendapatan daerah,982675807931,970506206638,970.506206638,98.76,"970,51 M",passed_display_rounding_crosscheck,exact_label,observed_recorded_fiscal_realization,17243ef28e6e667b62325cedff7961d4f3f4d8dee1c6292cfdc92501a27490eb,9a2f1acc62939482942494a4e5feb55bdb120de0bda1f95732b33779ab9c9554
idn.13.1304,Sijunjung,03,07,Kab. Sijunjung,2021,12,own_source_revenue_pad,PAD,pad,87414343887,91773374352,91.773374352,104.99,"91,77 M",passed_display_rounding_crosscheck,exact_label,observed_recorded_fiscal_realization,17243ef28e6e667b62325cedff7961d4f3f4d8dee1c6292cfdc92501a27490eb,9a2f1acc62939482942494a4e5feb55bdb120de0bda1f95732b33779ab9c9554
idn.13.1304,Sijunjung,03,07,Kab. Sijunjung,2021,12,total_expenditure,Belanja Daerah,belanja daerah,1036253112931,907885907692,907.885907692,87.61,"907,89 M",passed_display_rounding_crosscheck,exact_label,observed_recorded_fiscal_realization,17243ef28e6e667b62325cedff7961d4f3f4d8dee1c6292cfdc92501a27490eb,9a2f1acc62939482942494a4e5feb55bdb120de0bda1f95732b33779ab9c9554
idn.13.1304,Sijunjung,03,07,Kab. Sijunjung,2021,12,capital_expenditure,Belanja Modal,belanja modal,157123711049,132647512602,132.647512602,84.42,"132,65 M",passed_display_rounding_crosscheck,exact_label,observed_recorded_fiscal_realization,17243ef28e6e667b62325cedff7961d4f3f4d8dee1c6292cfdc92501a27490eb,9a2f1acc62939482942494a4e5feb55bdb120de0bda1f95732b33779ab9c9554
idn.13.1304,Sijunjung,03,07,Kab. Sijunjung,2022,12,total_revenue,Pendapatan Daerah,pendapatan daerah,991838500680,950197594859.12,950.19759485912,95.80,"950,20 M",passed_display_rounding_crosscheck,exact_label,observed_recorded_fiscal_realization,49f1e1b6f120074141374b9f232ffd042bb8e77c1613b36d3f60fc2f836cdd6d,e99161ab69c7309016e2c2b68ec2fa5a15ccf7f3ea183de9c9c1a01cdb09a4a6
idn.13.1304,Sijunjung,03,07,Kab. Sijunjung,2022,12,own_source_revenue_pad,PAD,pad,95642731836,95109475409.12,95.10947540912,99.44,"95,11 M",passed_display_rounding_crosscheck,exact_label,observed_recorded_fiscal_realization,49f1e1b6f120074141374b9f232ffd042bb8e77c1613b36d3f60fc2f836cdd6d,e99161ab69c7309016e2c2b68ec2fa5a15ccf7f3ea183de9c9c1a01cdb09a4a6
idn.13.1304,Sijunjung,03,07,Kab. Sijunjung,2022,12,total_expenditure,Belanja Daerah,belanja daerah,1064868723602,947084704638.96,947.08470463896,88.94,"947,08 M",passed_display_rounding_crosscheck,exact_label,observed_recorded_fiscal_realization,49f1e1b6f120074141374b9f232ffd042bb8e77c1613b36d3f60fc2f836cdd6d,e99161ab69c7309016e2c2b68ec2fa5a15ccf7f3ea183de9c9c1a01cdb09a4a6
idn.13.1304,Sijunjung,03,07,Kab. Sijunjung,2022,12,capital_expenditure,Belanja Modal,belanja modal,186130342609,169009587919.32,169.00958791932,90.80,"169,01 M",passed_display_rounding_crosscheck,exact_label,observed_recorded_fiscal_realization,49f1e1b6f120074141374b9f232ffd042bb8e77c1613b36d3f60fc2f836cdd6d,e99161ab69c7309016e2c2b68ec2fa5a15ccf7f3ea183de9c9c1a01cdb09a4a6
