geography_id,canonical_name,djpk_pemda_selector,year,requested_html_url,final_html_url,html_http_status,jurisdiction_match,fiscal_year_match,annual_final_realization_semantics_match,annual_final_realization_semantics_class,same_selector_export_link_match,export_url,expected_export_url,final_export_url,export_http_status,export_content_type,export_valid_spreadsheetml,html_table_parseable,html_table_error,html_value_crosscheck_failure_count,html_value_crosscheck_failures,locked_contract_count,matched_contract_count,missing_contracts,parse_failures,html_response_sha256,export_response_sha256,page_pass
idn.13.1308,Lima Puluh Kota,01,2018,https://djpk.kemenkeu.go.id/portal/data/apbd?pemda=01&periode=12&provinsi=03&tahun=2018,https://djpk.kemenkeu.go.id/portal/data/apbd?pemda=01&periode=12&provinsi=03&tahun=2018,200,True,True,True,calendar_year_end_december,True,https://djpk.kemenkeu.go.id/portal/csv_apbd?type=apbd&periode=12&tahun=2018&provinsi=03&pemda=01,https://djpk.kemenkeu.go.id/portal/csv_apbd?type=apbd&periode=12&tahun=2018&provinsi=03&pemda=01,https://djpk.kemenkeu.go.id/portal/csv_apbd?type=apbd&periode=12&tahun=2018&provinsi=03&pemda=01,200,application/vnd.ms-excel,True,True,,0,,4,4,,,c246a6b2b463105472e17bd82b614cf02ca8a5067dac16e609006c6fee685781,5322402b4e71562b763a0cab90fbcf3829401dd07672ddb65fa9e682e738240b,True
idn.13.1308,Lima Puluh Kota,01,2019,https://djpk.kemenkeu.go.id/portal/data/apbd?pemda=01&periode=12&provinsi=03&tahun=2019,https://djpk.kemenkeu.go.id/portal/data/apbd?pemda=01&periode=12&provinsi=03&tahun=2019,200,True,True,True,calendar_year_end_december,True,https://djpk.kemenkeu.go.id/portal/csv_apbd?type=apbd&periode=12&tahun=2019&provinsi=03&pemda=01,https://djpk.kemenkeu.go.id/portal/csv_apbd?type=apbd&periode=12&tahun=2019&provinsi=03&pemda=01,https://djpk.kemenkeu.go.id/portal/csv_apbd?type=apbd&periode=12&tahun=2019&provinsi=03&pemda=01,200,application/vnd.ms-excel,True,True,,0,,4,4,,,0c877e9bd7c2ac6eed0cd2de2be939b4590a6ee1863b0b8d01637ec968269d65,1f40bde0c72d229c37b5b6e0cced07e8c1b404421601376e7c401998fb5a22b0,True
idn.13.1308,Lima Puluh Kota,01,2020,https://djpk.kemenkeu.go.id/portal/data/apbd?pemda=01&periode=12&provinsi=03&tahun=2020,https://djpk.kemenkeu.go.id/portal/data/apbd?pemda=01&periode=12&provinsi=03&tahun=2020,200,True,True,True,calendar_year_end_december,True,https://djpk.kemenkeu.go.id/portal/csv_apbd?type=apbd&periode=12&tahun=2020&provinsi=03&pemda=01,https://djpk.kemenkeu.go.id/portal/csv_apbd?type=apbd&periode=12&tahun=2020&provinsi=03&pemda=01,https://djpk.kemenkeu.go.id/portal/csv_apbd?type=apbd&periode=12&tahun=2020&provinsi=03&pemda=01,200,application/vnd.ms-excel,True,True,,0,,4,4,,,eb27b9ca116236bba61c4ffc58e74e0143f06067ed72472c9a9ff7ebb0529024,b63a3e4d856fe8e485c13035d59a9c31b7539596fe5f03f2d0c6dcc6594042f6,True
idn.13.1308,Lima Puluh Kota,01,2021,https://djpk.kemenkeu.go.id/portal/data/apbd?pemda=01&periode=12&provinsi=03&tahun=2021,https://djpk.kemenkeu.go.id/portal/data/apbd?pemda=01&periode=12&provinsi=03&tahun=2021,200,True,True,True,final_accountability_perda,True,https://djpk.kemenkeu.go.id/portal/csv_apbd?type=apbd&periode=12&tahun=2021&provinsi=03&pemda=01,https://djpk.kemenkeu.go.id/portal/csv_apbd?type=apbd&periode=12&tahun=2021&provinsi=03&pemda=01,https://djpk.kemenkeu.go.id/portal/csv_apbd?type=apbd&periode=12&tahun=2021&provinsi=03&pemda=01,200,application/vnd.ms-excel,True,True,,0,,4,4,,,9d982b6d38f7c48bfbe0410eb82edba9d92040b4a962bdf5fcdd5bc84f39b690,c06ebd090980c19d7fc5f69e5e3b4731eb07f8816619a833673c40086627b233,True
idn.13.1308,Lima Puluh Kota,01,2022,https://djpk.kemenkeu.go.id/portal/data/apbd?pemda=01&periode=12&provinsi=03&tahun=2022,https://djpk.kemenkeu.go.id/portal/data/apbd?pemda=01&periode=12&provinsi=03&tahun=2022,200,True,True,True,calendar_year_end_december,True,https://djpk.kemenkeu.go.id/portal/csv_apbd?type=apbd&periode=12&tahun=2022&provinsi=03&pemda=01,https://djpk.kemenkeu.go.id/portal/csv_apbd?type=apbd&periode=12&tahun=2022&provinsi=03&pemda=01,https://djpk.kemenkeu.go.id/portal/csv_apbd?type=apbd&periode=12&tahun=2022&provinsi=03&pemda=01,200,application/vnd.ms-excel,True,True,,0,,4,4,,,781539094c92b8b536b4838de6300f73f606cf9a13c38d54c684d0cba50e34e1,e243ea393b0097e46a346c1acbf61553b6a7c88ae8da1f9641fd57fa274b2360,True
idn.13.1308,Lima Puluh Kota,01,2023,https://djpk.kemenkeu.go.id/portal/data/apbd?pemda=01&periode=12&provinsi=03&tahun=2023,https://djpk.kemenkeu.go.id/portal/data/apbd?pemda=01&periode=12&provinsi=03&tahun=2023,200,True,True,True,calendar_year_end_december,True,https://djpk.kemenkeu.go.id/portal/csv_apbd?type=apbd&periode=12&tahun=2023&provinsi=03&pemda=01,https://djpk.kemenkeu.go.id/portal/csv_apbd?type=apbd&periode=12&tahun=2023&provinsi=03&pemda=01,https://djpk.kemenkeu.go.id/portal/csv_apbd?type=apbd&periode=12&tahun=2023&provinsi=03&pemda=01,200,application/vnd.ms-excel,True,True,,0,,4,4,,,79769ee70ba0dbe414eb411ba489b8246adff232c9de2aeaff20e25aa8df1735,642494ad0f5a31cec3c140230cac780c7a7f299a84dfe2363c45ad63a47b0ef8,True
idn.13.1308,Lima Puluh Kota,01,2024,https://djpk.kemenkeu.go.id/portal/data/apbd?pemda=01&periode=12&provinsi=03&tahun=2024,https://djpk.kemenkeu.go.id/portal/data/apbd?pemda=01&periode=12&provinsi=03&tahun=2024,200,True,True,True,calendar_year_end_december,True,https://djpk.kemenkeu.go.id/portal/csv_apbd?type=apbd&periode=12&tahun=2024&provinsi=03&pemda=01,https://djpk.kemenkeu.go.id/portal/csv_apbd?type=apbd&periode=12&tahun=2024&provinsi=03&pemda=01,https://djpk.kemenkeu.go.id/portal/csv_apbd?type=apbd&periode=12&tahun=2024&provinsi=03&pemda=01,200,application/vnd.ms-excel,True,True,,0,,4,4,,,252305469b9a95435647598ce821e5822ea8ba61f5a526b8b2d684827a5e4307,2cf747ca9548d8e533e981c139285e8f32e3c0c06980279227548af1c307d3f9,True
idn.13.1308,Lima Puluh Kota,01,2025,https://djpk.kemenkeu.go.id/portal/data/apbd?pemda=01&periode=12&provinsi=03&tahun=2025,https://djpk.kemenkeu.go.id/portal/data/apbd?pemda=01&periode=12&provinsi=03&tahun=2025,200,True,True,True,calendar_year_end_december,True,https://djpk.kemenkeu.go.id/portal/csv_apbd?type=apbd&periode=12&tahun=2025&provinsi=03&pemda=01,https://djpk.kemenkeu.go.id/portal/csv_apbd?type=apbd&periode=12&tahun=2025&provinsi=03&pemda=01,https://djpk.kemenkeu.go.id/portal/csv_apbd?type=apbd&periode=12&tahun=2025&provinsi=03&pemda=01,200,application/vnd.ms-excel,True,True,,0,,4,4,,,e5af68d6acd905415aed18ad1f56075ef1ffd0ba3110aff2c92d7049c69de388,c9ee687887c183c043c8b078737917d34250ee438cc259896669a05b2f3d0e21,True
idn.13.1307,Agam,02,2018,https://djpk.kemenkeu.go.id/portal/data/apbd?pemda=02&periode=12&provinsi=03&tahun=2018,https://djpk.kemenkeu.go.id/portal/data/apbd?pemda=02&periode=12&provinsi=03&tahun=2018,200,True,True,True,calendar_year_end_december,True,https://djpk.kemenkeu.go.id/portal/csv_apbd?type=apbd&periode=12&tahun=2018&provinsi=03&pemda=02,https://djpk.kemenkeu.go.id/portal/csv_apbd?type=apbd&periode=12&tahun=2018&provinsi=03&pemda=02,https://djpk.kemenkeu.go.id/portal/csv_apbd?type=apbd&periode=12&tahun=2018&provinsi=03&pemda=02,200,application/vnd.ms-excel,True,True,,0,,4,4,,,5a19922c65990129d22a1970fb1d0673830bbcefb10f396fd5290c9f9503fc1c,a28472d78f856c155bc0ec78546bb981923a377bab9a026d7a156d551ec37e25,True
idn.13.1307,Agam,02,2019,https://djpk.kemenkeu.go.id/portal/data/apbd?pemda=02&periode=12&provinsi=03&tahun=2019,https://djpk.kemenkeu.go.id/portal/data/apbd?pemda=02&periode=12&provinsi=03&tahun=2019,200,True,True,True,calendar_year_end_december,True,https://djpk.kemenkeu.go.id/portal/csv_apbd?type=apbd&periode=12&tahun=2019&provinsi=03&pemda=02,https://djpk.kemenkeu.go.id/portal/csv_apbd?type=apbd&periode=12&tahun=2019&provinsi=03&pemda=02,https://djpk.kemenkeu.go.id/portal/csv_apbd?type=apbd&periode=12&tahun=2019&provinsi=03&pemda=02,200,application/vnd.ms-excel,True,True,,0,,4,4,,,92ebce74309e3a2225a3b1ccbbab4e3388e44ba5bd183600db9eb5f8cf869caf,5c379210b1fb45c132d27f0b0a48269f4ef166b58d7da1859eaec73b41ba838c,True
idn.13.1307,Agam,02,2020,https://djpk.kemenkeu.go.id/portal/data/apbd?pemda=02&periode=12&provinsi=03&tahun=2020,https://djpk.kemenkeu.go.id/portal/data/apbd?pemda=02&periode=12&provinsi=03&tahun=2020,200,True,True,True,calendar_year_end_december,True,https://djpk.kemenkeu.go.id/portal/csv_apbd?type=apbd&periode=12&tahun=2020&provinsi=03&pemda=02,https://djpk.kemenkeu.go.id/portal/csv_apbd?type=apbd&periode=12&tahun=2020&provinsi=03&pemda=02,https://djpk.kemenkeu.go.id/portal/csv_apbd?type=apbd&periode=12&tahun=2020&provinsi=03&pemda=02,200,application/vnd.ms-excel,True,True,,0,,4,4,,,647588ec6910155fff4e57c2a88c59e77cb339b8065e5ae468292aebc468484f,4b1388b43307caff37dd8e22c261f938a0512bfbb6866965b12c445d4287fa6c,True
idn.13.1307,Agam,02,2021,https://djpk.kemenkeu.go.id/portal/data/apbd?pemda=02&periode=12&provinsi=03&tahun=2021,https://djpk.kemenkeu.go.id/portal/data/apbd?pemda=02&periode=12&provinsi=03&tahun=2021,200,True,True,True,final_accountability_perda,True,https://djpk.kemenkeu.go.id/portal/csv_apbd?type=apbd&periode=12&tahun=2021&provinsi=03&pemda=02,https://djpk.kemenkeu.go.id/portal/csv_apbd?type=apbd&periode=12&tahun=2021&provinsi=03&pemda=02,https://djpk.kemenkeu.go.id/portal/csv_apbd?type=apbd&periode=12&tahun=2021&provinsi=03&pemda=02,200,application/vnd.ms-excel,True,True,,0,,4,4,,,cbbee61b61f465e8be7a8e3afdc026b163bc9bc4bba4e081da07501993531071,cc7a049037e157330f6c03fad764fe9033269802ada54f265d231687400672a8,True
idn.13.1307,Agam,02,2022,https://djpk.kemenkeu.go.id/portal/data/apbd?pemda=02&periode=12&provinsi=03&tahun=2022,https://djpk.kemenkeu.go.id/portal/data/apbd?pemda=02&periode=12&provinsi=03&tahun=2022,200,True,True,True,calendar_year_end_december,True,https://djpk.kemenkeu.go.id/portal/csv_apbd?type=apbd&periode=12&tahun=2022&provinsi=03&pemda=02,https://djpk.kemenkeu.go.id/portal/csv_apbd?type=apbd&periode=12&tahun=2022&provinsi=03&pemda=02,https://djpk.kemenkeu.go.id/portal/csv_apbd?type=apbd&periode=12&tahun=2022&provinsi=03&pemda=02,200,application/vnd.ms-excel,True,True,,0,,4,4,,,464c4bd331c8eac3e85a062dc08d83c7486cf43b640dd15f2392c74f132e2d4e,8260d5f260589dd53045620df3562d89834965dfa438a7961539ef869964cd90,True
idn.13.1307,Agam,02,2023,https://djpk.kemenkeu.go.id/portal/data/apbd?pemda=02&periode=12&provinsi=03&tahun=2023,https://djpk.kemenkeu.go.id/portal/data/apbd?pemda=02&periode=12&provinsi=03&tahun=2023,200,True,True,True,calendar_year_end_december,True,https://djpk.kemenkeu.go.id/portal/csv_apbd?type=apbd&periode=12&tahun=2023&provinsi=03&pemda=02,https://djpk.kemenkeu.go.id/portal/csv_apbd?type=apbd&periode=12&tahun=2023&provinsi=03&pemda=02,https://djpk.kemenkeu.go.id/portal/csv_apbd?type=apbd&periode=12&tahun=2023&provinsi=03&pemda=02,200,application/vnd.ms-excel,True,True,,0,,4,4,,,67eb0c6c64227e02d0be12dfe82e1a5d3a9fc1cab2258da5b0ee3f9795819800,8378124c14b2e9a55a1d90716b8b38285c2577695c7c151eaa098381f5a3cd73,True
idn.13.1307,Agam,02,2024,https://djpk.kemenkeu.go.id/portal/data/apbd?pemda=02&periode=12&provinsi=03&tahun=2024,https://djpk.kemenkeu.go.id/portal/data/apbd?pemda=02&periode=12&provinsi=03&tahun=2024,200,True,True,True,calendar_year_end_december,True,https://djpk.kemenkeu.go.id/portal/csv_apbd?type=apbd&periode=12&tahun=2024&provinsi=03&pemda=02,https://djpk.kemenkeu.go.id/portal/csv_apbd?type=apbd&periode=12&tahun=2024&provinsi=03&pemda=02,https://djpk.kemenkeu.go.id/portal/csv_apbd?type=apbd&periode=12&tahun=2024&provinsi=03&pemda=02,200,application/vnd.ms-excel,True,True,,0,,4,4,,,b63d14a479cfa807362445998f009be8f15f43d2d910b983ee8881d765cf9a7a,9da98b02d8e7097cc736cc99f945a9778dec87052be3ad25646f797f5bb5ea83,True
idn.13.1307,Agam,02,2025,https://djpk.kemenkeu.go.id/portal/data/apbd?pemda=02&periode=12&provinsi=03&tahun=2025,https://djpk.kemenkeu.go.id/portal/data/apbd?pemda=02&periode=12&provinsi=03&tahun=2025,200,True,True,True,calendar_year_end_december,True,https://djpk.kemenkeu.go.id/portal/csv_apbd?type=apbd&periode=12&tahun=2025&provinsi=03&pemda=02,https://djpk.kemenkeu.go.id/portal/csv_apbd?type=apbd&periode=12&tahun=2025&provinsi=03&pemda=02,https://djpk.kemenkeu.go.id/portal/csv_apbd?type=apbd&periode=12&tahun=2025&provinsi=03&pemda=02,200,application/vnd.ms-excel,True,True,,0,,4,4,,,af89730f8c6e62c0178e5c890097135551f3f9f0b5dc9f53a8c1468f70ab01be,e1dfce5681d2e2038e539af7ee0bda301081f0cac749d37807684c00c1fbf0dc,True
idn.13.1301,Kepulauan Mentawai,03,2018,https://djpk.kemenkeu.go.id/portal/data/apbd?pemda=03&periode=12&provinsi=03&tahun=2018,https://djpk.kemenkeu.go.id/portal/data/apbd?pemda=03&periode=12&provinsi=03&tahun=2018,200,True,True,True,calendar_year_end_december,True,https://djpk.kemenkeu.go.id/portal/csv_apbd?type=apbd&periode=12&tahun=2018&provinsi=03&pemda=03,https://djpk.kemenkeu.go.id/portal/csv_apbd?type=apbd&periode=12&tahun=2018&provinsi=03&pemda=03,https://djpk.kemenkeu.go.id/portal/csv_apbd?type=apbd&periode=12&tahun=2018&provinsi=03&pemda=03,200,application/vnd.ms-excel,True,True,,0,,4,4,,,e9e5b44c4819b9becbb367a0f5c4a4fcb64046b6353de27eee82baa611bd9045,8fee9019b85a3e99266c5d94521b9c288b26e80ebc0687eb1671e49f2aa441c1,True
idn.13.1301,Kepulauan Mentawai,03,2019,https://djpk.kemenkeu.go.id/portal/data/apbd?pemda=03&periode=12&provinsi=03&tahun=2019,https://djpk.kemenkeu.go.id/portal/data/apbd?pemda=03&periode=12&provinsi=03&tahun=2019,200,True,True,True,calendar_year_end_december,True,https://djpk.kemenkeu.go.id/portal/csv_apbd?type=apbd&periode=12&tahun=2019&provinsi=03&pemda=03,https://djpk.kemenkeu.go.id/portal/csv_apbd?type=apbd&periode=12&tahun=2019&provinsi=03&pemda=03,https://djpk.kemenkeu.go.id/portal/csv_apbd?type=apbd&periode=12&tahun=2019&provinsi=03&pemda=03,200,application/vnd.ms-excel,True,True,,0,,4,4,,,4110b5f0d62f027467b39a60ca08ad31c60beee46635ba833dc7467366820609,4055b6fbc91cbb2271e9f66f67eb6f33a11db656654d8b002e27ca551a523504,True
idn.13.1301,Kepulauan Mentawai,03,2020,https://djpk.kemenkeu.go.id/portal/data/apbd?pemda=03&periode=12&provinsi=03&tahun=2020,https://djpk.kemenkeu.go.id/portal/data/apbd?pemda=03&periode=12&provinsi=03&tahun=2020,200,True,True,True,calendar_year_end_december,True,https://djpk.kemenkeu.go.id/portal/csv_apbd?type=apbd&periode=12&tahun=2020&provinsi=03&pemda=03,https://djpk.kemenkeu.go.id/portal/csv_apbd?type=apbd&periode=12&tahun=2020&provinsi=03&pemda=03,https://djpk.kemenkeu.go.id/portal/csv_apbd?type=apbd&periode=12&tahun=2020&provinsi=03&pemda=03,200,application/vnd.ms-excel,True,True,,0,,4,4,,,488951d3fab39fe0c185766002d7591618b1c14f992d9ded20bccbeff5340fa6,4e0e103d444d169412ceed335f529bbd4d606155d28d0774a69645214432ce6b,True
idn.13.1301,Kepulauan Mentawai,03,2021,https://djpk.kemenkeu.go.id/portal/data/apbd?pemda=03&periode=12&provinsi=03&tahun=2021,https://djpk.kemenkeu.go.id/portal/data/apbd?pemda=03&periode=12&provinsi=03&tahun=2021,200,True,True,True,calendar_year_end_december,True,https://djpk.kemenkeu.go.id/portal/csv_apbd?type=apbd&periode=12&tahun=2021&provinsi=03&pemda=03,https://djpk.kemenkeu.go.id/portal/csv_apbd?type=apbd&periode=12&tahun=2021&provinsi=03&pemda=03,https://djpk.kemenkeu.go.id/portal/csv_apbd?type=apbd&periode=12&tahun=2021&provinsi=03&pemda=03,200,application/vnd.ms-excel,True,True,,0,,4,4,,,de4c2f6d5aad3fd2c890409810ef53ac84913f4d2c35c187d6d5993dd3ded14a,d8b080022ce434f5260cd9603bfde469e3af6e355accdf34e4aff8cfe276f22f,True
idn.13.1301,Kepulauan Mentawai,03,2022,https://djpk.kemenkeu.go.id/portal/data/apbd?pemda=03&periode=12&provinsi=03&tahun=2022,https://djpk.kemenkeu.go.id/portal/data/apbd?pemda=03&periode=12&provinsi=03&tahun=2022,200,True,True,True,calendar_year_end_december,True,https://djpk.kemenkeu.go.id/portal/csv_apbd?type=apbd&periode=12&tahun=2022&provinsi=03&pemda=03,https://djpk.kemenkeu.go.id/portal/csv_apbd?type=apbd&periode=12&tahun=2022&provinsi=03&pemda=03,https://djpk.kemenkeu.go.id/portal/csv_apbd?type=apbd&periode=12&tahun=2022&provinsi=03&pemda=03,200,application/vnd.ms-excel,True,True,,0,,4,4,,,002bce742139e87abc231b292cb59117b45daf779de70adff7a5f34100e39acb,bc4d684292059866379e081e43d574f6a48606bd69468e1f55a9fc07ea70568e,True
idn.13.1301,Kepulauan Mentawai,03,2023,https://djpk.kemenkeu.go.id/portal/data/apbd?pemda=03&periode=12&provinsi=03&tahun=2023,https://djpk.kemenkeu.go.id/portal/data/apbd?pemda=03&periode=12&provinsi=03&tahun=2023,200,True,True,True,calendar_year_end_december,True,https://djpk.kemenkeu.go.id/portal/csv_apbd?type=apbd&periode=12&tahun=2023&provinsi=03&pemda=03,https://djpk.kemenkeu.go.id/portal/csv_apbd?type=apbd&periode=12&tahun=2023&provinsi=03&pemda=03,https://djpk.kemenkeu.go.id/portal/csv_apbd?type=apbd&periode=12&tahun=2023&provinsi=03&pemda=03,200,application/vnd.ms-excel,True,True,,0,,4,4,,,a4ed7ddc97b7edc6449c4f95bc9bf01f2d1c8625db58b000b3d2c60e4b8fa658,210b52555e56ea5e4377474da2fab979f82c9fe4c9ab3b0a3522d5506c67e100,True
idn.13.1301,Kepulauan Mentawai,03,2024,https://djpk.kemenkeu.go.id/portal/data/apbd?pemda=03&periode=12&provinsi=03&tahun=2024,https://djpk.kemenkeu.go.id/portal/data/apbd?pemda=03&periode=12&provinsi=03&tahun=2024,200,True,True,True,calendar_year_end_december,True,https://djpk.kemenkeu.go.id/portal/csv_apbd?type=apbd&periode=12&tahun=2024&provinsi=03&pemda=03,https://djpk.kemenkeu.go.id/portal/csv_apbd?type=apbd&periode=12&tahun=2024&provinsi=03&pemda=03,https://djpk.kemenkeu.go.id/portal/csv_apbd?type=apbd&periode=12&tahun=2024&provinsi=03&pemda=03,200,application/vnd.ms-excel,True,True,,0,,4,4,,,53c56e5c33860263676b62b4a36aaf6a3cf8ce1085a69cd68da48dd780bc1e7b,a67f2a3f625423c2e9c51914821f9d62866cd92f400d68906047a3b1d0f040b5,True
idn.13.1301,Kepulauan Mentawai,03,2025,https://djpk.kemenkeu.go.id/portal/data/apbd?pemda=03&periode=12&provinsi=03&tahun=2025,https://djpk.kemenkeu.go.id/portal/data/apbd?pemda=03&periode=12&provinsi=03&tahun=2025,200,True,True,True,calendar_year_end_december,True,https://djpk.kemenkeu.go.id/portal/csv_apbd?type=apbd&periode=12&tahun=2025&provinsi=03&pemda=03,https://djpk.kemenkeu.go.id/portal/csv_apbd?type=apbd&periode=12&tahun=2025&provinsi=03&pemda=03,https://djpk.kemenkeu.go.id/portal/csv_apbd?type=apbd&periode=12&tahun=2025&provinsi=03&pemda=03,200,application/vnd.ms-excel,True,True,,0,,4,4,,,81a679b93201ec63757271c4480dc61ff12f9ef1a4e1c44ea9ee84839690ff48,ea4930053475d407c0274cad18762b9abd05f01c953ca08aa572889c5000b0c6,True
idn.13.1306,Padang Pariaman,04,2018,https://djpk.kemenkeu.go.id/portal/data/apbd?pemda=04&periode=12&provinsi=03&tahun=2018,https://djpk.kemenkeu.go.id/portal/data/apbd?pemda=04&periode=12&provinsi=03&tahun=2018,200,True,True,True,calendar_year_end_december,True,https://djpk.kemenkeu.go.id/portal/csv_apbd?type=apbd&periode=12&tahun=2018&provinsi=03&pemda=04,https://djpk.kemenkeu.go.id/portal/csv_apbd?type=apbd&periode=12&tahun=2018&provinsi=03&pemda=04,https://djpk.kemenkeu.go.id/portal/csv_apbd?type=apbd&periode=12&tahun=2018&provinsi=03&pemda=04,200,application/vnd.ms-excel,True,True,,0,,4,4,,,dd625b326a293e43027844d105e8dbdb0115980bb69282f1cc5400ce6de14a63,dd0bdf52e220b2aec1a846026f48205e6e04a2de81115e7a219585dd39fa12a4,True
idn.13.1306,Padang Pariaman,04,2019,https://djpk.kemenkeu.go.id/portal/data/apbd?pemda=04&periode=12&provinsi=03&tahun=2019,https://djpk.kemenkeu.go.id/portal/data/apbd?pemda=04&periode=12&provinsi=03&tahun=2019,200,True,True,True,calendar_year_end_december,True,https://djpk.kemenkeu.go.id/portal/csv_apbd?type=apbd&periode=12&tahun=2019&provinsi=03&pemda=04,https://djpk.kemenkeu.go.id/portal/csv_apbd?type=apbd&periode=12&tahun=2019&provinsi=03&pemda=04,https://djpk.kemenkeu.go.id/portal/csv_apbd?type=apbd&periode=12&tahun=2019&provinsi=03&pemda=04,200,application/vnd.ms-excel,True,True,,0,,4,4,,,1388551e5cd6832b4666a5dda2f4ccbf06de3f9a1b118e29f3bc9c56ee62ee60,1a2cbbc702480ac79734c0aefe37be265219070d57d3632b31237f200b725761,True
idn.13.1306,Padang Pariaman,04,2020,https://djpk.kemenkeu.go.id/portal/data/apbd?pemda=04&periode=12&provinsi=03&tahun=2020,https://djpk.kemenkeu.go.id/portal/data/apbd?pemda=04&periode=12&provinsi=03&tahun=2020,200,True,True,True,calendar_year_end_december,True,https://djpk.kemenkeu.go.id/portal/csv_apbd?type=apbd&periode=12&tahun=2020&provinsi=03&pemda=04,https://djpk.kemenkeu.go.id/portal/csv_apbd?type=apbd&periode=12&tahun=2020&provinsi=03&pemda=04,https://djpk.kemenkeu.go.id/portal/csv_apbd?type=apbd&periode=12&tahun=2020&provinsi=03&pemda=04,200,application/vnd.ms-excel,True,True,,0,,4,4,,,ef2bd3ce5f488394f7223c4797e9f4a967a644a6ac77d01341550bbda9beb94c,6c83d810d9bcc82688293137cac69ea89bac53d8201ee607dc8b7c09e80359d5,True
idn.13.1306,Padang Pariaman,04,2021,https://djpk.kemenkeu.go.id/portal/data/apbd?pemda=04&periode=12&provinsi=03&tahun=2021,https://djpk.kemenkeu.go.id/portal/data/apbd?pemda=04&periode=12&provinsi=03&tahun=2021,200,True,True,True,final_accountability_perda,True,https://djpk.kemenkeu.go.id/portal/csv_apbd?type=apbd&periode=12&tahun=2021&provinsi=03&pemda=04,https://djpk.kemenkeu.go.id/portal/csv_apbd?type=apbd&periode=12&tahun=2021&provinsi=03&pemda=04,https://djpk.kemenkeu.go.id/portal/csv_apbd?type=apbd&periode=12&tahun=2021&provinsi=03&pemda=04,200,application/vnd.ms-excel,True,True,,0,,4,4,,,83af25a56bf140bf61e2542c6e60b9936f3f32ff00d9ae36d3be2d3780560d99,4725231daff9e8627ec20887e92d33aa5505b44fc5020306e0cc11253e79e9e3,True
idn.13.1306,Padang Pariaman,04,2022,https://djpk.kemenkeu.go.id/portal/data/apbd?pemda=04&periode=12&provinsi=03&tahun=2022,https://djpk.kemenkeu.go.id/portal/data/apbd?pemda=04&periode=12&provinsi=03&tahun=2022,200,True,True,True,calendar_year_end_december,True,https://djpk.kemenkeu.go.id/portal/csv_apbd?type=apbd&periode=12&tahun=2022&provinsi=03&pemda=04,https://djpk.kemenkeu.go.id/portal/csv_apbd?type=apbd&periode=12&tahun=2022&provinsi=03&pemda=04,https://djpk.kemenkeu.go.id/portal/csv_apbd?type=apbd&periode=12&tahun=2022&provinsi=03&pemda=04,200,application/vnd.ms-excel,True,True,,0,,4,4,,,436e2f88738cf524d2bd683de27932c26cb57b3b46b43b6a8298da30980f4c81,f43ae4e6e3b18f7080193be466c3cb6c099202161e22ede5b5edf7ffeede030f,True
idn.13.1306,Padang Pariaman,04,2023,https://djpk.kemenkeu.go.id/portal/data/apbd?pemda=04&periode=12&provinsi=03&tahun=2023,https://djpk.kemenkeu.go.id/portal/data/apbd?pemda=04&periode=12&provinsi=03&tahun=2023,200,True,True,True,calendar_year_end_december,True,https://djpk.kemenkeu.go.id/portal/csv_apbd?type=apbd&periode=12&tahun=2023&provinsi=03&pemda=04,https://djpk.kemenkeu.go.id/portal/csv_apbd?type=apbd&periode=12&tahun=2023&provinsi=03&pemda=04,https://djpk.kemenkeu.go.id/portal/csv_apbd?type=apbd&periode=12&tahun=2023&provinsi=03&pemda=04,200,application/vnd.ms-excel,True,True,,0,,4,4,,,2532357dcbb92aeb127d6ba86311d1786c2a81d2c565f64f1c370476943c1769,a922b19396683e6fc3fa3ff0aa933414dba6f31821871eb87184ed74b8c8dcf3,True
idn.13.1306,Padang Pariaman,04,2024,https://djpk.kemenkeu.go.id/portal/data/apbd?pemda=04&periode=12&provinsi=03&tahun=2024,https://djpk.kemenkeu.go.id/portal/data/apbd?pemda=04&periode=12&provinsi=03&tahun=2024,200,True,True,True,calendar_year_end_december,True,https://djpk.kemenkeu.go.id/portal/csv_apbd?type=apbd&periode=12&tahun=2024&provinsi=03&pemda=04,https://djpk.kemenkeu.go.id/portal/csv_apbd?type=apbd&periode=12&tahun=2024&provinsi=03&pemda=04,https://djpk.kemenkeu.go.id/portal/csv_apbd?type=apbd&periode=12&tahun=2024&provinsi=03&pemda=04,200,application/vnd.ms-excel,True,True,,0,,4,4,,,b254ce404bce0f90ff70a6e3242071b2c4e35c1ada6d726386663f0c4b874a71,3a3961262d4376f393aae57305066bbaccfd95bccc13f975a6b53fb0b515f540,True
