source_id,domain,retrieved_at_utc,bps_last_update,bps_var_id,bps_var_label,bps_var_unit,bps_var_decimal,bps_var_definition,bps_var_note,bps_subject,bps_vertical_dimension,bps_vervar_id,bps_vervar_label,bps_turvar_id,bps_turvar_label,bps_th_id,bps_th_label,bps_turth_id,bps_turth_label,value,source_key
bps_webapi,0000,2026-08-17T15:25:39+00:00,2025-12-12 14:04:14,1429,Rata-Rata Lama Sekolah Penduduk Umur 15 Tahun ke Atas Menurut Provinsi,,2,,"Sumber: BPS, Susenas",Pendidikan,38 Provinsi,1100,ACEH,0,Tidak ada,124,2024,0,Tahun,9.95,1100142901240
bps_webapi,0000,2026-08-17T15:25:39+00:00,2025-12-12 14:04:14,1429,Rata-Rata Lama Sekolah Penduduk Umur 15 Tahun ke Atas Menurut Provinsi,,2,,"Sumber: BPS, Susenas",Pendidikan,38 Provinsi,1200,SUMATERA UTARA,0,Tidak ada,124,2024,0,Tahun,10.18,1200142901240
bps_webapi,0000,2026-08-17T15:25:39+00:00,2025-12-12 14:04:14,1429,Rata-Rata Lama Sekolah Penduduk Umur 15 Tahun ke Atas Menurut Provinsi,,2,,"Sumber: BPS, Susenas",Pendidikan,38 Provinsi,1300,SUMATERA BARAT,0,Tidak ada,124,2024,0,Tahun,9.72,1300142901240
bps_webapi,0000,2026-08-17T15:25:39+00:00,2025-12-12 14:04:14,1429,Rata-Rata Lama Sekolah Penduduk Umur 15 Tahun ke Atas Menurut Provinsi,,2,,"Sumber: BPS, Susenas",Pendidikan,38 Provinsi,1400,RIAU,0,Tidak ada,124,2024,0,Tahun,9.69,1400142901240
bps_webapi,0000,2026-08-17T15:25:39+00:00,2025-12-12 14:04:14,1429,Rata-Rata Lama Sekolah Penduduk Umur 15 Tahun ke Atas Menurut Provinsi,,2,,"Sumber: BPS, Susenas",Pendidikan,38 Provinsi,1500,JAMBI,0,Tidak ada,124,2024,0,Tahun,9.26,1500142901240
bps_webapi,0000,2026-08-17T15:25:39+00:00,2025-12-12 14:04:14,1429,Rata-Rata Lama Sekolah Penduduk Umur 15 Tahun ke Atas Menurut Provinsi,,2,,"Sumber: BPS, Susenas",Pendidikan,38 Provinsi,1600,SUMATERA SELATAN,0,Tidak ada,124,2024,0,Tahun,8.98,1600142901240
bps_webapi,0000,2026-08-17T15:25:39+00:00,2025-12-12 14:04:14,1429,Rata-Rata Lama Sekolah Penduduk Umur 15 Tahun ke Atas Menurut Provinsi,,2,,"Sumber: BPS, Susenas",Pendidikan,38 Provinsi,1700,BENGKULU,0,Tidak ada,124,2024,0,Tahun,9.4,1700142901240
bps_webapi,0000,2026-08-17T15:25:39+00:00,2025-12-12 14:04:14,1429,Rata-Rata Lama Sekolah Penduduk Umur 15 Tahun ke Atas Menurut Provinsi,,2,,"Sumber: BPS, Susenas",Pendidikan,38 Provinsi,1800,LAMPUNG,0,Tidak ada,124,2024,0,Tahun,8.8,1800142901240
bps_webapi,0000,2026-08-17T15:25:39+00:00,2025-12-12 14:04:14,1429,Rata-Rata Lama Sekolah Penduduk Umur 15 Tahun ke Atas Menurut Provinsi,,2,,"Sumber: BPS, Susenas",Pendidikan,38 Provinsi,1900,KEP. BANGKA BELITUNG,0,Tidak ada,124,2024,0,Tahun,8.78,1900142901240
bps_webapi,0000,2026-08-17T15:25:39+00:00,2025-12-12 14:04:14,1429,Rata-Rata Lama Sekolah Penduduk Umur 15 Tahun ke Atas Menurut Provinsi,,2,,"Sumber: BPS, Susenas",Pendidikan,38 Provinsi,2100,KEP. RIAU,0,Tidak ada,124,2024,0,Tahun,10.65,2100142901240
bps_webapi,0000,2026-08-17T15:25:39+00:00,2025-12-12 14:04:14,1429,Rata-Rata Lama Sekolah Penduduk Umur 15 Tahun ke Atas Menurut Provinsi,,2,,"Sumber: BPS, Susenas",Pendidikan,38 Provinsi,3100,DKI JAKARTA,0,Tidak ada,124,2024,0,Tahun,11.49,3100142901240
bps_webapi,0000,2026-08-17T15:25:39+00:00,2025-12-12 14:04:14,1429,Rata-Rata Lama Sekolah Penduduk Umur 15 Tahun ke Atas Menurut Provinsi,,2,,"Sumber: BPS, Susenas",Pendidikan,38 Provinsi,3200,JAWA BARAT,0,Tidak ada,124,2024,0,Tahun,9.24,3200142901240
bps_webapi,0000,2026-08-17T15:25:39+00:00,2025-12-12 14:04:14,1429,Rata-Rata Lama Sekolah Penduduk Umur 15 Tahun ke Atas Menurut Provinsi,,2,,"Sumber: BPS, Susenas",Pendidikan,38 Provinsi,3300,JAWA TENGAH,0,Tidak ada,124,2024,0,Tahun,8.47,3300142901240
bps_webapi,0000,2026-08-17T15:25:39+00:00,2025-12-12 14:04:14,1429,Rata-Rata Lama Sekolah Penduduk Umur 15 Tahun ke Atas Menurut Provinsi,,2,,"Sumber: BPS, Susenas",Pendidikan,38 Provinsi,3400,DI YOGYAKARTA,0,Tidak ada,124,2024,0,Tahun,10.23,3400142901240
bps_webapi,0000,2026-08-17T15:25:39+00:00,2025-12-12 14:04:14,1429,Rata-Rata Lama Sekolah Penduduk Umur 15 Tahun ke Atas Menurut Provinsi,,2,,"Sumber: BPS, Susenas",Pendidikan,38 Provinsi,3500,JAWA TIMUR,0,Tidak ada,124,2024,0,Tahun,8.69,3500142901240
bps_webapi,0000,2026-08-17T15:25:39+00:00,2025-12-12 14:04:14,1429,Rata-Rata Lama Sekolah Penduduk Umur 15 Tahun ke Atas Menurut Provinsi,,2,,"Sumber: BPS, Susenas",Pendidikan,38 Provinsi,3600,BANTEN,0,Tidak ada,124,2024,0,Tahun,9.55,3600142901240
bps_webapi,0000,2026-08-17T15:25:39+00:00,2025-12-12 14:04:14,1429,Rata-Rata Lama Sekolah Penduduk Umur 15 Tahun ke Atas Menurut Provinsi,,2,,"Sumber: BPS, Susenas",Pendidikan,38 Provinsi,5100,BALI,0,Tidak ada,124,2024,0,Tahun,9.87,5100142901240
bps_webapi,0000,2026-08-17T15:25:39+00:00,2025-12-12 14:04:14,1429,Rata-Rata Lama Sekolah Penduduk Umur 15 Tahun ke Atas Menurut Provinsi,,2,,"Sumber: BPS, Susenas",Pendidikan,38 Provinsi,5200,NUSA TENGGARA BARAT,0,Tidak ada,124,2024,0,Tahun,8.5,5200142901240
bps_webapi,0000,2026-08-17T15:25:39+00:00,2025-12-12 14:04:14,1429,Rata-Rata Lama Sekolah Penduduk Umur 15 Tahun ke Atas Menurut Provinsi,,2,,"Sumber: BPS, Susenas",Pendidikan,38 Provinsi,5300,NUSA TENGGARA TIMUR,0,Tidak ada,124,2024,0,Tahun,8.48,5300142901240
bps_webapi,0000,2026-08-17T15:25:39+00:00,2025-12-12 14:04:14,1429,Rata-Rata Lama Sekolah Penduduk Umur 15 Tahun ke Atas Menurut Provinsi,,2,,"Sumber: BPS, Susenas",Pendidikan,38 Provinsi,6100,KALIMANTAN BARAT,0,Tidak ada,124,2024,0,Tahun,8.28,6100142901240
bps_webapi,0000,2026-08-17T15:25:39+00:00,2025-12-12 14:04:14,1429,Rata-Rata Lama Sekolah Penduduk Umur 15 Tahun ke Atas Menurut Provinsi,,2,,"Sumber: BPS, Susenas",Pendidikan,38 Provinsi,6200,KALIMANTAN TENGAH,0,Tidak ada,124,2024,0,Tahun,9.17,6200142901240
bps_webapi,0000,2026-08-17T15:25:39+00:00,2025-12-12 14:04:14,1429,Rata-Rata Lama Sekolah Penduduk Umur 15 Tahun ke Atas Menurut Provinsi,,2,,"Sumber: BPS, Susenas",Pendidikan,38 Provinsi,6300,KALIMANTAN SELATAN,0,Tidak ada,124,2024,0,Tahun,9.02,6300142901240
bps_webapi,0000,2026-08-17T15:25:39+00:00,2025-12-12 14:04:14,1429,Rata-Rata Lama Sekolah Penduduk Umur 15 Tahun ke Atas Menurut Provinsi,,2,,"Sumber: BPS, Susenas",Pendidikan,38 Provinsi,6400,KALIMANTAN TIMUR,0,Tidak ada,124,2024,0,Tahun,10.22,6400142901240
