indicator_id,geography_id,outer_held_year,selected_penalty,hierarchical_slope_per_year
labor_force_participation,idn.13.1301,2024,1.0,0.34715490105781094
labor_force_participation,idn.13.1302,2024,1.0,0.3157674863497014
labor_force_participation,idn.13.1303,2024,1.0,1.064637842680254
labor_force_participation,idn.13.1304,2024,1.0,0.5593156288819199
labor_force_participation,idn.13.1305,2024,1.0,0.4770411785407539
labor_force_participation,idn.13.1306,2024,1.0,0.43676824449981366
labor_force_participation,idn.13.1307,2024,1.0,0.19917916186145113
labor_force_participation,idn.13.1308,2024,1.0,0.16980842645584104
labor_force_participation,idn.13.1309,2024,1.0,0.6424846963572811
labor_force_participation,idn.13.1310,2024,1.0,0.6558887903678959
labor_force_participation,idn.13.1311,2024,1.0,0.6962375394202092
labor_force_participation,idn.13.1312,2024,1.0,0.16542631879852426
labor_force_participation,idn.13.1371,2024,1.0,0.7255476228167195
labor_force_participation,idn.13.1372,2024,1.0,1.0118402687606158
labor_force_participation,idn.13.1373,2024,1.0,0.238906227820512
labor_force_participation,idn.13.1374,2024,1.0,0.0809380701252869
labor_force_participation,idn.13.1375,2024,1.0,0.32588120886675676
labor_force_participation,idn.13.1376,2024,1.0,0.3707788586014053
labor_force_participation,idn.13.1377,2024,1.0,0.8270942490487141
labor_force_participation,idn.13.1301,2025,1.0,0.4020869092495517
labor_force_participation,idn.13.1302,2025,1.0,-0.10083240172052728
labor_force_participation,idn.13.1303,2025,1.0,1.104571043429063
labor_force_participation,idn.13.1304,2025,1.0,0.06317485122597981
labor_force_participation,idn.13.1305,2025,1.0,0.3255864559403959
labor_force_participation,idn.13.1306,2025,1.0,0.46725463363758585
labor_force_participation,idn.13.1307,2025,1.0,0.21505155113531876
labor_force_participation,idn.13.1308,2025,1.0,0.14277593916795675
labor_force_participation,idn.13.1309,2025,1.0,0.6428122039005043
labor_force_participation,idn.13.1310,2025,1.0,0.5538910796937953
labor_force_participation,idn.13.1311,2025,1.0,0.7280161930210862
labor_force_participation,idn.13.1312,2025,1.0,0.06455291106278871
labor_force_participation,idn.13.1371,2025,1.0,0.7767015964662344
labor_force_participation,idn.13.1372,2025,1.0,1.184280925568682
labor_force_participation,idn.13.1373,2025,1.0,0.13316578504284626
labor_force_participation,idn.13.1374,2025,1.0,-0.21336186681572356
labor_force_participation,idn.13.1375,2025,1.0,0.28540513227765674
labor_force_participation,idn.13.1376,2025,1.0,0.26486116128944304
labor_force_participation,idn.13.1377,2025,1.0,0.5732201821416653
unemployment_rate,idn.13.1301,2018,1.0,-0.37421615007600595
unemployment_rate,idn.13.1302,2018,1.0,-0.24959239667618727
unemployment_rate,idn.13.1303,2018,1.0,-0.006147247084165452
unemployment_rate,idn.13.1304,2018,1.0,0.04824985173723066
unemployment_rate,idn.13.1305,2018,1.0,0.20083371393124683
unemployment_rate,idn.13.1306,2018,1.0,-0.10701760066530801
unemployment_rate,idn.13.1307,2018,1.0,-0.03216719268706669
unemployment_rate,idn.13.1308,2018,1.0,0.1656387909938037
unemployment_rate,idn.13.1309,2018,1.0,-0.0076703658511646285
unemployment_rate,idn.13.1310,2018,1.0,-0.5445515988520713
unemployment_rate,idn.13.1311,2018,1.0,0.09572038664203572
unemployment_rate,idn.13.1312,2018,1.0,0.20924713188228966
unemployment_rate,idn.13.1371,2018,1.0,-0.1576069025692062
unemployment_rate,idn.13.1372,2018,1.0,-0.6202904927777284
unemployment_rate,idn.13.1373,2018,1.0,-0.4018317439110013
unemployment_rate,idn.13.1374,2018,1.0,-0.07971025705696694
unemployment_rate,idn.13.1375,2018,1.0,-0.37058967682124616
unemployment_rate,idn.13.1376,2018,1.0,-0.10417081916032145
unemployment_rate,idn.13.1377,2018,1.0,-0.08484171671245203
unemployment_rate,idn.13.1301,2019,1.0,-0.2619743825066837
unemployment_rate,idn.13.1302,2019,1.0,-0.22016998523602416
unemployment_rate,idn.13.1303,2019,1.0,-0.12568931806392397
unemployment_rate,idn.13.1304,2019,1.0,0.10487929452136784
unemployment_rate,idn.13.1305,2019,1.0,0.13857148557519647
unemployment_rate,idn.13.1306,2019,1.0,-0.1575922748493676
unemployment_rate,idn.13.1307,2019,1.0,-0.035560432544591146
unemployment_rate,idn.13.1308,2019,1.0,0.13055025737201228
unemployment_rate,idn.13.1309,2019,1.0,-0.0761366266310203
unemployment_rate,idn.13.1310,2019,1.0,-0.5626870436135829
unemployment_rate,idn.13.1311,2019,1.0,0.191551015522126
unemployment_rate,idn.13.1312,2019,1.0,0.3248792945213679
unemployment_rate,idn.13.1371,2019,1.0,-0.13979091017916273
unemployment_rate,idn.13.1372,2019,1.0,-0.467812138382347
unemployment_rate,idn.13.1373,2019,1.0,-0.2720122900123698
unemployment_rate,idn.13.1374,2019,1.0,-0.13217908303738873
unemployment_rate,idn.13.1375,2019,1.0,-0.42004868121782846
unemployment_rate,idn.13.1376,2019,1.0,-0.03938150911775273
unemployment_rate,idn.13.1377,2019,1.0,-0.09939667212002715
unemployment_rate,idn.13.1301,2020,0.1,-0.2038391029683917
unemployment_rate,idn.13.1302,2020,0.1,-0.1816090673686906
unemployment_rate,idn.13.1303,2020,0.1,-0.10333894914252248
unemployment_rate,idn.13.1304,2020,0.1,0.22229195667209534
unemployment_rate,idn.13.1305,2020,0.1,0.2757196365384866
unemployment_rate,idn.13.1306,2020,0.1,-0.044171366845682666
unemployment_rate,idn.13.1307,2020,0.1,-0.021422718315818334
unemployment_rate,idn.13.1308,2020,0.1,0.22259081836066397
unemployment_rate,idn.13.1309,2020,0.1,-0.07086323165471875
unemployment_rate,idn.13.1310,2020,0.1,-0.5469622076139331
unemployment_rate,idn.13.1311,2020,0.1,0.23429037446315587
unemployment_rate,idn.13.1312,2020,0.1,0.3651126836092025
unemployment_rate,idn.13.1371,2020,0.1,0.1015166742917499
unemployment_rate,idn.13.1372,2020,0.1,-0.45895095635036337
unemployment_rate,idn.13.1373,2020,0.1,-0.23375691600403542
unemployment_rate,idn.13.1374,2020,0.1,0.02753610030150691
unemployment_rate,idn.13.1375,2020,0.1,-0.37428871400869407
unemployment_rate,idn.13.1376,2020,0.1,0.11465076649937082
unemployment_rate,idn.13.1377,2020,0.1,-0.07385360655033694
unemployment_rate,idn.13.1301,2021,1.0,-0.23838339255393853
unemployment_rate,idn.13.1302,2021,1.0,-0.20699577040410144
unemployment_rate,idn.13.1303,2021,1.0,-0.08510651958976909
unemployment_rate,idn.13.1304,2021,1.0,0.132066118846713
unemployment_rate,idn.13.1305,2021,1.0,0.2191540667294491
unemployment_rate,idn.13.1306,2021,1.0,-0.06835081926403631
unemployment_rate,idn.13.1307,2021,1.0,-0.016715640110941753
unemployment_rate,idn.13.1308,2021,1.0,0.16931693317896057
unemployment_rate,idn.13.1309,2021,1.0,-0.06388176388944342
unemployment_rate,idn.13.1310,2021,1.0,-0.5152563567233197
unemployment_rate,idn.13.1311,2021,1.0,0.18560357813010064
unemployment_rate,idn.13.1312,2021,1.0,0.3143201905079508
unemployment_rate,idn.13.1371,2021,1.0,0.011544946208276485
unemployment_rate,idn.13.1372,2021,1.0,-0.5051846954855347
unemployment_rate,idn.13.1373,2021,1.0,-0.27933453261908503
unemployment_rate,idn.13.1374,2021,1.0,-0.06002508636501337
unemployment_rate,idn.13.1375,2021,1.0,-0.37997296910116973
unemployment_rate,idn.13.1376,2021,1.0,0.04689348041023086
unemployment_rate,idn.13.1377,2021,1.0,-0.07051368571354769
unemployment_rate,idn.13.1301,2022,1.0,-0.22792056297541854
unemployment_rate,idn.13.1302,2022,1.0,-0.2016143740503372
unemployment_rate,idn.13.1303,2022,1.0,-0.08962740336629801
unemployment_rate,idn.13.1304,2022,1.0,0.13671787350666614
unemployment_rate,idn.13.1305,2022,1.0,0.20913481161741526
unemployment_rate,idn.13.1306,2022,1.0,-0.08502805483209619
unemployment_rate,idn.13.1307,2022,1.0,-0.019607859392356673
unemployment_rate,idn.13.1308,2022,1.0,0.17898497448386483
unemployment_rate,idn.13.1309,2022,1.0,-0.061080172095939765
unemployment_rate,idn.13.1310,2022,1.0,-0.518956393594311
unemployment_rate,idn.13.1311,2022,1.0,0.18031396471187788
unemployment_rate,idn.13.1312,2022,1.0,0.30519995819721984
unemployment_rate,idn.13.1371,2022,1.0,-0.04178375515782898
unemployment_rate,idn.13.1372,2022,1.0,-0.4892625825193925
unemployment_rate,idn.13.1373,2022,1.0,-0.2755948300763958
unemployment_rate,idn.13.1374,2022,1.0,-0.05091730564642829
unemployment_rate,idn.13.1375,2022,1.0,-0.3754384782848648
unemployment_rate,idn.13.1376,2022,1.0,0.030893769272138417
unemployment_rate,idn.13.1377,2022,1.0,-0.07352316883861079
unemployment_rate,idn.13.1301,2023,1.0,-0.2077487874043336
unemployment_rate,idn.13.1302,2023,1.0,-0.19335370879872876
unemployment_rate,idn.13.1303,2023,1.0,-0.07960114557248119
unemployment_rate,idn.13.1304,2023,1.0,0.13920951744870813
unemployment_rate,idn.13.1305,2023,1.0,0.21480760357311005
unemployment_rate,idn.13.1306,2023,1.0,-0.0867918496052906
unemployment_rate,idn.13.1307,2023,1.0,-0.02214386600993845
unemployment_rate,idn.13.1308,2023,1.0,0.1723332358355844
unemployment_rate,idn.13.1309,2023,1.0,-0.055130878996951495
unemployment_rate,idn.13.1310,2023,1.0,-0.4914261626606563
unemployment_rate,idn.13.1311,2023,1.0,0.16984519755807248
unemployment_rate,idn.13.1312,2023,1.0,0.3073161476606015
unemployment_rate,idn.13.1371,2023,1.0,-0.04751638822456592
unemployment_rate,idn.13.1372,2023,1.0,-0.4736407901384417
unemployment_rate,idn.13.1373,2023,1.0,-0.26654577988553657
unemployment_rate,idn.13.1374,2023,1.0,-0.06614933422593297
unemployment_rate,idn.13.1375,2023,1.0,-0.37686703757521534
unemployment_rate,idn.13.1376,2023,1.0,0.04452735750339028
unemployment_rate,idn.13.1377,2023,1.0,-0.08634072178574168
unemployment_rate,idn.13.1301,2024,1.0,-0.2036890086549475
unemployment_rate,idn.13.1302,2024,1.0,-0.21328718909467465
unemployment_rate,idn.13.1303,2024,1.0,-0.07885201092939778
unemployment_rate,idn.13.1304,2024,1.0,0.14640955085983642
unemployment_rate,idn.13.1305,2024,1.0,0.22915405427151186
unemployment_rate,idn.13.1306,2024,1.0,-0.08528112389376481
unemployment_rate,idn.13.1307,2024,1.0,-0.009951328594295528
unemployment_rate,idn.13.1308,2024,1.0,0.19581061226999563
unemployment_rate,idn.13.1309,2024,1.0,-0.06584215497791948
unemployment_rate,idn.13.1310,2024,1.0,-0.48309765156624385
unemployment_rate,idn.13.1311,2024,1.0,0.18069309900236868
unemployment_rate,idn.13.1312,2024,1.0,0.2999197858863717
unemployment_rate,idn.13.1371,2024,1.0,-0.0009899942500954495
unemployment_rate,idn.13.1372,2024,1.0,-0.47669886460642574
unemployment_rate,idn.13.1373,2024,1.0,-0.3094812755237875
unemployment_rate,idn.13.1374,2024,1.0,-0.04083836422735081
unemployment_rate,idn.13.1375,2024,1.0,-0.3792007599817101
unemployment_rate,idn.13.1376,2024,1.0,0.056659740397364766
unemployment_rate,idn.13.1377,2024,1.0,-0.07446990327208178
unemployment_rate,idn.13.1301,2025,1.0,-0.2148450228017912
unemployment_rate,idn.13.1302,2025,1.0,-0.2413908070266327
unemployment_rate,idn.13.1303,2025,1.0,-0.06128201282898971
unemployment_rate,idn.13.1304,2025,1.0,0.18413956468687612
unemployment_rate,idn.13.1305,2025,1.0,0.2669138167267672
unemployment_rate,idn.13.1306,2025,1.0,-0.07952317330043134
unemployment_rate,idn.13.1307,2025,1.0,-0.0017534543521085077
unemployment_rate,idn.13.1308,2025,1.0,0.21674155924716615
unemployment_rate,idn.13.1309,2025,1.0,-0.07943251146906241
unemployment_rate,idn.13.1310,2025,1.0,-0.49573350874920746
unemployment_rate,idn.13.1311,2025,1.0,0.25699541237499945
unemployment_rate,idn.13.1312,2025,1.0,0.37204527638225215
unemployment_rate,idn.13.1371,2025,1.0,0.03489205788723878
unemployment_rate,idn.13.1372,2025,1.0,-0.5436754851771313
unemployment_rate,idn.13.1373,2025,1.0,-0.2531224480057804
unemployment_rate,idn.13.1374,2025,1.0,-0.05005807810550835
unemployment_rate,idn.13.1375,2025,1.0,-0.3832040436540124
unemployment_rate,idn.13.1376,2025,1.0,0.0692891567086348
unemployment_rate,idn.13.1377,2025,1.0,-0.06128201282898986
poverty_rate,idn.13.1301,2018,0.01,-0.20094881569219755
poverty_rate,idn.13.1302,2018,0.01,-0.1746955633897741
poverty_rate,idn.13.1303,2018,0.01,-0.22315425001554412
poverty_rate,idn.13.1304,2018,0.01,-0.3063905728726776
poverty_rate,idn.13.1305,2018,0.01,-0.13712839679246863
poverty_rate,idn.13.1306,2018,0.01,-0.21261447106091894
poverty_rate,idn.13.1307,2018,0.01,-0.08683552278960323
poverty_rate,idn.13.1308,2018,0.01,-0.10639324142851252
poverty_rate,idn.13.1309,2018,0.01,-0.1815573099595679
poverty_rate,idn.13.1310,2018,0.01,-0.22255242713776072
poverty_rate,idn.13.1311,2018,0.01,-0.28438007019935674
poverty_rate,idn.13.1312,2018,0.01,-0.11384257857830427
poverty_rate,idn.13.1371,2018,0.01,-0.14318449364833818
poverty_rate,idn.13.1372,2018,0.01,-0.017271355140759635
poverty_rate,idn.13.1373,2018,0.01,0.06598275808860596
poverty_rate,idn.13.1374,2018,0.01,-0.08705281947900548
poverty_rate,idn.13.1375,2018,0.01,-0.15777386961926335
poverty_rate,idn.13.1376,2018,0.01,-0.13690372980599883
poverty_rate,idn.13.1377,2018,0.01,-0.09508898476427077
poverty_rate,idn.13.1301,2019,0.1,-0.16606040421201207
poverty_rate,idn.13.1302,2019,0.1,-0.12122334255832445
poverty_rate,idn.13.1303,2019,0.1,-0.2914609299795835
poverty_rate,idn.13.1304,2019,0.1,-0.27575139176223296
poverty_rate,idn.13.1305,2019,0.1,-0.19503912550559882
poverty_rate,idn.13.1306,2019,0.1,-0.28709805115412806
poverty_rate,idn.13.1307,2019,0.1,-0.07693982487566976
poverty_rate,idn.13.1308,2019,0.1,-0.09321877929261341
poverty_rate,idn.13.1309,2019,0.1,-0.1650664058984365
poverty_rate,idn.13.1310,2019,0.1,-0.16486006692715544
poverty_rate,idn.13.1311,2019,0.1,-0.2569566891185149
poverty_rate,idn.13.1312,2019,0.1,-0.11800128016062597
poverty_rate,idn.13.1371,2019,0.1,-0.14679747082577155
poverty_rate,idn.13.1372,2019,0.1,-0.03126351913686711
poverty_rate,idn.13.1373,2019,0.1,0.02715223404997873
poverty_rate,idn.13.1374,2019,0.1,-0.10946598925243685
poverty_rate,idn.13.1375,2019,0.1,-0.1693737319239313
poverty_rate,idn.13.1376,2019,0.1,-0.12508426215556656
poverty_rate,idn.13.1377,2019,0.1,-0.12324506767116598
poverty_rate,idn.13.1301,2020,0.1,-0.16252075400455976
poverty_rate,idn.13.1302,2020,0.1,-0.1321212462473411
poverty_rate,idn.13.1303,2020,0.1,-0.276970716646849
poverty_rate,idn.13.1304,2020,0.1,-0.2760583094917484
poverty_rate,idn.13.1305,2020,0.1,-0.19065946098825431
poverty_rate,idn.13.1306,2020,0.1,-0.2708510840709246
poverty_rate,idn.13.1307,2020,0.1,-0.07282884524527536
poverty_rate,idn.13.1308,2020,0.1,-0.09192434913487235
poverty_rate,idn.13.1309,2020,0.1,-0.15616730610757917
poverty_rate,idn.13.1310,2020,0.1,-0.16840129722962918
poverty_rate,idn.13.1311,2020,0.1,-0.24314308952075553
poverty_rate,idn.13.1312,2020,0.1,-0.11246142116932938
poverty_rate,idn.13.1371,2020,0.1,-0.13710168838683923
poverty_rate,idn.13.1372,2020,0.1,-0.05179777241971391
poverty_rate,idn.13.1373,2020,0.1,0.029765098410506275
poverty_rate,idn.13.1374,2020,0.1,-0.11743307325916366
poverty_rate,idn.13.1375,2020,0.1,-0.1561884022267723
poverty_rate,idn.13.1376,2020,0.1,-0.11523380283328569
poverty_rate,idn.13.1377,2020,0.1,-0.1488082765290621
poverty_rate,idn.13.1301,2021,0.01,-0.15761092654308212
poverty_rate,idn.13.1302,2021,0.01,-0.1258884694449815
poverty_rate,idn.13.1303,2021,0.01,-0.26738566622923327
poverty_rate,idn.13.1304,2021,0.01,-0.27510158426905224
poverty_rate,idn.13.1305,2021,0.01,-0.17798461750428546
poverty_rate,idn.13.1306,2021,0.01,-0.2596378211946703
poverty_rate,idn.13.1307,2021,0.01,-0.07098462390675765
poverty_rate,idn.13.1308,2021,0.01,-0.08178704574857816
poverty_rate,idn.13.1309,2021,0.01,-0.14956003115734395
poverty_rate,idn.13.1310,2021,0.01,-0.16361678693931006
poverty_rate,idn.13.1311,2021,0.01,-0.23578613659752462
poverty_rate,idn.13.1312,2021,0.01,-0.10028319039323037
poverty_rate,idn.13.1371,2021,0.01,-0.12306933288238353
poverty_rate,idn.13.1372,2021,0.01,-0.03342959999352393
poverty_rate,idn.13.1373,2021,0.01,0.04028317229828364
poverty_rate,idn.13.1374,2021,0.01,-0.09620729121936263
poverty_rate,idn.13.1375,2021,0.01,-0.14105413341336176
poverty_rate,idn.13.1376,2021,0.01,-0.1035911343673301
poverty_rate,idn.13.1377,2021,0.01,-0.1294965613161893
poverty_rate,idn.13.1301,2022,0.1,-0.1669144985410853
poverty_rate,idn.13.1302,2022,0.1,-0.12859273880055574
poverty_rate,idn.13.1303,2022,0.1,-0.26520548777140707
poverty_rate,idn.13.1304,2022,0.1,-0.2756175631175751
poverty_rate,idn.13.1305,2022,0.1,-0.17717687951326724
poverty_rate,idn.13.1306,2022,0.1,-0.25771078944715214
poverty_rate,idn.13.1307,2022,0.1,-0.07052130131874773
poverty_rate,idn.13.1308,2022,0.1,-0.08610947546320279
poverty_rate,idn.13.1309,2022,0.1,-0.15553273630564943
poverty_rate,idn.13.1310,2022,0.1,-0.16864263692521797
poverty_rate,idn.13.1311,2022,0.1,-0.24213259492762962
poverty_rate,idn.13.1312,2022,0.1,-0.10635148136781425
poverty_rate,idn.13.1371,2022,0.1,-0.13029759139317915
poverty_rate,idn.13.1372,2022,0.1,-0.03459964137446729
poverty_rate,idn.13.1373,2022,0.1,0.03873729571231386
poverty_rate,idn.13.1374,2022,0.1,-0.09987969459913362
poverty_rate,idn.13.1375,2022,0.1,-0.1501221163214505
poverty_rate,idn.13.1376,2022,0.1,-0.11339210675764325
poverty_rate,idn.13.1377,2022,0.1,-0.12716398916439614
poverty_rate,idn.13.1301,2023,0.1,-0.1646747815721267
poverty_rate,idn.13.1302,2023,0.1,-0.1370599615483938
poverty_rate,idn.13.1303,2023,0.1,-0.26776975805874426
poverty_rate,idn.13.1304,2023,0.1,-0.2772577376658288
poverty_rate,idn.13.1305,2023,0.1,-0.17841011317675043
poverty_rate,idn.13.1306,2023,0.1,-0.26215115831365543
poverty_rate,idn.13.1307,2023,0.1,-0.08040457544546228
poverty_rate,idn.13.1308,2023,0.1,-0.09386214148071036
poverty_rate,idn.13.1309,2023,0.1,-0.15984552828684584
poverty_rate,idn.13.1310,2023,0.1,-0.16703754692175124
poverty_rate,idn.13.1311,2023,0.1,-0.24810290094100132
poverty_rate,idn.13.1312,2023,0.1,-0.10970532699470859
poverty_rate,idn.13.1371,2023,0.1,-0.13129193095902097
poverty_rate,idn.13.1372,2023,0.1,-0.03567728673628103
poverty_rate,idn.13.1373,2023,0.1,0.04429810112466035
poverty_rate,idn.13.1374,2023,0.1,-0.10187163473434724
poverty_rate,idn.13.1375,2023,0.1,-0.1433536371076606
poverty_rate,idn.13.1376,2023,0.1,-0.11307367402586918
poverty_rate,idn.13.1377,2023,0.1,-0.13093681295260415
poverty_rate,idn.13.1301,2024,0.1,-0.19050804794056658
poverty_rate,idn.13.1302,2024,0.1,-0.16456885841623775
poverty_rate,idn.13.1303,2024,0.1,-0.3025858218605114
poverty_rate,idn.13.1304,2024,0.1,-0.2911717054972356
poverty_rate,idn.13.1305,2024,0.1,-0.2028407695317577
poverty_rate,idn.13.1306,2024,0.1,-0.27747000419273665
poverty_rate,idn.13.1307,2024,0.1,-0.10997831231237383
poverty_rate,idn.13.1308,2024,0.1,-0.11565263402260631
poverty_rate,idn.13.1309,2024,0.1,-0.17148915006843737
poverty_rate,idn.13.1310,2024,0.1,-0.1859051016581404
poverty_rate,idn.13.1311,2024,0.1,-0.2521299912965511
poverty_rate,idn.13.1312,2024,0.1,-0.12758854989979504
poverty_rate,idn.13.1371,2024,0.1,-0.13376681486681058
poverty_rate,idn.13.1372,2024,0.1,-0.04062262559048493
poverty_rate,idn.13.1373,2024,0.1,0.04855549057438775
poverty_rate,idn.13.1374,2024,0.1,-0.11505544142303288
poverty_rate,idn.13.1375,2024,0.1,-0.147950635113822
poverty_rate,idn.13.1376,2024,0.1,-0.10365124520260731
poverty_rate,idn.13.1377,2024,0.1,-0.14779191282822107
poverty_rate,idn.13.1301,2025,0.01,-0.12462401201987068
poverty_rate,idn.13.1302,2025,0.01,-0.06749556870920995
poverty_rate,idn.13.1303,2025,0.01,-0.2535254247660376
poverty_rate,idn.13.1304,2025,0.01,-0.25294418789040796
poverty_rate,idn.13.1305,2025,0.01,-0.15175687115506825
poverty_rate,idn.13.1306,2025,0.01,-0.2686927336863206
poverty_rate,idn.13.1307,2025,0.01,-0.022442721773125007
poverty_rate,idn.13.1308,2025,0.01,-0.029611225189829383
poverty_rate,idn.13.1309,2025,0.01,-0.10161572361252227
poverty_rate,idn.13.1310,2025,0.01,-0.14042974115510004
poverty_rate,idn.13.1311,2025,0.01,-0.19371088939655362
poverty_rate,idn.13.1312,2025,0.01,-0.0563720113972081
poverty_rate,idn.13.1371,2025,0.01,-0.09544348104079706
poverty_rate,idn.13.1372,2025,0.01,-0.028928837340653678
poverty_rate,idn.13.1373,2025,0.01,0.0054195426235748466
poverty_rate,idn.13.1374,2025,0.01,-0.09028478138993304
poverty_rate,idn.13.1375,2025,0.01,-0.12753324617611492
poverty_rate,idn.13.1376,2025,0.01,-0.07891368375573485
poverty_rate,idn.13.1377,2025,0.01,-0.1210944021690878
real_grdp_growth,idn.13.1301,2018,10.0,0.2826906275972708
real_grdp_growth,idn.13.1302,2018,10.0,0.28442584610626825
real_grdp_growth,idn.13.1303,2018,10.0,0.26091042194174385
real_grdp_growth,idn.13.1304,2018,10.0,0.2740016815818466
real_grdp_growth,idn.13.1305,2018,10.0,0.24873818543788778
real_grdp_growth,idn.13.1306,2018,10.0,0.5159554090882734
real_grdp_growth,idn.13.1307,2018,10.0,0.27622533196745075
real_grdp_growth,idn.13.1308,2018,10.0,0.2792009103736205
real_grdp_growth,idn.13.1309,2018,10.0,0.2807754605021552
real_grdp_growth,idn.13.1310,2018,10.0,0.29743355818853046
real_grdp_growth,idn.13.1311,2018,10.0,0.29424589752014996
real_grdp_growth,idn.13.1312,2018,10.0,0.3130698049751629
real_grdp_growth,idn.13.1371,2018,10.0,0.2972407561319752
real_grdp_growth,idn.13.1372,2018,10.0,0.29576903376693664
real_grdp_growth,idn.13.1373,2018,10.0,0.2779798306821037
real_grdp_growth,idn.13.1374,2018,10.0,0.2937638923787618
real_grdp_growth,idn.13.1375,2018,10.0,0.28651453505228364
real_grdp_growth,idn.13.1376,2018,10.0,0.2834939694995845
real_grdp_growth,idn.13.1377,2018,10.0,0.29292199006513714
real_grdp_growth,idn.13.1301,2019,100.0,0.14428616120277565
real_grdp_growth,idn.13.1302,2019,100.0,0.14271445780503328
real_grdp_growth,idn.13.1303,2019,100.0,0.14115958751901184
real_grdp_growth,idn.13.1304,2019,100.0,0.14258276346039297
real_grdp_growth,idn.13.1305,2019,100.0,0.13994689620150258
real_grdp_growth,idn.13.1306,2019,100.0,0.1622999954744253
real_grdp_growth,idn.13.1307,2019,100.0,0.14213293744969901
real_grdp_growth,idn.13.1308,2019,100.0,0.14369190992261044
real_grdp_growth,idn.13.1309,2019,100.0,0.14429804339928456
real_grdp_growth,idn.13.1310,2019,100.0,0.1466887696278188
real_grdp_growth,idn.13.1311,2019,100.0,0.1450484606907096
real_grdp_growth,idn.13.1312,2019,100.0,0.14616086061149494
real_grdp_growth,idn.13.1371,2019,100.0,0.14434741109668464
real_grdp_growth,idn.13.1372,2019,100.0,0.14593113814565623
real_grdp_growth,idn.13.1373,2019,100.0,0.14279183353706146
real_grdp_growth,idn.13.1374,2019,100.0,0.14553167001540473
real_grdp_growth,idn.13.1375,2019,100.0,0.14412207372717661
real_grdp_growth,idn.13.1376,2019,100.0,0.14376306164694347
real_grdp_growth,idn.13.1377,2019,100.0,0.14565770617123125
real_grdp_growth,idn.13.1301,2020,100.0,-0.2098885222501219
real_grdp_growth,idn.13.1302,2020,100.0,-0.2099342158080332
real_grdp_growth,idn.13.1303,2020,100.0,-0.21253593669772192
real_grdp_growth,idn.13.1304,2020,100.0,-0.21016662027334826
real_grdp_growth,idn.13.1305,2020,100.0,-0.21351490360152642
real_grdp_growth,idn.13.1306,2020,100.0,-0.20286774222593945
real_grdp_growth,idn.13.1307,2020,100.0,-0.21110186195712072
real_grdp_growth,idn.13.1308,2020,100.0,-0.21013301793383815
real_grdp_growth,idn.13.1309,2020,100.0,-0.2078870038180436
real_grdp_growth,idn.13.1310,2020,100.0,-0.2065801680617801
real_grdp_growth,idn.13.1311,2020,100.0,-0.20885247354781894
real_grdp_growth,idn.13.1312,2020,100.0,-0.2057737119135361
real_grdp_growth,idn.13.1371,2020,100.0,-0.21324720964994753
real_grdp_growth,idn.13.1372,2020,100.0,-0.21009843142538834
real_grdp_growth,idn.13.1373,2020,100.0,-0.21223590576669812
real_grdp_growth,idn.13.1374,2020,100.0,-0.21080942318648838
real_grdp_growth,idn.13.1375,2020,100.0,-0.2139489221039025
real_grdp_growth,idn.13.1376,2020,100.0,-0.21429155349045598
real_grdp_growth,idn.13.1377,2020,100.0,-0.2094294777375667
real_grdp_growth,idn.13.1301,2021,100.0,0.01881742573224418
real_grdp_growth,idn.13.1302,2021,100.0,0.01747557941450708
real_grdp_growth,idn.13.1303,2021,100.0,0.014895892834371954
real_grdp_growth,idn.13.1304,2021,100.0,0.0170518458494262
real_grdp_growth,idn.13.1305,2021,100.0,0.013857934829269775
real_grdp_growth,idn.13.1306,2021,100.0,0.04470554212931743
real_grdp_growth,idn.13.1307,2021,100.0,0.017169308213811834
real_grdp_growth,idn.13.1308,2021,100.0,0.01738222627049654
real_grdp_growth,idn.13.1309,2021,100.0,0.018974135664682295
real_grdp_growth,idn.13.1310,2021,100.0,0.021095606887804715
real_grdp_growth,idn.13.1311,2021,100.0,0.019234711482573573
real_grdp_growth,idn.13.1312,2021,100.0,0.022424417406152954
real_grdp_growth,idn.13.1371,2021,100.0,0.01613948006209196
real_grdp_growth,idn.13.1372,2021,100.0,0.01820698587914221
real_grdp_growth,idn.13.1373,2021,100.0,0.014883417714526703
real_grdp_growth,idn.13.1374,2021,100.0,0.017472776016789045
real_grdp_growth,idn.13.1375,2021,100.0,0.015145255061391106
real_grdp_growth,idn.13.1376,2021,100.0,0.014575604645086546
real_grdp_growth,idn.13.1377,2021,100.0,0.018608292262478822
real_grdp_growth,idn.13.1301,2022,10.0,0.008729922807885575
real_grdp_growth,idn.13.1302,2022,10.0,0.0030301485415198657
real_grdp_growth,idn.13.1303,2022,10.0,-0.014526284867058014
real_grdp_growth,idn.13.1304,2022,10.0,0.001500803169059353
real_grdp_growth,idn.13.1305,2022,10.0,-0.020717029788051226
real_grdp_growth,idn.13.1306,2022,10.0,0.16546807179208425
real_grdp_growth,idn.13.1307,2022,10.0,-0.001580460939292791
real_grdp_growth,idn.13.1308,2022,10.0,0.0026294713406169387
real_grdp_growth,idn.13.1309,2022,10.0,0.012319087593438627
real_grdp_growth,idn.13.1310,2022,10.0,0.026416153056192528
real_grdp_growth,idn.13.1311,2022,10.0,0.01288342167921738
real_grdp_growth,idn.13.1312,2022,10.0,0.03247710113745667
