indicator_id,geography_id,geography_name,favorable_direction_semantics,indicator_hierarchical_trajectory_qualified,selected_final_penalty,observed_2018,observed_2025,observed_change_2018_2025,shared_slope_per_year,geography_slope_deviation_per_year,hierarchical_slope_per_year,fitted_2018,fitted_2025,geography_full_fit_rmse,loo_min_slope_per_year,loo_max_slope_per_year,loo_same_direction_retention,stability_envelope_excludes_zero,trajectory_classification,stability_envelope_is_confidence_interval,causal_claim_authorized,guaranteed_future_trajectory_authorized,historical_boundary_continuity_claimed
mean_years_schooling,idn.13.1371,Padang,higher_is_generally_favorable,False,0.1,11.33,11.64,0.3100000000000005,0.10877192982456105,-0.0631887636981011,0.04558316612645995,11.354762037465772,11.673844200350992,0.06930760570008207,0.04077706762118034,0.052567457709230304,1.0,True,trajectory_not_robust,False,False,False,False
mean_years_schooling,idn.13.1372,Solok,higher_is_generally_favorable,False,0.1,11.01,11.38,0.370000000000001,0.10877192982456105,-0.041018675721561454,0.0677532541029996,10.935191420905909,11.409464199626907,0.07663633024105367,0.06409043410609021,0.07826950657230591,1.0,True,trajectory_not_robust,False,False,False,False
mean_years_schooling,idn.13.1373,Sawahlunto,higher_is_generally_favorable,False,0.1,9.94,10.54,0.5999999999999996,0.10877192982456105,-0.014273807686371098,0.09449812213818995,9.950226358091385,10.611713213058714,0.06128216818952855,0.08853660335849464,0.10588444084332178,1.0,True,trajectory_not_robust,False,False,False,False
mean_years_schooling,idn.13.1374,Padang Panjang,higher_is_generally_favorable,False,0.1,11.44,12.01,0.5700000000000003,0.10877192982456105,-0.01345269331686938,0.09531923650769167,11.388093198538868,12.05532785409271,0.0702399743567132,0.09211487044415545,0.10526889396410286,1.0,True,trajectory_not_robust,False,False,False,False
mean_years_schooling,idn.13.1375,Bukittinggi,higher_is_generally_favorable,False,0.1,11.31,11.66,0.34999999999999964,0.10877192982456105,-0.04477234141071128,0.06399958841384977,11.234749003904351,11.682746122801301,0.07319964173204835,0.06037048508837799,0.0745775014103806,1.0,True,trajectory_not_robust,False,False,False,False
mean_years_schooling,idn.13.1376,Payakumbuh,higher_is_generally_favorable,False,0.1,10.46,11.08,0.6199999999999992,0.10877192982456105,-0.04090137366877575,0.0678705561557853,10.5434228390298,11.018516732120299,0.0640480936693341,0.056333784824625324,0.0766483041669864,1.0,True,trajectory_not_robust,False,False,False,False
mean_years_schooling,idn.13.1377,Pariaman,higher_is_generally_favorable,False,0.1,10.36,11.32,0.9600000000000009,0.10877192982456105,0.02044759993826256,0.1292195297628236,10.273145875849611,11.177682584189377,0.07848547086591433,0.11151382291380388,0.14141459352615568,1.0,True,trajectory_not_robust,False,False,False,False
labor_force_participation,idn.13.1301,Kepulauan Mentawai,higher_is_generally_favorable_with_context,True,1.0,75.0,82.33,7.329999999999998,0.4891979949874689,0.031164439596399307,0.5203624345838682,77.80731335030148,81.44985039238856,2.710782410162474,0.20603570917320474,0.8489869390817535,1.0,True,persistent_increase,False,False,False,False
labor_force_participation,idn.13.1302,Pesisir Selatan,higher_is_generally_favorable_with_context,True,1.0,66.63,70.4,3.7700000000000102,0.4891979949874689,-0.2947422961548938,0.1944556988325751,66.60909803654214,67.97028792837015,1.7440249364256049,-0.10083240172052728,0.3350369769892624,0.875,False,trajectory_not_robust,False,False,False,False
labor_force_participation,idn.13.1303,Solok,higher_is_generally_favorable_with_context,True,1.0,68.35,77.14,8.790000000000006,0.4891979949874689,0.6198691028088357,1.1090670977963046,69.49240258461353,77.25587226918765,1.419908979281833,0.9849296348305032,1.2211268432679376,1.0,True,persistent_increase,False,False,False,False
labor_force_participation,idn.13.1304,Sijunjung,higher_is_generally_favorable_with_context,True,1.0,68.43,75.33,6.8999999999999915,0.4891979949874689,-0.012462503408781855,0.47673549157868705,68.52778542859741,71.86493386964821,1.8447928690698228,0.06317485122597981,0.5671062889697721,1.0,True,persistent_increase,False,False,False,False
labor_force_participation,idn.13.1305,Tanah Datar,higher_is_generally_favorable_with_context,True,1.0,69.03,72.84,3.8100000000000023,0.4891979949874689,-0.0048977365694024,0.4843002584180665,68.21575318910402,71.60585499803048,1.2423754577667967,0.3255864559403959,0.5836785015576115,1.0,True,persistent_increase,False,False,False,False
labor_force_participation,idn.13.1306,Padang Pariaman,higher_is_generally_favorable_with_context,True,1.0,65.56,67.36,1.7999999999999972,0.4891979949874689,-0.09474229615489493,0.394455698832574,65.39132025876435,68.15251015059238,1.9081408032692198,0.2230582051924455,0.4767850312800939,1.0,True,persistent_increase,False,False,False,False
labor_force_participation,idn.13.1307,Agam,higher_is_generally_favorable_with_context,True,1.0,68.56,69.56,1.0,0.4891979949874689,-0.32614125988546505,0.16305673510200389,69.02899440959914,70.17039155531316,1.6915114991056002,0.11584531932733055,0.21505155113531876,1.0,True,persistent_increase,False,False,False,False
labor_force_participation,idn.13.1308,Lima Puluh Kota,higher_is_generally_favorable_with_context,True,1.0,73.1,74.18,1.0800000000000125,0.4891979949874689,-0.27059721843468715,0.21860077655278176,72.14125693118808,73.67146236705756,0.9615779759424172,0.14277593916795675,0.3344853918567952,1.0,True,persistent_increase,False,False,False,False
