regime_id,target_id,target_direction,backtest_prediction_count,outer_forecast_start_year,outer_forecast_end_year,dynamic_ridge_rmse,dynamic_ridge_mae,persistence_rmse,persistence_mae,rmse_improvement_vs_persistence,mae_improvement_vs_persistence,forecast_qualified,qualification_rule
sumbar_current_kabkota_dynamic_forecast_2019_2026_v1,poverty_rate,lower_is_favorable,95,2021,2025,0.49454931822760406,0.4051223309048517,0.46490746108061226,0.36357894736842095,-0.0296418571469918,-0.04154338353643078,False,dynamic_ridge_rmse_and_mae_both_strictly_lower_than_persistence
sumbar_current_kabkota_dynamic_forecast_2019_2026_v1,unemployment_rate,lower_is_favorable,95,2021,2025,0.9015834918084266,0.6599297270441198,0.8307941666673045,0.5688421052631579,-0.07078932514112202,-0.09108762178096186,False,dynamic_ridge_rmse_and_mae_both_strictly_lower_than_persistence
sumbar_current_kabkota_dynamic_forecast_2019_2026_v1,real_grdp_growth,higher_is_favorable,95,2021,2025,12.762259443451685,6.596795503368171,2.576326434040695,1.571263157894737,-10.18593300941099,-5.025532345473435,False,dynamic_ridge_rmse_and_mae_both_strictly_lower_than_persistence
