regime_id,target_id,target_direction,geography_id,geography_name,forecast_year,information_cutoff_year,lag1_observed_target_2025,forecast_point,forecast_interval_low_empirical,forecast_interval_high_empirical,empirical_residual_q025,empirical_residual_q975,selected_penalty,forecast_qualified,public_substantive_use_authorized,claim_type
sumbar_current_kabkota_dynamic_forecast_2019_2026_v1,poverty_rate,lower_is_favorable,idn.13.1377,Pariaman,2026,2025,3.83,3.804842629604963,2.8312713564726546,4.49884179672743,-0.9735712731323085,0.6939991671224675,0.1,False,False,one_year_ahead_model_forecast_not_causal
sumbar_current_kabkota_dynamic_forecast_2019_2026_v1,unemployment_rate,lower_is_favorable,idn.13.1301,Kepulauan Mentawai,2026,2025,1.53,1.5032778814416639,-0.7546928509737101,2.518632137323138,-2.257970732415374,1.0153542558814739,1.0,False,False,one_year_ahead_model_forecast_not_causal
sumbar_current_kabkota_dynamic_forecast_2019_2026_v1,unemployment_rate,lower_is_favorable,idn.13.1302,Pesisir Selatan,2026,2025,5.1,4.994248304953978,2.7362775725386044,6.009602560835452,-2.257970732415374,1.0153542558814739,1.0,False,False,one_year_ahead_model_forecast_not_causal
sumbar_current_kabkota_dynamic_forecast_2019_2026_v1,unemployment_rate,lower_is_favorable,idn.13.1303,Solok,2026,2025,4.7,3.9243759271437866,1.6664051947284126,4.939730183025261,-2.257970732415374,1.0153542558814739,1.0,False,False,one_year_ahead_model_forecast_not_causal
sumbar_current_kabkota_dynamic_forecast_2019_2026_v1,unemployment_rate,lower_is_favorable,idn.13.1304,Sijunjung,2026,2025,4.59,4.287503032373617,2.029532299958243,5.30285728825509,-2.257970732415374,1.0153542558814739,1.0,False,False,one_year_ahead_model_forecast_not_causal
sumbar_current_kabkota_dynamic_forecast_2019_2026_v1,unemployment_rate,lower_is_favorable,idn.13.1305,Tanah Datar,2026,2025,5.26,4.88324920318814,2.6252784707727663,5.898603459069614,-2.257970732415374,1.0153542558814739,1.0,False,False,one_year_ahead_model_forecast_not_causal
sumbar_current_kabkota_dynamic_forecast_2019_2026_v1,unemployment_rate,lower_is_favorable,idn.13.1306,Padang Pariaman,2026,2025,6.48,6.397902446445735,4.139931714030361,7.4132567023272085,-2.257970732415374,1.0153542558814739,1.0,False,False,one_year_ahead_model_forecast_not_causal
sumbar_current_kabkota_dynamic_forecast_2019_2026_v1,unemployment_rate,lower_is_favorable,idn.13.1307,Agam,2026,2025,4.71,4.894715860928716,2.6367451285133416,5.910070116810189,-2.257970732415374,1.0153542558814739,1.0,False,False,one_year_ahead_model_forecast_not_causal
sumbar_current_kabkota_dynamic_forecast_2019_2026_v1,unemployment_rate,lower_is_favorable,idn.13.1308,Lima Puluh Kota,2026,2025,3.78,3.703876910701112,1.445906178285738,4.719231166582586,-2.257970732415374,1.0153542558814739,1.0,False,False,one_year_ahead_model_forecast_not_causal
sumbar_current_kabkota_dynamic_forecast_2019_2026_v1,unemployment_rate,lower_is_favorable,idn.13.1309,Pasaman,2026,2025,5.29,4.956611917921116,2.6986411855057417,5.971966173802589,-2.257970732415374,1.0153542558814739,1.0,False,False,one_year_ahead_model_forecast_not_causal
sumbar_current_kabkota_dynamic_forecast_2019_2026_v1,unemployment_rate,lower_is_favorable,idn.13.1310,Solok Selatan,2026,2025,2.13,2.1851536018694095,-0.07281713054596439,3.2005078577508836,-2.257970732415374,1.0153542558814739,1.0,False,False,one_year_ahead_model_forecast_not_causal
sumbar_current_kabkota_dynamic_forecast_2019_2026_v1,unemployment_rate,lower_is_favorable,idn.13.1311,Dharmasraya,2026,2025,5.51,4.920147783128067,2.6621770507126934,5.935502039009541,-2.257970732415374,1.0153542558814739,1.0,False,False,one_year_ahead_model_forecast_not_causal
sumbar_current_kabkota_dynamic_forecast_2019_2026_v1,unemployment_rate,lower_is_favorable,idn.13.1312,Pasaman Barat,2026,2025,5.95,6.020853841693281,3.762883109277907,7.036208097574755,-2.257970732415374,1.0153542558814739,1.0,False,False,one_year_ahead_model_forecast_not_causal
sumbar_current_kabkota_dynamic_forecast_2019_2026_v1,unemployment_rate,lower_is_favorable,idn.13.1371,Padang,2026,2025,9.7,8.874826182867947,6.616855450452573,9.890180438749422,-2.257970732415374,1.0153542558814739,1.0,False,False,one_year_ahead_model_forecast_not_causal
sumbar_current_kabkota_dynamic_forecast_2019_2026_v1,unemployment_rate,lower_is_favorable,idn.13.1372,Solok,2026,2025,3.87,4.088402113759907,1.8304313813445328,5.10375636964138,-2.257970732415374,1.0153542558814739,1.0,False,False,one_year_ahead_model_forecast_not_causal
