panel_row_id,panel_series_id,indicator_id,canonical_promotion_status,source_id,domain,retrieved_at_utc,bps_last_update,bps_var_id,bps_var_label,bps_var_unit,bps_var_decimal,bps_var_definition,bps_var_note,bps_subject,bps_vertical_dimension,bps_vervar_id,bps_vervar_label,bps_turvar_id,bps_turvar_label,bps_th_id,bps_th_label,bps_turth_id,bps_turth_label,value,source_key,source_snapshot,source_snapshot_sha256,canonical_geography_id,geography_mapping_status
internet_person_5plus:1371:320:595:119:0,internet_person_5plus,internet_access,pending_indicator_universe_review,bps_webapi,1300,2026-08-15T16:08:08+00:00,2026-02-28 02:00:54,320,Persentase Penduduk Usia 5 Tahun Ke Atas yang Mengakses Internet dalam 3 Bulan Terakhir Menurut Kabupaten/Kota di Provinsi Sumatera Barat,Persen,2,,"Sumber : BPS, Survei Sosial Ekonomi Nasional",Komunikasi,Kabupaten/Kota,1371,Kota Padang,595,Pernah Mengakses Internet,119,2019,0,Tahun,60.52,13713205951190,var-320-2019.json,ab4d357e0382d229ebd4fe93d57f028095640b6d5a1352f5aa1e02e9fc18e8a9,idn.13.1371,qualified_current_code
internet_person_5plus:1372:320:595:119:0,internet_person_5plus,internet_access,pending_indicator_universe_review,bps_webapi,1300,2026-08-15T16:08:08+00:00,2026-02-28 02:00:54,320,Persentase Penduduk Usia 5 Tahun Ke Atas yang Mengakses Internet dalam 3 Bulan Terakhir Menurut Kabupaten/Kota di Provinsi Sumatera Barat,Persen,2,,"Sumber : BPS, Survei Sosial Ekonomi Nasional",Komunikasi,Kabupaten/Kota,1372,Kota Solok,595,Pernah Mengakses Internet,119,2019,0,Tahun,57.63,13723205951190,var-320-2019.json,ab4d357e0382d229ebd4fe93d57f028095640b6d5a1352f5aa1e02e9fc18e8a9,idn.13.1372,qualified_current_code
internet_person_5plus:1373:320:595:119:0,internet_person_5plus,internet_access,pending_indicator_universe_review,bps_webapi,1300,2026-08-15T16:08:08+00:00,2026-02-28 02:00:54,320,Persentase Penduduk Usia 5 Tahun Ke Atas yang Mengakses Internet dalam 3 Bulan Terakhir Menurut Kabupaten/Kota di Provinsi Sumatera Barat,Persen,2,,"Sumber : BPS, Survei Sosial Ekonomi Nasional",Komunikasi,Kabupaten/Kota,1373,Kota Sawahlunto,595,Pernah Mengakses Internet,119,2019,0,Tahun,49.38,13733205951190,var-320-2019.json,ab4d357e0382d229ebd4fe93d57f028095640b6d5a1352f5aa1e02e9fc18e8a9,idn.13.1373,qualified_current_code
internet_person_5plus:1374:320:595:119:0,internet_person_5plus,internet_access,pending_indicator_universe_review,bps_webapi,1300,2026-08-15T16:08:08+00:00,2026-02-28 02:00:54,320,Persentase Penduduk Usia 5 Tahun Ke Atas yang Mengakses Internet dalam 3 Bulan Terakhir Menurut Kabupaten/Kota di Provinsi Sumatera Barat,Persen,2,,"Sumber : BPS, Survei Sosial Ekonomi Nasional",Komunikasi,Kabupaten/Kota,1374,Kota Padang Panjang,595,Pernah Mengakses Internet,119,2019,0,Tahun,59.42,13743205951190,var-320-2019.json,ab4d357e0382d229ebd4fe93d57f028095640b6d5a1352f5aa1e02e9fc18e8a9,idn.13.1374,qualified_current_code
internet_person_5plus:1375:320:595:119:0,internet_person_5plus,internet_access,pending_indicator_universe_review,bps_webapi,1300,2026-08-15T16:08:08+00:00,2026-02-28 02:00:54,320,Persentase Penduduk Usia 5 Tahun Ke Atas yang Mengakses Internet dalam 3 Bulan Terakhir Menurut Kabupaten/Kota di Provinsi Sumatera Barat,Persen,2,,"Sumber : BPS, Survei Sosial Ekonomi Nasional",Komunikasi,Kabupaten/Kota,1375,Kota Bukittinggi,595,Pernah Mengakses Internet,119,2019,0,Tahun,69.27,13753205951190,var-320-2019.json,ab4d357e0382d229ebd4fe93d57f028095640b6d5a1352f5aa1e02e9fc18e8a9,idn.13.1375,qualified_current_code
internet_person_5plus:1376:320:595:119:0,internet_person_5plus,internet_access,pending_indicator_universe_review,bps_webapi,1300,2026-08-15T16:08:08+00:00,2026-02-28 02:00:54,320,Persentase Penduduk Usia 5 Tahun Ke Atas yang Mengakses Internet dalam 3 Bulan Terakhir Menurut Kabupaten/Kota di Provinsi Sumatera Barat,Persen,2,,"Sumber : BPS, Survei Sosial Ekonomi Nasional",Komunikasi,Kabupaten/Kota,1376,Kota Payakumbuh,595,Pernah Mengakses Internet,119,2019,0,Tahun,55.76,13763205951190,var-320-2019.json,ab4d357e0382d229ebd4fe93d57f028095640b6d5a1352f5aa1e02e9fc18e8a9,idn.13.1376,qualified_current_code
internet_person_5plus:1377:320:595:119:0,internet_person_5plus,internet_access,pending_indicator_universe_review,bps_webapi,1300,2026-08-15T16:08:08+00:00,2026-02-28 02:00:54,320,Persentase Penduduk Usia 5 Tahun Ke Atas yang Mengakses Internet dalam 3 Bulan Terakhir Menurut Kabupaten/Kota di Provinsi Sumatera Barat,Persen,2,,"Sumber : BPS, Survei Sosial Ekonomi Nasional",Komunikasi,Kabupaten/Kota,1377,Kota Pariaman,595,Pernah Mengakses Internet,119,2019,0,Tahun,49.83,13773205951190,var-320-2019.json,ab4d357e0382d229ebd4fe93d57f028095640b6d5a1352f5aa1e02e9fc18e8a9,idn.13.1377,qualified_current_code
internet_person_5plus:1378:320:595:119:0,internet_person_5plus,internet_access,pending_indicator_universe_review,bps_webapi,1300,2026-08-15T16:08:08+00:00,2026-02-28 02:00:54,320,Persentase Penduduk Usia 5 Tahun Ke Atas yang Mengakses Internet dalam 3 Bulan Terakhir Menurut Kabupaten/Kota di Provinsi Sumatera Barat,Persen,2,,"Sumber : BPS, Survei Sosial Ekonomi Nasional",Komunikasi,Kabupaten/Kota,1378,Provinsi Sumatera Barat,595,Pernah Mengakses Internet,119,2019,0,Tahun,41.15,13783205951190,var-320-2019.json,ab4d357e0382d229ebd4fe93d57f028095640b6d5a1352f5aa1e02e9fc18e8a9,idn.13,qualified_source_aggregate_alias
internet_person_5plus:1301:320:595:120:0,internet_person_5plus,internet_access,pending_indicator_universe_review,bps_webapi,1300,2026-08-15T16:08:08+00:00,2026-02-28 02:00:54,320,Persentase Penduduk Usia 5 Tahun Ke Atas yang Mengakses Internet dalam 3 Bulan Terakhir Menurut Kabupaten/Kota di Provinsi Sumatera Barat,Persen,2,,"Sumber : BPS, Survei Sosial Ekonomi Nasional",Komunikasi,Kabupaten/Kota,1301,Kab. Kepulauan Mentawai,595,Pernah Mengakses Internet,120,2020,0,Tahun,20.88,13013205951200,var-320-2020.json,584288586ad937b633e5f39cab568b13b112783279fb994e91440f3b0500e208,idn.13.1301,qualified_current_code
internet_person_5plus:1302:320:595:120:0,internet_person_5plus,internet_access,pending_indicator_universe_review,bps_webapi,1300,2026-08-15T16:08:08+00:00,2026-02-28 02:00:54,320,Persentase Penduduk Usia 5 Tahun Ke Atas yang Mengakses Internet dalam 3 Bulan Terakhir Menurut Kabupaten/Kota di Provinsi Sumatera Barat,Persen,2,,"Sumber : BPS, Survei Sosial Ekonomi Nasional",Komunikasi,Kabupaten/Kota,1302,Kab. Pesisir Selatan,595,Pernah Mengakses Internet,120,2020,0,Tahun,36.03,13023205951200,var-320-2020.json,584288586ad937b633e5f39cab568b13b112783279fb994e91440f3b0500e208,idn.13.1302,qualified_current_code
internet_person_5plus:1303:320:595:120:0,internet_person_5plus,internet_access,pending_indicator_universe_review,bps_webapi,1300,2026-08-15T16:08:08+00:00,2026-02-28 02:00:54,320,Persentase Penduduk Usia 5 Tahun Ke Atas yang Mengakses Internet dalam 3 Bulan Terakhir Menurut Kabupaten/Kota di Provinsi Sumatera Barat,Persen,2,,"Sumber : BPS, Survei Sosial Ekonomi Nasional",Komunikasi,Kabupaten/Kota,1303,Kab. Solok,595,Pernah Mengakses Internet,120,2020,0,Tahun,37.67,13033205951200,var-320-2020.json,584288586ad937b633e5f39cab568b13b112783279fb994e91440f3b0500e208,idn.13.1303,qualified_current_code
internet_person_5plus:1304:320:595:120:0,internet_person_5plus,internet_access,pending_indicator_universe_review,bps_webapi,1300,2026-08-15T16:08:08+00:00,2026-02-28 02:00:54,320,Persentase Penduduk Usia 5 Tahun Ke Atas yang Mengakses Internet dalam 3 Bulan Terakhir Menurut Kabupaten/Kota di Provinsi Sumatera Barat,Persen,2,,"Sumber : BPS, Survei Sosial Ekonomi Nasional",Komunikasi,Kabupaten/Kota,1304,Kab. Sijunjung,595,Pernah Mengakses Internet,120,2020,0,Tahun,40.46,13043205951200,var-320-2020.json,584288586ad937b633e5f39cab568b13b112783279fb994e91440f3b0500e208,idn.13.1304,qualified_current_code
internet_person_5plus:1305:320:595:120:0,internet_person_5plus,internet_access,pending_indicator_universe_review,bps_webapi,1300,2026-08-15T16:08:08+00:00,2026-02-28 02:00:54,320,Persentase Penduduk Usia 5 Tahun Ke Atas yang Mengakses Internet dalam 3 Bulan Terakhir Menurut Kabupaten/Kota di Provinsi Sumatera Barat,Persen,2,,"Sumber : BPS, Survei Sosial Ekonomi Nasional",Komunikasi,Kabupaten/Kota,1305,Kab. Tanah Datar,595,Pernah Mengakses Internet,120,2020,0,Tahun,43.45,13053205951200,var-320-2020.json,584288586ad937b633e5f39cab568b13b112783279fb994e91440f3b0500e208,idn.13.1305,qualified_current_code
internet_person_5plus:1306:320:595:120:0,internet_person_5plus,internet_access,pending_indicator_universe_review,bps_webapi,1300,2026-08-15T16:08:08+00:00,2026-02-28 02:00:54,320,Persentase Penduduk Usia 5 Tahun Ke Atas yang Mengakses Internet dalam 3 Bulan Terakhir Menurut Kabupaten/Kota di Provinsi Sumatera Barat,Persen,2,,"Sumber : BPS, Survei Sosial Ekonomi Nasional",Komunikasi,Kabupaten/Kota,1306,Kab. Padang Pariaman,595,Pernah Mengakses Internet,120,2020,0,Tahun,39.87,13063205951200,var-320-2020.json,584288586ad937b633e5f39cab568b13b112783279fb994e91440f3b0500e208,idn.13.1306,qualified_current_code
internet_person_5plus:1307:320:595:120:0,internet_person_5plus,internet_access,pending_indicator_universe_review,bps_webapi,1300,2026-08-15T16:08:08+00:00,2026-02-28 02:00:54,320,Persentase Penduduk Usia 5 Tahun Ke Atas yang Mengakses Internet dalam 3 Bulan Terakhir Menurut Kabupaten/Kota di Provinsi Sumatera Barat,Persen,2,,"Sumber : BPS, Survei Sosial Ekonomi Nasional",Komunikasi,Kabupaten/Kota,1307,Kab. Agam,595,Pernah Mengakses Internet,120,2020,0,Tahun,48.74,13073205951200,var-320-2020.json,584288586ad937b633e5f39cab568b13b112783279fb994e91440f3b0500e208,idn.13.1307,qualified_current_code
internet_person_5plus:1308:320:595:120:0,internet_person_5plus,internet_access,pending_indicator_universe_review,bps_webapi,1300,2026-08-15T16:08:08+00:00,2026-02-28 02:00:54,320,Persentase Penduduk Usia 5 Tahun Ke Atas yang Mengakses Internet dalam 3 Bulan Terakhir Menurut Kabupaten/Kota di Provinsi Sumatera Barat,Persen,2,,"Sumber : BPS, Survei Sosial Ekonomi Nasional",Komunikasi,Kabupaten/Kota,1308,Kab. Lima Puluh Kota,595,Pernah Mengakses Internet,120,2020,0,Tahun,36.22,13083205951200,var-320-2020.json,584288586ad937b633e5f39cab568b13b112783279fb994e91440f3b0500e208,idn.13.1308,qualified_current_code
internet_person_5plus:1309:320:595:120:0,internet_person_5plus,internet_access,pending_indicator_universe_review,bps_webapi,1300,2026-08-15T16:08:08+00:00,2026-02-28 02:00:54,320,Persentase Penduduk Usia 5 Tahun Ke Atas yang Mengakses Internet dalam 3 Bulan Terakhir Menurut Kabupaten/Kota di Provinsi Sumatera Barat,Persen,2,,"Sumber : BPS, Survei Sosial Ekonomi Nasional",Komunikasi,Kabupaten/Kota,1309,Kab. Pasaman,595,Pernah Mengakses Internet,120,2020,0,Tahun,35.43,13093205951200,var-320-2020.json,584288586ad937b633e5f39cab568b13b112783279fb994e91440f3b0500e208,idn.13.1309,qualified_current_code
internet_person_5plus:1310:320:595:120:0,internet_person_5plus,internet_access,pending_indicator_universe_review,bps_webapi,1300,2026-08-15T16:08:08+00:00,2026-02-28 02:00:54,320,Persentase Penduduk Usia 5 Tahun Ke Atas yang Mengakses Internet dalam 3 Bulan Terakhir Menurut Kabupaten/Kota di Provinsi Sumatera Barat,Persen,2,,"Sumber : BPS, Survei Sosial Ekonomi Nasional",Komunikasi,Kabupaten/Kota,1310,Kab. Solok Selatan,595,Pernah Mengakses Internet,120,2020,0,Tahun,41.07,13103205951200,var-320-2020.json,584288586ad937b633e5f39cab568b13b112783279fb994e91440f3b0500e208,idn.13.1310,qualified_current_code
internet_person_5plus:1311:320:595:120:0,internet_person_5plus,internet_access,pending_indicator_universe_review,bps_webapi,1300,2026-08-15T16:08:08+00:00,2026-02-28 02:00:54,320,Persentase Penduduk Usia 5 Tahun Ke Atas yang Mengakses Internet dalam 3 Bulan Terakhir Menurut Kabupaten/Kota di Provinsi Sumatera Barat,Persen,2,,"Sumber : BPS, Survei Sosial Ekonomi Nasional",Komunikasi,Kabupaten/Kota,1311,Kab. Dharmasraya,595,Pernah Mengakses Internet,120,2020,0,Tahun,48.5,13113205951200,var-320-2020.json,584288586ad937b633e5f39cab568b13b112783279fb994e91440f3b0500e208,idn.13.1311,qualified_current_code
internet_person_5plus:1312:320:595:120:0,internet_person_5plus,internet_access,pending_indicator_universe_review,bps_webapi,1300,2026-08-15T16:08:08+00:00,2026-02-28 02:00:54,320,Persentase Penduduk Usia 5 Tahun Ke Atas yang Mengakses Internet dalam 3 Bulan Terakhir Menurut Kabupaten/Kota di Provinsi Sumatera Barat,Persen,2,,"Sumber : BPS, Survei Sosial Ekonomi Nasional",Komunikasi,Kabupaten/Kota,1312,Kab. Pasaman Barat,595,Pernah Mengakses Internet,120,2020,0,Tahun,34.24,13123205951200,var-320-2020.json,584288586ad937b633e5f39cab568b13b112783279fb994e91440f3b0500e208,idn.13.1312,qualified_current_code
internet_person_5plus:1371:320:595:120:0,internet_person_5plus,internet_access,pending_indicator_universe_review,bps_webapi,1300,2026-08-15T16:08:08+00:00,2026-02-28 02:00:54,320,Persentase Penduduk Usia 5 Tahun Ke Atas yang Mengakses Internet dalam 3 Bulan Terakhir Menurut Kabupaten/Kota di Provinsi Sumatera Barat,Persen,2,,"Sumber : BPS, Survei Sosial Ekonomi Nasional",Komunikasi,Kabupaten/Kota,1371,Kota Padang,595,Pernah Mengakses Internet,120,2020,0,Tahun,63.61,13713205951200,var-320-2020.json,584288586ad937b633e5f39cab568b13b112783279fb994e91440f3b0500e208,idn.13.1371,qualified_current_code
internet_person_5plus:1372:320:595:120:0,internet_person_5plus,internet_access,pending_indicator_universe_review,bps_webapi,1300,2026-08-15T16:08:08+00:00,2026-02-28 02:00:54,320,Persentase Penduduk Usia 5 Tahun Ke Atas yang Mengakses Internet dalam 3 Bulan Terakhir Menurut Kabupaten/Kota di Provinsi Sumatera Barat,Persen,2,,"Sumber : BPS, Survei Sosial Ekonomi Nasional",Komunikasi,Kabupaten/Kota,1372,Kota Solok,595,Pernah Mengakses Internet,120,2020,0,Tahun,62.27,13723205951200,var-320-2020.json,584288586ad937b633e5f39cab568b13b112783279fb994e91440f3b0500e208,idn.13.1372,qualified_current_code
internet_person_5plus:1373:320:595:120:0,internet_person_5plus,internet_access,pending_indicator_universe_review,bps_webapi,1300,2026-08-15T16:08:08+00:00,2026-02-28 02:00:54,320,Persentase Penduduk Usia 5 Tahun Ke Atas yang Mengakses Internet dalam 3 Bulan Terakhir Menurut Kabupaten/Kota di Provinsi Sumatera Barat,Persen,2,,"Sumber : BPS, Survei Sosial Ekonomi Nasional",Komunikasi,Kabupaten/Kota,1373,Kota Sawahlunto,595,Pernah Mengakses Internet,120,2020,0,Tahun,55.3,13733205951200,var-320-2020.json,584288586ad937b633e5f39cab568b13b112783279fb994e91440f3b0500e208,idn.13.1373,qualified_current_code
internet_person_5plus:1374:320:595:120:0,internet_person_5plus,internet_access,pending_indicator_universe_review,bps_webapi,1300,2026-08-15T16:08:08+00:00,2026-02-28 02:00:54,320,Persentase Penduduk Usia 5 Tahun Ke Atas yang Mengakses Internet dalam 3 Bulan Terakhir Menurut Kabupaten/Kota di Provinsi Sumatera Barat,Persen,2,,"Sumber : BPS, Survei Sosial Ekonomi Nasional",Komunikasi,Kabupaten/Kota,1374,Kota Padang Panjang,595,Pernah Mengakses Internet,120,2020,0,Tahun,71.48,13743205951200,var-320-2020.json,584288586ad937b633e5f39cab568b13b112783279fb994e91440f3b0500e208,idn.13.1374,qualified_current_code
internet_person_5plus:1375:320:595:120:0,internet_person_5plus,internet_access,pending_indicator_universe_review,bps_webapi,1300,2026-08-15T16:08:08+00:00,2026-02-28 02:00:54,320,Persentase Penduduk Usia 5 Tahun Ke Atas yang Mengakses Internet dalam 3 Bulan Terakhir Menurut Kabupaten/Kota di Provinsi Sumatera Barat,Persen,2,,"Sumber : BPS, Survei Sosial Ekonomi Nasional",Komunikasi,Kabupaten/Kota,1375,Kota Bukittinggi,595,Pernah Mengakses Internet,120,2020,0,Tahun,73.84,13753205951200,var-320-2020.json,584288586ad937b633e5f39cab568b13b112783279fb994e91440f3b0500e208,idn.13.1375,qualified_current_code
internet_person_5plus:1376:320:595:120:0,internet_person_5plus,internet_access,pending_indicator_universe_review,bps_webapi,1300,2026-08-15T16:08:08+00:00,2026-02-28 02:00:54,320,Persentase Penduduk Usia 5 Tahun Ke Atas yang Mengakses Internet dalam 3 Bulan Terakhir Menurut Kabupaten/Kota di Provinsi Sumatera Barat,Persen,2,,"Sumber : BPS, Survei Sosial Ekonomi Nasional",Komunikasi,Kabupaten/Kota,1376,Kota Payakumbuh,595,Pernah Mengakses Internet,120,2020,0,Tahun,62.13,13763205951200,var-320-2020.json,584288586ad937b633e5f39cab568b13b112783279fb994e91440f3b0500e208,idn.13.1376,qualified_current_code
internet_person_5plus:1377:320:595:120:0,internet_person_5plus,internet_access,pending_indicator_universe_review,bps_webapi,1300,2026-08-15T16:08:08+00:00,2026-02-28 02:00:54,320,Persentase Penduduk Usia 5 Tahun Ke Atas yang Mengakses Internet dalam 3 Bulan Terakhir Menurut Kabupaten/Kota di Provinsi Sumatera Barat,Persen,2,,"Sumber : BPS, Survei Sosial Ekonomi Nasional",Komunikasi,Kabupaten/Kota,1377,Kota Pariaman,595,Pernah Mengakses Internet,120,2020,0,Tahun,62.29,13773205951200,var-320-2020.json,584288586ad937b633e5f39cab568b13b112783279fb994e91440f3b0500e208,idn.13.1377,qualified_current_code
internet_person_5plus:1378:320:595:120:0,internet_person_5plus,internet_access,pending_indicator_universe_review,bps_webapi,1300,2026-08-15T16:08:08+00:00,2026-02-28 02:00:54,320,Persentase Penduduk Usia 5 Tahun Ke Atas yang Mengakses Internet dalam 3 Bulan Terakhir Menurut Kabupaten/Kota di Provinsi Sumatera Barat,Persen,2,,"Sumber : BPS, Survei Sosial Ekonomi Nasional",Komunikasi,Kabupaten/Kota,1378,Provinsi Sumatera Barat,595,Pernah Mengakses Internet,120,2020,0,Tahun,46.35,13783205951200,var-320-2020.json,584288586ad937b633e5f39cab568b13b112783279fb994e91440f3b0500e208,idn.13,qualified_source_aggregate_alias
internet_person_5plus:1301:320:595:121:0,internet_person_5plus,internet_access,pending_indicator_universe_review,bps_webapi,1300,2026-08-15T16:08:08+00:00,2026-02-28 02:00:54,320,Persentase Penduduk Usia 5 Tahun Ke Atas yang Mengakses Internet dalam 3 Bulan Terakhir Menurut Kabupaten/Kota di Provinsi Sumatera Barat,Persen,2,,"Sumber : BPS, Survei Sosial Ekonomi Nasional",Komunikasi,Kabupaten/Kota,1301,Kab. Kepulauan Mentawai,595,Pernah Mengakses Internet,121,2021,0,Tahun,38.19,13013205951210,var-320-2021.json,53fa51e959352cf4c2734ecdb36dfb79f4d760f2148751b88bf0bb14d84f38c1,idn.13.1301,qualified_current_code
internet_person_5plus:1302:320:595:121:0,internet_person_5plus,internet_access,pending_indicator_universe_review,bps_webapi,1300,2026-08-15T16:08:08+00:00,2026-02-28 02:00:54,320,Persentase Penduduk Usia 5 Tahun Ke Atas yang Mengakses Internet dalam 3 Bulan Terakhir Menurut Kabupaten/Kota di Provinsi Sumatera Barat,Persen,2,,"Sumber : BPS, Survei Sosial Ekonomi Nasional",Komunikasi,Kabupaten/Kota,1302,Kab. Pesisir Selatan,595,Pernah Mengakses Internet,121,2021,0,Tahun,51.11,13023205951210,var-320-2021.json,53fa51e959352cf4c2734ecdb36dfb79f4d760f2148751b88bf0bb14d84f38c1,idn.13.1302,qualified_current_code
internet_person_5plus:1303:320:595:121:0,internet_person_5plus,internet_access,pending_indicator_universe_review,bps_webapi,1300,2026-08-15T16:08:08+00:00,2026-02-28 02:00:54,320,Persentase Penduduk Usia 5 Tahun Ke Atas yang Mengakses Internet dalam 3 Bulan Terakhir Menurut Kabupaten/Kota di Provinsi Sumatera Barat,Persen,2,,"Sumber : BPS, Survei Sosial Ekonomi Nasional",Komunikasi,Kabupaten/Kota,1303,Kab. Solok,595,Pernah Mengakses Internet,121,2021,0,Tahun,47.89,13033205951210,var-320-2021.json,53fa51e959352cf4c2734ecdb36dfb79f4d760f2148751b88bf0bb14d84f38c1,idn.13.1303,qualified_current_code
internet_person_5plus:1304:320:595:121:0,internet_person_5plus,internet_access,pending_indicator_universe_review,bps_webapi,1300,2026-08-15T16:08:08+00:00,2026-02-28 02:00:54,320,Persentase Penduduk Usia 5 Tahun Ke Atas yang Mengakses Internet dalam 3 Bulan Terakhir Menurut Kabupaten/Kota di Provinsi Sumatera Barat,Persen,2,,"Sumber : BPS, Survei Sosial Ekonomi Nasional",Komunikasi,Kabupaten/Kota,1304,Kab. Sijunjung,595,Pernah Mengakses Internet,121,2021,0,Tahun,49.75,13043205951210,var-320-2021.json,53fa51e959352cf4c2734ecdb36dfb79f4d760f2148751b88bf0bb14d84f38c1,idn.13.1304,qualified_current_code
internet_person_5plus:1305:320:595:121:0,internet_person_5plus,internet_access,pending_indicator_universe_review,bps_webapi,1300,2026-08-15T16:08:08+00:00,2026-02-28 02:00:54,320,Persentase Penduduk Usia 5 Tahun Ke Atas yang Mengakses Internet dalam 3 Bulan Terakhir Menurut Kabupaten/Kota di Provinsi Sumatera Barat,Persen,2,,"Sumber : BPS, Survei Sosial Ekonomi Nasional",Komunikasi,Kabupaten/Kota,1305,Kab. Tanah Datar,595,Pernah Mengakses Internet,121,2021,0,Tahun,54.87,13053205951210,var-320-2021.json,53fa51e959352cf4c2734ecdb36dfb79f4d760f2148751b88bf0bb14d84f38c1,idn.13.1305,qualified_current_code
internet_person_5plus:1306:320:595:121:0,internet_person_5plus,internet_access,pending_indicator_universe_review,bps_webapi,1300,2026-08-15T16:08:08+00:00,2026-02-28 02:00:54,320,Persentase Penduduk Usia 5 Tahun Ke Atas yang Mengakses Internet dalam 3 Bulan Terakhir Menurut Kabupaten/Kota di Provinsi Sumatera Barat,Persen,2,,"Sumber : BPS, Survei Sosial Ekonomi Nasional",Komunikasi,Kabupaten/Kota,1306,Kab. Padang Pariaman,595,Pernah Mengakses Internet,121,2021,0,Tahun,50.1,13063205951210,var-320-2021.json,53fa51e959352cf4c2734ecdb36dfb79f4d760f2148751b88bf0bb14d84f38c1,idn.13.1306,qualified_current_code
internet_person_5plus:1307:320:595:121:0,internet_person_5plus,internet_access,pending_indicator_universe_review,bps_webapi,1300,2026-08-15T16:08:08+00:00,2026-02-28 02:00:54,320,Persentase Penduduk Usia 5 Tahun Ke Atas yang Mengakses Internet dalam 3 Bulan Terakhir Menurut Kabupaten/Kota di Provinsi Sumatera Barat,Persen,2,,"Sumber : BPS, Survei Sosial Ekonomi Nasional",Komunikasi,Kabupaten/Kota,1307,Kab. Agam,595,Pernah Mengakses Internet,121,2021,0,Tahun,55.59,13073205951210,var-320-2021.json,53fa51e959352cf4c2734ecdb36dfb79f4d760f2148751b88bf0bb14d84f38c1,idn.13.1307,qualified_current_code
internet_person_5plus:1308:320:595:121:0,internet_person_5plus,internet_access,pending_indicator_universe_review,bps_webapi,1300,2026-08-15T16:08:08+00:00,2026-02-28 02:00:54,320,Persentase Penduduk Usia 5 Tahun Ke Atas yang Mengakses Internet dalam 3 Bulan Terakhir Menurut Kabupaten/Kota di Provinsi Sumatera Barat,Persen,2,,"Sumber : BPS, Survei Sosial Ekonomi Nasional",Komunikasi,Kabupaten/Kota,1308,Kab. Lima Puluh Kota,595,Pernah Mengakses Internet,121,2021,0,Tahun,52.22,13083205951210,var-320-2021.json,53fa51e959352cf4c2734ecdb36dfb79f4d760f2148751b88bf0bb14d84f38c1,idn.13.1308,qualified_current_code
internet_person_5plus:1309:320:595:121:0,internet_person_5plus,internet_access,pending_indicator_universe_review,bps_webapi,1300,2026-08-15T16:08:08+00:00,2026-02-28 02:00:54,320,Persentase Penduduk Usia 5 Tahun Ke Atas yang Mengakses Internet dalam 3 Bulan Terakhir Menurut Kabupaten/Kota di Provinsi Sumatera Barat,Persen,2,,"Sumber : BPS, Survei Sosial Ekonomi Nasional",Komunikasi,Kabupaten/Kota,1309,Kab. Pasaman,595,Pernah Mengakses Internet,121,2021,0,Tahun,40.84,13093205951210,var-320-2021.json,53fa51e959352cf4c2734ecdb36dfb79f4d760f2148751b88bf0bb14d84f38c1,idn.13.1309,qualified_current_code
internet_person_5plus:1310:320:595:121:0,internet_person_5plus,internet_access,pending_indicator_universe_review,bps_webapi,1300,2026-08-15T16:08:08+00:00,2026-02-28 02:00:54,320,Persentase Penduduk Usia 5 Tahun Ke Atas yang Mengakses Internet dalam 3 Bulan Terakhir Menurut Kabupaten/Kota di Provinsi Sumatera Barat,Persen,2,,"Sumber : BPS, Survei Sosial Ekonomi Nasional",Komunikasi,Kabupaten/Kota,1310,Kab. Solok Selatan,595,Pernah Mengakses Internet,121,2021,0,Tahun,55.52,13103205951210,var-320-2021.json,53fa51e959352cf4c2734ecdb36dfb79f4d760f2148751b88bf0bb14d84f38c1,idn.13.1310,qualified_current_code
internet_person_5plus:1311:320:595:121:0,internet_person_5plus,internet_access,pending_indicator_universe_review,bps_webapi,1300,2026-08-15T16:08:08+00:00,2026-02-28 02:00:54,320,Persentase Penduduk Usia 5 Tahun Ke Atas yang Mengakses Internet dalam 3 Bulan Terakhir Menurut Kabupaten/Kota di Provinsi Sumatera Barat,Persen,2,,"Sumber : BPS, Survei Sosial Ekonomi Nasional",Komunikasi,Kabupaten/Kota,1311,Kab. Dharmasraya,595,Pernah Mengakses Internet,121,2021,0,Tahun,61.43,13113205951210,var-320-2021.json,53fa51e959352cf4c2734ecdb36dfb79f4d760f2148751b88bf0bb14d84f38c1,idn.13.1311,qualified_current_code
internet_person_5plus:1312:320:595:121:0,internet_person_5plus,internet_access,pending_indicator_universe_review,bps_webapi,1300,2026-08-15T16:08:08+00:00,2026-02-28 02:00:54,320,Persentase Penduduk Usia 5 Tahun Ke Atas yang Mengakses Internet dalam 3 Bulan Terakhir Menurut Kabupaten/Kota di Provinsi Sumatera Barat,Persen,2,,"Sumber : BPS, Survei Sosial Ekonomi Nasional",Komunikasi,Kabupaten/Kota,1312,Kab. Pasaman Barat,595,Pernah Mengakses Internet,121,2021,0,Tahun,51.13,13123205951210,var-320-2021.json,53fa51e959352cf4c2734ecdb36dfb79f4d760f2148751b88bf0bb14d84f38c1,idn.13.1312,qualified_current_code
