source_id,domain,retrieved_at_utc,bps_last_update,bps_var_id,bps_var_label,bps_var_unit,bps_var_decimal,bps_var_definition,bps_var_note,bps_subject,bps_vertical_dimension,bps_vervar_id,bps_vervar_label,bps_turvar_id,bps_turvar_label,bps_th_id,bps_th_label,bps_turth_id,bps_turth_label,value,source_key
bps_webapi,0000,2026-08-19T02:01:31+00:00,2026-05-06 15:41:30,543,Tingkat Pengangguran Terbuka Menurut Provinsi,Persen,2,,"<p>Data 2011-2013 menggunakan Backcast dari Penimbang Proyeksi Komponen                    <br />Data 2018-2020 menggunakan Backcast dari Penimbang berbasis SUPAS 2015                    <br />1986-1998, penghitungan tanpa data Provinsi Timor Timor                    <br />Pada tahun 1995, Sakernas tidak dilaksanakan                    <br />Pada tahun 2000, tanpa Maluku                    <br />Sumber: Survei Angkatan Kerja Nasional (Sakernas)                    <br /><br /><br /></p><p><br /></p><p><br /></p>",Tenaga Kerja,38 Provinsi,1100,ACEH,0,Tidak ada,118,2018,189,Februari,6.54,11005430118189
bps_webapi,0000,2026-08-19T02:01:31+00:00,2026-05-06 15:41:30,543,Tingkat Pengangguran Terbuka Menurut Provinsi,Persen,2,,"<p>Data 2011-2013 menggunakan Backcast dari Penimbang Proyeksi Komponen                    <br />Data 2018-2020 menggunakan Backcast dari Penimbang berbasis SUPAS 2015                    <br />1986-1998, penghitungan tanpa data Provinsi Timor Timor                    <br />Pada tahun 1995, Sakernas tidak dilaksanakan                    <br />Pada tahun 2000, tanpa Maluku                    <br />Sumber: Survei Angkatan Kerja Nasional (Sakernas)                    <br /><br /><br /></p><p><br /></p><p><br /></p>",Tenaga Kerja,38 Provinsi,1100,ACEH,0,Tidak ada,118,2018,190,Agustus,6.34,11005430118190
bps_webapi,0000,2026-08-19T02:01:31+00:00,2026-05-06 15:41:30,543,Tingkat Pengangguran Terbuka Menurut Provinsi,Persen,2,,"<p>Data 2011-2013 menggunakan Backcast dari Penimbang Proyeksi Komponen                    <br />Data 2018-2020 menggunakan Backcast dari Penimbang berbasis SUPAS 2015                    <br />1986-1998, penghitungan tanpa data Provinsi Timor Timor                    <br />Pada tahun 1995, Sakernas tidak dilaksanakan                    <br />Pada tahun 2000, tanpa Maluku                    <br />Sumber: Survei Angkatan Kerja Nasional (Sakernas)                    <br /><br /><br /></p><p><br /></p><p><br /></p>",Tenaga Kerja,38 Provinsi,1200,SUMATERA UTARA,0,Tidak ada,118,2018,189,Februari,5.61,12005430118189
bps_webapi,0000,2026-08-19T02:01:31+00:00,2026-05-06 15:41:30,543,Tingkat Pengangguran Terbuka Menurut Provinsi,Persen,2,,"<p>Data 2011-2013 menggunakan Backcast dari Penimbang Proyeksi Komponen                    <br />Data 2018-2020 menggunakan Backcast dari Penimbang berbasis SUPAS 2015                    <br />1986-1998, penghitungan tanpa data Provinsi Timor Timor                    <br />Pada tahun 1995, Sakernas tidak dilaksanakan                    <br />Pada tahun 2000, tanpa Maluku                    <br />Sumber: Survei Angkatan Kerja Nasional (Sakernas)                    <br /><br /><br /></p><p><br /></p><p><br /></p>",Tenaga Kerja,38 Provinsi,1200,SUMATERA UTARA,0,Tidak ada,118,2018,190,Agustus,5.55,12005430118190
bps_webapi,0000,2026-08-19T02:01:31+00:00,2026-05-06 15:41:30,543,Tingkat Pengangguran Terbuka Menurut Provinsi,Persen,2,,"<p>Data 2011-2013 menggunakan Backcast dari Penimbang Proyeksi Komponen                    <br />Data 2018-2020 menggunakan Backcast dari Penimbang berbasis SUPAS 2015                    <br />1986-1998, penghitungan tanpa data Provinsi Timor Timor                    <br />Pada tahun 1995, Sakernas tidak dilaksanakan                    <br />Pada tahun 2000, tanpa Maluku                    <br />Sumber: Survei Angkatan Kerja Nasional (Sakernas)                    <br /><br /><br /></p><p><br /></p><p><br /></p>",Tenaga Kerja,38 Provinsi,1300,SUMATERA BARAT,0,Tidak ada,118,2018,189,Februari,5.68,13005430118189
bps_webapi,0000,2026-08-19T02:01:31+00:00,2026-05-06 15:41:30,543,Tingkat Pengangguran Terbuka Menurut Provinsi,Persen,2,,"<p>Data 2011-2013 menggunakan Backcast dari Penimbang Proyeksi Komponen                    <br />Data 2018-2020 menggunakan Backcast dari Penimbang berbasis SUPAS 2015                    <br />1986-1998, penghitungan tanpa data Provinsi Timor Timor                    <br />Pada tahun 1995, Sakernas tidak dilaksanakan                    <br />Pada tahun 2000, tanpa Maluku                    <br />Sumber: Survei Angkatan Kerja Nasional (Sakernas)                    <br /><br /><br /></p><p><br /></p><p><br /></p>",Tenaga Kerja,38 Provinsi,1300,SUMATERA BARAT,0,Tidak ada,118,2018,190,Agustus,5.66,13005430118190
bps_webapi,0000,2026-08-19T02:01:31+00:00,2026-05-06 15:41:30,543,Tingkat Pengangguran Terbuka Menurut Provinsi,Persen,2,,"<p>Data 2011-2013 menggunakan Backcast dari Penimbang Proyeksi Komponen                    <br />Data 2018-2020 menggunakan Backcast dari Penimbang berbasis SUPAS 2015                    <br />1986-1998, penghitungan tanpa data Provinsi Timor Timor                    <br />Pada tahun 1995, Sakernas tidak dilaksanakan                    <br />Pada tahun 2000, tanpa Maluku                    <br />Sumber: Survei Angkatan Kerja Nasional (Sakernas)                    <br /><br /><br /></p><p><br /></p><p><br /></p>",Tenaga Kerja,38 Provinsi,1400,RIAU,0,Tidak ada,118,2018,189,Februari,5.55,14005430118189
bps_webapi,0000,2026-08-19T02:01:31+00:00,2026-05-06 15:41:30,543,Tingkat Pengangguran Terbuka Menurut Provinsi,Persen,2,,"<p>Data 2011-2013 menggunakan Backcast dari Penimbang Proyeksi Komponen                    <br />Data 2018-2020 menggunakan Backcast dari Penimbang berbasis SUPAS 2015                    <br />1986-1998, penghitungan tanpa data Provinsi Timor Timor                    <br />Pada tahun 1995, Sakernas tidak dilaksanakan                    <br />Pada tahun 2000, tanpa Maluku                    <br />Sumber: Survei Angkatan Kerja Nasional (Sakernas)                    <br /><br /><br /></p><p><br /></p><p><br /></p>",Tenaga Kerja,38 Provinsi,1400,RIAU,0,Tidak ada,118,2018,190,Agustus,5.98,14005430118190
bps_webapi,0000,2026-08-19T02:01:31+00:00,2026-05-06 15:41:30,543,Tingkat Pengangguran Terbuka Menurut Provinsi,Persen,2,,"<p>Data 2011-2013 menggunakan Backcast dari Penimbang Proyeksi Komponen                    <br />Data 2018-2020 menggunakan Backcast dari Penimbang berbasis SUPAS 2015                    <br />1986-1998, penghitungan tanpa data Provinsi Timor Timor                    <br />Pada tahun 1995, Sakernas tidak dilaksanakan                    <br />Pada tahun 2000, tanpa Maluku                    <br />Sumber: Survei Angkatan Kerja Nasional (Sakernas)                    <br /><br /><br /></p><p><br /></p><p><br /></p>",Tenaga Kerja,38 Provinsi,1500,JAMBI,0,Tidak ada,118,2018,189,Februari,3.56,15005430118189
bps_webapi,0000,2026-08-19T02:01:31+00:00,2026-05-06 15:41:30,543,Tingkat Pengangguran Terbuka Menurut Provinsi,Persen,2,,"<p>Data 2011-2013 menggunakan Backcast dari Penimbang Proyeksi Komponen                    <br />Data 2018-2020 menggunakan Backcast dari Penimbang berbasis SUPAS 2015                    <br />1986-1998, penghitungan tanpa data Provinsi Timor Timor                    <br />Pada tahun 1995, Sakernas tidak dilaksanakan                    <br />Pada tahun 2000, tanpa Maluku                    <br />Sumber: Survei Angkatan Kerja Nasional (Sakernas)                    <br /><br /><br /></p><p><br /></p><p><br /></p>",Tenaga Kerja,38 Provinsi,1500,JAMBI,0,Tidak ada,118,2018,190,Agustus,3.73,15005430118190
bps_webapi,0000,2026-08-19T02:01:31+00:00,2026-05-06 15:41:30,543,Tingkat Pengangguran Terbuka Menurut Provinsi,Persen,2,,"<p>Data 2011-2013 menggunakan Backcast dari Penimbang Proyeksi Komponen                    <br />Data 2018-2020 menggunakan Backcast dari Penimbang berbasis SUPAS 2015                    <br />1986-1998, penghitungan tanpa data Provinsi Timor Timor                    <br />Pada tahun 1995, Sakernas tidak dilaksanakan                    <br />Pada tahun 2000, tanpa Maluku                    <br />Sumber: Survei Angkatan Kerja Nasional (Sakernas)                    <br /><br /><br /></p><p><br /></p><p><br /></p>",Tenaga Kerja,38 Provinsi,1600,SUMATERA SELATAN,0,Tidak ada,118,2018,189,Februari,4.08,16005430118189
bps_webapi,0000,2026-08-19T02:01:31+00:00,2026-05-06 15:41:30,543,Tingkat Pengangguran Terbuka Menurut Provinsi,Persen,2,,"<p>Data 2011-2013 menggunakan Backcast dari Penimbang Proyeksi Komponen                    <br />Data 2018-2020 menggunakan Backcast dari Penimbang berbasis SUPAS 2015                    <br />1986-1998, penghitungan tanpa data Provinsi Timor Timor                    <br />Pada tahun 1995, Sakernas tidak dilaksanakan                    <br />Pada tahun 2000, tanpa Maluku                    <br />Sumber: Survei Angkatan Kerja Nasional (Sakernas)                    <br /><br /><br /></p><p><br /></p><p><br /></p>",Tenaga Kerja,38 Provinsi,1600,SUMATERA SELATAN,0,Tidak ada,118,2018,190,Agustus,4.27,16005430118190
bps_webapi,0000,2026-08-19T02:01:31+00:00,2026-05-06 15:41:30,543,Tingkat Pengangguran Terbuka Menurut Provinsi,Persen,2,,"<p>Data 2011-2013 menggunakan Backcast dari Penimbang Proyeksi Komponen                    <br />Data 2018-2020 menggunakan Backcast dari Penimbang berbasis SUPAS 2015                    <br />1986-1998, penghitungan tanpa data Provinsi Timor Timor                    <br />Pada tahun 1995, Sakernas tidak dilaksanakan                    <br />Pada tahun 2000, tanpa Maluku                    <br />Sumber: Survei Angkatan Kerja Nasional (Sakernas)                    <br /><br /><br /></p><p><br /></p><p><br /></p>",Tenaga Kerja,38 Provinsi,1700,BENGKULU,0,Tidak ada,118,2018,189,Februari,2.63,17005430118189
bps_webapi,0000,2026-08-19T02:01:31+00:00,2026-05-06 15:41:30,543,Tingkat Pengangguran Terbuka Menurut Provinsi,Persen,2,,"<p>Data 2011-2013 menggunakan Backcast dari Penimbang Proyeksi Komponen                    <br />Data 2018-2020 menggunakan Backcast dari Penimbang berbasis SUPAS 2015                    <br />1986-1998, penghitungan tanpa data Provinsi Timor Timor                    <br />Pada tahun 1995, Sakernas tidak dilaksanakan                    <br />Pada tahun 2000, tanpa Maluku                    <br />Sumber: Survei Angkatan Kerja Nasional (Sakernas)                    <br /><br /><br /></p><p><br /></p><p><br /></p>",Tenaga Kerja,38 Provinsi,1700,BENGKULU,0,Tidak ada,118,2018,190,Agustus,3.35,17005430118190
