geography_id,geography_name,year,event_time,real_grdp_constant_2000_million_rupiah,log_real_grdp,area_mean_pga_pct_g,z_area_mean_pga_pct_g,area_median_pga_pct_g,area_p90_pga_pct_g,area_max_pga_pct_g,area_mean_mmi,z_area_median_pga_pct_g,z_area_p90_pga_pct_g,z_area_max_pga_pct_g,z_area_mean_mmi,source_block,source_table,source_pdf_page,revision_status,source_internal_consistency_status,source_anomaly_resolution_status,source_anomaly_resolution_source
idn.13.1307,Agam,2012,3,3502846.41,15.069086455942914,38.93730769230769,0.9894678895514588,39.175,47.38,53.09,7.393076923076923,1.007644564493995,1.2670874805296304,1.389373861586009,0.8139350084011513,postperiod_table13_1_2,13.1.2,413,revised,postperiod_level_growth_crosscheck_passed,not_applicable,
idn.13.1307,Agam,2013,4,3725541.01,15.130722636833733,38.93730769230769,0.9894678895514588,39.175,47.38,53.09,7.393076923076923,1.007644564493995,1.2670874805296304,1.389373861586009,0.8139350084011513,postperiod_table13_1_2,13.1.2,413,preliminary,postperiod_level_growth_crosscheck_passed,not_applicable,
idn.13.1308,Lima Puluh Kota,2005,-4,2125656.73,14.569591362006486,24.183795620437955,-0.3093035490971797,23.34,29.942,32.98,6.8711157455683,-0.34800978374410263,-0.3311687277318313,-0.4289712618029203,-0.0975440240434699,preperiod_table22,22,97,unspecified,preperiod_level_source_qualified,not_applicable,
idn.13.1308,Lima Puluh Kota,2006,-3,2255102.49,14.628705979996955,24.183795620437955,-0.3093035490971797,23.34,29.942,32.98,6.8711157455683,-0.34800978374410263,-0.3311687277318313,-0.4289712618029203,-0.0975440240434699,preperiod_table22,22,97,unspecified,preperiod_level_source_qualified,not_applicable,
idn.13.1308,Lima Puluh Kota,2007,-2,2398597.58,14.690394782857378,24.183795620437955,-0.3093035490971797,23.34,29.942,32.98,6.8711157455683,-0.34800978374410263,-0.3311687277318313,-0.4289712618029203,-0.0975440240434699,preperiod_table22,22,97,unspecified,preperiod_level_source_qualified,not_applicable,
idn.13.1308,Lima Puluh Kota,2008,-1,2545801.72,14.749956176040838,24.183795620437955,-0.3093035490971797,23.34,29.942,32.98,6.8711157455683,-0.34800978374410263,-0.3311687277318313,-0.4289712618029203,-0.0975440240434699,preperiod_table22,22,97,revised,preperiod_level_source_qualified,not_applicable,
idn.13.1308,Lima Puluh Kota,2009,0,2684575.16,14.803033046217777,24.183795620437955,-0.3093035490971797,23.34,29.942,32.98,6.8711157455683,-0.34800978374410263,-0.3311687277318313,-0.4289712618029203,-0.0975440240434699,postperiod_table13_1_2,13.1.2,413,unspecified,overlap_reconciled_growth_crosscheck_not_applied,not_applicable,
idn.13.1308,Lima Puluh Kota,2010,1,2846157.9,14.861480537470271,24.183795620437955,-0.3093035490971797,23.34,29.942,32.98,6.8711157455683,-0.34800978374410263,-0.3311687277318313,-0.4289712618029203,-0.0975440240434699,postperiod_table13_1_2,13.1.2,413,unspecified,postperiod_level_growth_crosscheck_passed,not_applicable,
idn.13.1308,Lima Puluh Kota,2011,2,3025798.44,14.922685561726608,24.183795620437955,-0.3093035490971797,23.34,29.942,32.98,6.8711157455683,-0.34800978374410263,-0.3311687277318313,-0.4289712618029203,-0.0975440240434699,postperiod_table13_1_2,13.1.2,413,unspecified,postperiod_level_growth_crosscheck_passed,not_applicable,
idn.13.1308,Lima Puluh Kota,2012,3,3219859.68,14.984848338931307,24.183795620437955,-0.3093035490971797,23.34,29.942,32.98,6.8711157455683,-0.34800978374410263,-0.3311687277318313,-0.4289712618029203,-0.0975440240434699,postperiod_table13_1_2,13.1.2,413,revised,postperiod_level_growth_crosscheck_passed,not_applicable,
idn.13.1308,Lima Puluh Kota,2013,4,3421606.17,15.045620639143152,24.183795620437955,-0.3093035490971797,23.34,29.942,32.98,6.8711157455683,-0.34800978374410263,-0.3311687277318313,-0.4289712618029203,-0.0975440240434699,postperiod_table13_1_2,13.1.2,413,preliminary,postperiod_level_growth_crosscheck_passed,not_applicable,
idn.13.1309,Pasaman,2005,-4,1022262.67,13.837529032378498,20.003370078740158,-0.6773120116588865,19.31,30.361999999999995,39.04,6.630183727034121,-0.6930231732862268,-0.2926741981143405,0.11897361376828372,-0.5182735583484144,preperiod_table22,22,97,unspecified,preperiod_level_source_qualified,not_applicable,
