year,quarter,geography_id,canonical_name,status_penanaman_modal,observed_source_row_count,investasi_rp_juta_complete,investasi_rp_juta_missing_rows,investasi_rp_juta_sum,investasi_us_ribu_complete,investasi_us_ribu_missing_rows,investasi_us_ribu_sum
2021,I,idn.13.1306,Padang Pariaman,PMDN,9,true,0,141278.1,true,0,9676.6
2021,I,idn.13.1307,Agam,PMA,5,true,0,117.7,true,0,8.1
2021,I,idn.13.1307,Agam,PMDN,9,true,0,4686.5,true,0,321
2021,I,idn.13.1308,Lima Puluh Kota,PMA,4,true,0,1705.1,true,0,116.8
2021,I,idn.13.1308,Lima Puluh Kota,PMDN,12,true,0,381093.8,true,0,26102.2
2021,I,idn.13.1309,Pasaman,PMA,4,true,0,1988.2,true,0,136.2
2021,I,idn.13.1309,Pasaman,PMDN,6,true,0,45034,true,0,3084.3
2021,I,idn.13.1310,Solok Selatan,PMA,2,true,0,5949.1,true,0,407.5
2021,I,idn.13.1310,Solok Selatan,PMDN,2,true,0,192.3,true,0,13.1
2021,I,idn.13.1311,Dharmasraya,PMA,3,true,0,5548.5,true,0,380
2021,I,idn.13.1311,Dharmasraya,PMDN,12,true,0,2479.2,true,0,169.8
2021,I,idn.13.1312,Pasaman Barat,PMA,6,true,0,8213.8,true,0,562.6
2021,I,idn.13.1312,Pasaman Barat,PMDN,5,true,0,1674.8,true,0,114.7
2021,I,idn.13.1371,Padang,PMA,21,true,0,17236.6,true,0,1180.5
2021,I,idn.13.1371,Padang,PMDN,31,true,0,429580.299999999999,true,0,29423.3
2021,I,idn.13.1372,Solok,PMA,1,true,0,0,true,0,0
2021,I,idn.13.1372,Solok,PMDN,11,true,0,2020,true,0,138.4
2021,I,idn.13.1373,Sawahlunto,PMDN,3,true,0,2521.1,true,0,172.6
2021,I,idn.13.1374,Padang Panjang,PMDN,10,true,0,790.7,true,0,54.1
2021,I,idn.13.1375,Bukittinggi,PMA,3,true,0,76.1,true,0,5.2
2021,I,idn.13.1375,Bukittinggi,PMDN,5,true,0,75872,true,0,5196.8
2021,I,idn.13.1376,Payakumbuh,PMDN,7,true,0,17691.6,true,0,1211.7
2021,I,idn.13.1377,Pariaman,PMDN,4,true,0,14740,true,0,1009.6
2021,II,idn.13.1301,Kepulauan Mentawai,PMA,5,true,0,1821.7,true,0,124.8
2021,II,idn.13.1301,Kepulauan Mentawai,PMDN,6,true,0,2190.3,true,0,150
2021,II,idn.13.1302,Pesisir Selatan,PMA,4,true,0,15366.3,true,0,1052.5
2021,II,idn.13.1302,Pesisir Selatan,PMDN,9,true,0,150767,true,0,10326.5
2021,II,idn.13.1303,Solok,PMA,2,true,0,541,true,0,37.1
2021,II,idn.13.1303,Solok,PMDN,10,true,0,43623,true,0,2987.9
2021,II,idn.13.1304,Sijunjung,PMDN,10,true,0,3661.2,true,0,250.8
2021,II,idn.13.1305,Tanah Datar,PMDN,6,true,0,783.1,true,0,53.6
2021,II,idn.13.1306,Padang Pariaman,PMA,3,true,0,1229.6,true,0,84.2
2021,II,idn.13.1306,Padang Pariaman,PMDN,13,true,0,545313.1,true,0,37350.2
2021,II,idn.13.1307,Agam,PMA,1,true,0,2983.4,true,0,204.3
2021,II,idn.13.1307,Agam,PMDN,7,true,0,2487.1,true,0,170.4
2021,II,idn.13.1308,Lima Puluh Kota,PMA,2,true,0,721.4,true,0,49.4
2021,II,idn.13.1308,Lima Puluh Kota,PMDN,15,true,0,86500.3,true,0,5924.6
2021,II,idn.13.1309,Pasaman,PMA,2,true,0,496,true,0,34
2021,II,idn.13.1309,Pasaman,PMDN,6,true,0,2842.5,true,0,194.70000000000001
2021,II,idn.13.1310,Solok Selatan,PMA,2,true,0,103.6,true,0,7.1
2021,II,idn.13.1310,Solok Selatan,PMDN,2,true,0,288942,true,0,19790.5
2021,II,idn.13.1311,Dharmasraya,PMA,3,true,0,37705.4,true,0,2582.5
2021,II,idn.13.1311,Dharmasraya,PMDN,12,true,0,11180.2,true,0,765.8
2021,II,idn.13.1312,Pasaman Barat,PMA,4,true,0,27772.6,true,0,1902.2
2021,II,idn.13.1312,Pasaman Barat,PMDN,5,true,0,9593.4,true,0,657.1
2021,II,idn.13.1371,Padang,PMA,16,true,0,88266.4,true,0,6045.7
2021,II,idn.13.1371,Padang,PMDN,30,true,0,34898.59999999999999,true,0,2390.2
2021,II,idn.13.1372,Solok,PMDN,11,true,0,20124.2,true,0,1378.2
2021,II,idn.13.1373,Sawahlunto,PMDN,8,true,0,53.7,true,0,3.7
2021,II,idn.13.1374,Padang Panjang,PMDN,10,true,0,6935,true,0,475
2021,II,idn.13.1375,Bukittinggi,PMDN,5,true,0,163.7,true,0,11.2
2021,II,idn.13.1376,Payakumbuh,PMDN,9,true,0,5507.8,true,0,377.2
2021,II,idn.13.1377,Pariaman,PMDN,4,true,0,7910.3,true,0,541.7
2021,III,idn.13.1301,Kepulauan Mentawai,PMA,12,true,0,1513.6,true,0,103.70000000000001
2021,III,idn.13.1301,Kepulauan Mentawai,PMDN,8,true,0,569.6,true,0,39
2021,III,idn.13.1302,Pesisir Selatan,PMA,3,true,0,697.5,true,0,47.8
2021,III,idn.13.1302,Pesisir Selatan,PMDN,10,true,0,77004.79999999999,true,0,5274.4
2021,III,idn.13.1303,Solok,PMA,2,true,0,353.9,true,0,24.2
2021,III,idn.13.1303,Solok,PMDN,9,true,0,101308.9,true,0,6939.000000000001
2021,III,idn.13.1304,Sijunjung,PMDN,12,true,0,3747.8,true,0,256.8
2021,III,idn.13.1305,Tanah Datar,PMDN,7,true,0,645,true,0,44.2
2021,III,idn.13.1306,Padang Pariaman,PMA,5,true,0,78,true,0,5.3
2021,III,idn.13.1306,Padang Pariaman,PMDN,11,true,0,186598.7,true,0,12780.7
2021,III,idn.13.1307,Agam,PMA,2,true,0,2495.3,true,0,170.9
2021,III,idn.13.1307,Agam,PMDN,9,true,0,2050.5,true,0,140.4
2021,III,idn.13.1308,Lima Puluh Kota,PMA,3,true,0,345.1,true,0,23.7
2021,III,idn.13.1308,Lima Puluh Kota,PMDN,13,true,0,82376.3,true,0,5642.19999999999999
2021,III,idn.13.1309,Pasaman,PMA,1,true,0,1209.9,true,0,82.9
2021,III,idn.13.1309,Pasaman,PMDN,7,true,0,7000,true,0,479.5
2021,III,idn.13.1310,Solok Selatan,PMA,4,true,0,129693.9,true,0,8883.2
2021,III,idn.13.1310,Solok Selatan,PMDN,4,true,0,4332.1,true,0,296.6
2021,III,idn.13.1311,Dharmasraya,PMA,3,true,0,4688,true,0,321.1
2021,III,idn.13.1311,Dharmasraya,PMDN,12,true,0,49503,true,0,3390.699999999999999
2021,III,idn.13.1312,Pasaman Barat,PMA,5,true,0,20864.6,true,0,1429.1
2021,III,idn.13.1312,Pasaman Barat,PMDN,6,true,0,13262.800000000001,true,0,908.5
2021,III,idn.13.1371,Padang,PMA,29,true,0,156998.199999999999,true,0,10753.2
2021,III,idn.13.1371,Padang,PMDN,36,true,0,333568.000000000001,true,0,22846.5
2021,III,idn.13.1372,Solok,PMDN,10,true,0,227.9,true,0,15.7
2021,III,idn.13.1373,Sawahlunto,PMDN,25,true,0,64.3,true,0,4.3
2021,III,idn.13.1374,Padang Panjang,PMDN,14,true,0,1034,true,0,70.9
2021,III,idn.13.1375,Bukittinggi,PMA,2,true,0,3325.8,true,0,227.8
2021,III,idn.13.1375,Bukittinggi,PMDN,11,true,0,269,true,0,18.5
2021,III,idn.13.1376,Payakumbuh,PMDN,11,true,0,1921.1,true,0,131.6
2021,III,idn.13.1377,Pariaman,PMDN,3,true,0,3248.2,true,0,222.4
2021,IV,idn.13.1301,Kepulauan Mentawai,PMA,14,true,0,12360,true,0,846.5
2021,IV,idn.13.1301,Kepulauan Mentawai,PMDN,9,true,0,410.7,true,0,28.1
2021,IV,idn.13.1302,Pesisir Selatan,PMA,5,true,0,44.9,true,0,3.1
2021,IV,idn.13.1302,Pesisir Selatan,PMDN,9,true,0,74329.4,true,0,5091.1
2021,IV,idn.13.1303,Solok,PMA,2,true,0,268.9,true,0,18.4
2021,IV,idn.13.1303,Solok,PMDN,18,true,0,22339.8,true,0,1530.1
2021,IV,idn.13.1304,Sijunjung,PMDN,13,true,0,22510.4,true,0,1541.7999999999999001
2021,IV,idn.13.1305,Tanah Datar,PMDN,8,true,0,300,true,0,20.5
2021,IV,idn.13.1306,Padang Pariaman,PMA,4,true,0,88.2,true,0,6
2021,IV,idn.13.1306,Padang Pariaman,PMDN,12,true,0,122689,true,0,8403.4
2021,IV,idn.13.1307,Agam,PMA,4,true,0,12510.5,true,0,856.9
2021,IV,idn.13.1307,Agam,PMDN,16,true,0,34608.1,true,0,2370.4
2021,IV,idn.13.1308,Lima Puluh Kota,PMA,2,true,0,7560.1,true,0,517.8
2021,IV,idn.13.1308,Lima Puluh Kota,PMDN,15,true,0,120196,true,0,8232.5
2021,IV,idn.13.1309,Pasaman,PMA,1,true,0,17.4,true,0,1.2
2021,IV,idn.13.1309,Pasaman,PMDN,6,true,0,54000,true,0,3698.7
2021,IV,idn.13.1310,Solok Selatan,PMA,1,true,0,96,true,0,6.6
2021,IV,idn.13.1310,Solok Selatan,PMDN,5,true,0,13644.9,true,0,934.6
2021,IV,idn.13.1311,Dharmasraya,PMA,3,true,0,18604.4,true,0,1274.2
2021,IV,idn.13.1311,Dharmasraya,PMDN,14,true,0,66689.4,true,0,4568
2021,IV,idn.13.1312,Pasaman Barat,PMA,7,true,0,43620.4,true,0,2987.8
2021,IV,idn.13.1312,Pasaman Barat,PMDN,10,true,0,42179,true,0,2889
2021,IV,idn.13.1371,Padang,PMA,33,true,0,297040.6,true,0,20345.2
2021,IV,idn.13.1371,Padang,PMDN,40,true,0,88567.7000000000099,true,0,6065.9999999999998899
2021,IV,idn.13.1372,Solok,PMDN,10,true,0,995.5,true,0,68.1
2021,IV,idn.13.1373,Sawahlunto,PMDN,14,true,0,24.4,true,0,1.7
2021,IV,idn.13.1374,Padang Panjang,PMDN,8,true,0,2524.5,true,0,172.9
2021,IV,idn.13.1375,Bukittinggi,PMA,2,true,0,900,true,0,61.6
2021,IV,idn.13.1375,Bukittinggi,PMDN,9,true,0,20,true,0,1.4
2021,IV,idn.13.1376,Payakumbuh,PMDN,12,true,0,4225.6,true,0,289.4
2021,IV,idn.13.1377,Pariaman,PMDN,7,true,0,3180.6,true,0,217.8
2022,I,idn.13.1301,Kepulauan Mentawai,PMA,17,true,0,406,true,0,28.3
2022,I,idn.13.1301,Kepulauan Mentawai,PMDN,10,true,0,518.8,true,0,36.2
2022,I,idn.13.1302,Pesisir Selatan,PMA,6,true,0,231.8,true,0,16.1
2022,I,idn.13.1302,Pesisir Selatan,PMDN,8,true,0,14247,true,0,992.8
2022,I,idn.13.1303,Solok,PMA,1,true,0,1811.4,true,0,126.2
2022,I,idn.13.1303,Solok,PMDN,17,true,0,18152.8,true,0,1265
2022,I,idn.13.1304,Sijunjung,PMDN,9,true,0,16878.6,true,0,1176.2
2022,I,idn.13.1305,Tanah Datar,PMA,1,true,0,563.3,true,0,39.3
2022,I,idn.13.1305,Tanah Datar,PMDN,11,true,0,4643.9,true,0,323.5
2022,I,idn.13.1306,Padang Pariaman,PMA,5,true,0,877.4,true,0,61.1
2022,I,idn.13.1306,Padang Pariaman,PMDN,8,true,0,23760.6,true,0,1655.8
2022,I,idn.13.1307,Agam,PMA,4,true,0,7695.4,true,0,536.3
2022,I,idn.13.1307,Agam,PMDN,10,true,0,3384.7,true,0,235.9
2022,I,idn.13.1308,Lima Puluh Kota,PMA,4,true,0,2.5,true,0,0.2
2022,I,idn.13.1308,Lima Puluh Kota,PMDN,13,true,0,77886.7,true,0,5427.6
2022,I,idn.13.1309,Pasaman,PMA,1,true,0,1799,true,0,125.4
2022,I,idn.13.1309,Pasaman,PMDN,5,true,0,400,true,0,27.9
2022,I,idn.13.1310,Solok Selatan,PMA,3,true,0,31637.8,true,0,2204.6
2022,I,idn.13.1310,Solok Selatan,PMDN,7,true,0,106380.3,true,0,7413.3
2022,I,idn.13.1311,Dharmasraya,PMA,3,true,0,4845.1,true,0,337.7
2022,I,idn.13.1311,Dharmasraya,PMDN,13,true,0,129373.7,true,0,9015.4
2022,I,idn.13.1312,Pasaman Barat,PMA,6,true,0,31855,true,0,2219.9
2022,I,idn.13.1312,Pasaman Barat,PMDN,10,true,0,159916.3,true,0,11143.9
2022,I,idn.13.1371,Padang,PMA,33,true,0,109584.3,true,0,7636.7
2022,I,idn.13.1371,Padang,PMDN,37,true,0,219012.9,true,0,15261.7
2022,I,idn.13.1372,Solok,PMDN,9,true,0,6061.1,true,0,422.3
2022,I,idn.13.1373,Sawahlunto,PMDN,16,true,0,19845.1,true,0,1383
2022,I,idn.13.1374,Padang Panjang,PMDN,5,true,0,3272.9,true,0,228.1
2022,I,idn.13.1375,Bukittinggi,PMA,2,true,0,0,true,0,0
2022,I,idn.13.1375,Bukittinggi,PMDN,7,true,0,10026.5,true,0,698.7
2022,I,idn.13.1376,Payakumbuh,PMDN,10,true,0,3393.3,true,0,236.6
2022,I,idn.13.1377,Pariaman,PMDN,6,true,0,2334.7,true,0,162.7
2022,II,idn.13.1301,Kepulauan Mentawai,PMA,4,true,0,294.5,true,0,20.5
2022,II,idn.13.1301,Kepulauan Mentawai,PMDN,3,true,0,367.6,true,0,25.6
2022,II,idn.13.1302,Pesisir Selatan,PMA,3,true,0,8484.6,true,0,591.2
2022,II,idn.13.1302,Pesisir Selatan,PMDN,5,true,0,34540.8,true,0,2407
2022,II,idn.13.1303,Solok,PMA,2,true,0,19656.8,true,0,1369.8
2022,II,idn.13.1303,Solok,PMDN,8,true,0,13119.9,true,0,914.2
2022,II,idn.13.1304,Sijunjung,PMDN,7,true,0,2965.2,true,0,206.7
2022,II,idn.13.1305,Tanah Datar,PMDN,3,true,0,11400,true,0,794.5
2022,II,idn.13.1306,Padang Pariaman,PMA,3,true,0,2201.3,true,0,153.4
2022,II,idn.13.1306,Padang Pariaman,PMDN,14,true,0,17390.5,true,0,1212
2022,II,idn.13.1307,Agam,PMA,3,true,0,7135.7,true,0,497.2
2022,II,idn.13.1307,Agam,PMDN,5,true,0,1040.3,true,0,72.5
2022,II,idn.13.1308,Lima Puluh Kota,PMA,1,true,0,1234.2,true,0,86
2022,II,idn.13.1308,Lima Puluh Kota,PMDN,9,true,0,4465,true,0,311.3
2022,II,idn.13.1309,Pasaman,PMDN,4,true,0,26746.5,true,0,1863.8
2022,II,idn.13.1310,Solok Selatan,PMA,2,true,0,5300,true,0,369.3
2022,II,idn.13.1310,Solok Selatan,PMDN,4,true,0,43931.4,true,0,3061.4
2022,II,idn.13.1311,Dharmasraya,PMA,3,true,0,35978.5,true,0,2507.2
2022,II,idn.13.1311,Dharmasraya,PMDN,10,true,0,47850.5,true,0,3334.5
2022,II,idn.13.1312,Pasaman Barat,PMA,6,true,0,142105.8,true,0,9902.9
2022,II,idn.13.1312,Pasaman Barat,PMDN,5,true,0,17205.4,true,0,1198.9
2022,II,idn.13.1371,Padang,PMA,18,true,0,300990.9,true,0,20974.6
2022,II,idn.13.1371,Padang,PMDN,34,true,0,57344.6,true,0,3996.3
2022,II,idn.13.1372,Solok,PMDN,6,true,0,4036.5,true,0,281.3
2022,II,idn.13.1373,Sawahlunto,PMDN,19,true,0,26072.9,true,0,1816.9
2022,II,idn.13.1374,Padang Panjang,PMDN,3,true,0,162,true,0,11.3
2022,II,idn.13.1375,Bukittinggi,PMA,1,true,0,0,true,0,0
2022,II,idn.13.1375,Bukittinggi,PMDN,4,true,0,281.8,true,0,19.5
2022,II,idn.13.1376,Payakumbuh,PMDN,6,true,0,5509.4,true,0,384
2022,III,idn.13.1301,Kepulauan Mentawai,PMA,7,true,0,315.4,true,0,22
2022,III,idn.13.1302,Pesisir Selatan,PMA,4,true,0,2857.8,true,0,199.2
2022,III,idn.13.1302,Pesisir Selatan,PMDN,11,true,0,65108.9,true,0,4537.2
2022,III,idn.13.1303,Solok,PMA,2,true,0,4369.1,true,0,304.5
2022,III,idn.13.1303,Solok,PMDN,18,true,0,3708.1,true,0,258.3
2022,III,idn.13.1304,Sijunjung,PMDN,9,true,0,50409.9,true,0,3512.9
2022,III,idn.13.1305,Tanah Datar,PMDN,4,true,0,3487.3,true,0,243.1
2022,III,idn.13.1306,Padang Pariaman,PMA,5,true,0,1068.1,true,0,74.4
2022,III,idn.13.1306,Padang Pariaman,PMDN,15,true,0,274579.8,true,0,19134.5
2022,III,idn.13.1307,Agam,PMA,4,true,0,3265.6,true,0,227.5
2022,III,idn.13.1307,Agam,PMDN,8,true,0,52067.8,true,0,3628.4
2022,III,idn.13.1308,Lima Puluh Kota,PMA,2,true,0,1465,true,0,102.1
2022,III,idn.13.1308,Lima Puluh Kota,PMDN,13,true,0,123266,true,0,8590.2
2022,III,idn.13.1309,Pasaman,PMDN,13,true,0,16710,true,0,1164.5
2022,III,idn.13.1310,Solok Selatan,PMA,3,true,0,43531.3,true,0,3033.5
2022,III,idn.13.1310,Solok Selatan,PMDN,7,true,0,42668.4,true,0,2973.8
2022,III,idn.13.1311,Dharmasraya,PMA,4,true,0,33564.4,true,0,2338.9
2022,III,idn.13.1311,Dharmasraya,PMDN,10,true,0,138089.6,true,0,9622.9
2022,III,idn.13.1312,Pasaman Barat,PMA,8,true,0,28148.4,true,0,1961.4
2022,III,idn.13.1312,Pasaman Barat,PMDN,10,true,0,22471.9,true,0,1566
2022,III,idn.13.1371,Padang,PMA,30,true,0,223834.7,true,0,15598.5
2022,III,idn.13.1371,Padang,PMDN,36,true,0,71083.1,true,0,4953.5
2022,III,idn.13.1372,Solok,PMDN,7,true,0,2438.3,true,0,169.7
2022,III,idn.13.1373,Sawahlunto,PMDN,16,true,0,26023.4,true,0,1813.6
2022,III,idn.13.1374,Padang Panjang,PMDN,3,true,0,13.2,true,0,1
2022,III,idn.13.1375,Bukittinggi,PMA,1,true,0,467,true,0,32.5
2022,III,idn.13.1375,Bukittinggi,PMDN,7,true,0,109.1,true,0,7.6
2022,III,idn.13.1376,Payakumbuh,PMDN,7,true,0,8353.2,true,0,582.2
2022,III,idn.13.1377,Pariaman,PMDN,1,true,0,156,true,0,10.9
2022,IV,idn.13.1301,Kepulauan Mentawai,PMA,7,true,0,921.3,true,0,64.2
2022,IV,idn.13.1301,Kepulauan Mentawai,PMDN,5,true,0,2200,true,0,153.3
2022,IV,idn.13.1302,Pesisir Selatan,PMA,3,true,0,8.7,true,0,0.6
2022,IV,idn.13.1302,Pesisir Selatan,PMDN,11,true,0,75992.1,true,0,5295.7
2022,IV,idn.13.1303,Solok,PMA,1,true,0,15801,true,0,1101.1
2022,IV,idn.13.1303,Solok,PMDN,13,true,0,31056.7,true,0,2164.3
2022,IV,idn.13.1304,Sijunjung,PMDN,12,true,0,56531.4,true,0,3939.4
2022,IV,idn.13.1305,Tanah Datar,PMDN,7,true,0,3013.6,true,0,210
2022,IV,idn.13.1306,Padang Pariaman,PMA,4,true,0,86.8,true,0,6
2022,IV,idn.13.1306,Padang Pariaman,PMDN,13,true,0,29312.8,true,0,2042.6
2022,IV,idn.13.1307,Agam,PMA,3,true,0,4408.5,true,0,307.2
2022,IV,idn.13.1307,Agam,PMDN,4,true,0,15868.8,true,0,1105.9
2022,IV,idn.13.1308,Lima Puluh Kota,PMA,3,true,0,24.7,true,0,1.7
2022,IV,idn.13.1308,Lima Puluh Kota,PMDN,13,true,0,80501.9,true,0,5610
2022,IV,idn.13.1309,Pasaman,PMDN,5,true,0,1924,true,0,134.1
2022,IV,idn.13.1310,Solok Selatan,PMA,3,true,0,5286.5,true,0,368.4
2022,IV,idn.13.1310,Solok Selatan,PMDN,3,true,0,46954,true,0,3272.1
2022,IV,idn.13.1311,Dharmasraya,PMA,4,true,0,40987,true,0,2856.2
2022,IV,idn.13.1311,Dharmasraya,PMDN,11,true,0,16719.2,true,0,1165
2022,IV,idn.13.1312,Pasaman Barat,PMA,6,true,0,49101.5,true,0,3421.6
2022,IV,idn.13.1312,Pasaman Barat,PMDN,10,true,0,7652.4,true,0,533.4
2022,IV,idn.13.1371,Padang,PMA,34,true,0,197421.9,true,0,13757.6
2022,IV,idn.13.1371,Padang,PMDN,34,true,0,114648.6,true,0,7989.3
2022,IV,idn.13.1372,Solok,PMDN,7,true,0,164.8,true,0,11.4
2022,IV,idn.13.1373,Sawahlunto,PMDN,16,true,0,40651.5,true,0,2832.9
2022,IV,idn.13.1374,Padang Panjang,PMDN,5,true,0,1.5,true,0,0.1
2022,IV,idn.13.1375,Bukittinggi,PMA,3,true,0,600.3,true,0,41.8
2022,IV,idn.13.1375,Bukittinggi,PMDN,3,true,0,1695.2,true,0,118.1
2022,IV,idn.13.1376,Payakumbuh,PMDN,5,true,0,197.6,true,0,13.8
2022,IV,idn.13.1377,Pariaman,PMDN,1,true,0,0.4,true,0,0
2023,I,idn.13.1301,Kepulauan Mentawai,PMA,16,true,0,12475.5,true,0,843.1
2023,I,idn.13.1301,Kepulauan Mentawai,PMDN,8,true,0,640,true,0,43.3
2023,I,idn.13.1302,Pesisir Selatan,PMA,4,true,0,138133.3,true,0,9333.3
2023,I,idn.13.1302,Pesisir Selatan,PMDN,13,true,0,47817.2,true,0,3230.9
2023,I,idn.13.1303,Solok,PMA,3,true,0,13552.5,true,0,915.7
2023,I,idn.13.1303,Solok,PMDN,14,true,0,7354.5,true,0,497
2023,I,idn.13.1304,Sijunjung,PMDN,13,true,0,78361.2,true,0,5294.5
2023,I,idn.13.1305,Tanah Datar,PMA,1,true,0,30,true,0,2
2023,I,idn.13.1305,Tanah Datar,PMDN,6,true,0,2351.5,true,0,158.9
2023,I,idn.13.1306,Padang Pariaman,PMA,4,true,0,482,true,0,32.6
2023,I,idn.13.1306,Padang Pariaman,PMDN,19,true,0,562601.9,true,0,38013.8
2023,I,idn.13.1307,Agam,PMA,5,true,0,7632.1,true,0,515.6
2023,I,idn.13.1307,Agam,PMDN,7,true,0,311073.9,true,0,21018.6
2023,I,idn.13.1308,Lima Puluh Kota,PMA,2,true,0,0,true,0,0
2023,I,idn.13.1308,Lima Puluh Kota,PMDN,17,true,0,45786.8,true,0,3094
2023,I,idn.13.1309,Pasaman,PMA,1,true,0,6743.8,true,0,455.7
2023,I,idn.13.1309,Pasaman,PMDN,13,true,0,2561.5,true,0,173.2
2023,I,idn.13.1310,Solok Selatan,PMA,5,true,0,11800.1,true,0,797.4
2023,I,idn.13.1310,Solok Selatan,PMDN,5,true,0,129243.6,true,0,8732.7
2023,I,idn.13.1311,Dharmasraya,PMA,4,true,0,143976.8,true,0,9728.2
2023,I,idn.13.1311,Dharmasraya,PMDN,19,true,0,446349.2,true,0,30158.9
2023,I,idn.13.1312,Pasaman Barat,PMA,8,true,0,28839,true,0,1948.6
2023,I,idn.13.1312,Pasaman Barat,PMDN,10,true,0,11639.3,true,0,786.5
2023,I,idn.13.1371,Padang,PMA,44,true,0,23592.8,true,0,1594.4
2023,I,idn.13.1371,Padang,PMDN,48,true,0,122817.3,true,0,8298.7
2023,I,idn.13.1372,Solok,PMDN,9,true,0,1378.6,true,0,93.4
2023,I,idn.13.1373,Sawahlunto,PMDN,19,true,0,52728.9,true,0,3562.7
2023,I,idn.13.1374,Padang Panjang,PMDN,5,true,0,1100,true,0,74.4
2023,I,idn.13.1375,Bukittinggi,PMA,2,true,0,21.9,true,0,1.4
2023,I,idn.13.1375,Bukittinggi,PMDN,8,true,0,4921.8,true,0,332.6
2023,I,idn.13.1376,Payakumbuh,PMDN,9,true,0,9160.2,true,0,619.1
2023,I,idn.13.1377,Pariaman,PMDN,4,true,0,0.4,true,0,0
2023,II,idn.13.1301,Kepulauan Mentawai,PMA,15,true,0,4603,true,0,311.1
2023,II,idn.13.1301,Kepulauan Mentawai,PMDN,9,true,0,586,true,0,39.6
2023,II,idn.13.1302,Pesisir Selatan,PMA,5,true,0,487,true,0,32.9
2023,II,idn.13.1302,Pesisir Selatan,PMDN,15,true,0,24839.7,true,0,1678.3
2023,II,idn.13.1303,Solok,PMA,2,true,0,17831,true,0,1204.8
2023,II,idn.13.1303,Solok,PMDN,11,true,0,2953,true,0,199.5
2023,II,idn.13.1304,Sijunjung,PMDN,14,true,0,75095.1,true,0,5073.9
2023,II,idn.13.1305,Tanah Datar,PMDN,8,true,0,9861.6,true,0,666.3
2023,II,idn.13.1306,Padang Pariaman,PMA,6,true,0,1199.7,true,0,81
2023,II,idn.13.1306,Padang Pariaman,PMDN,19,true,0,184518.8,true,0,12467.5
2023,II,idn.13.1307,Agam,PMA,5,true,0,7788.2,true,0,526.2
2023,II,idn.13.1307,Agam,PMDN,8,true,0,5151.2,true,0,348.1
2023,II,idn.13.1308,Lima Puluh Kota,PMA,2,true,0,0,true,0,0
2023,II,idn.13.1308,Lima Puluh Kota,PMDN,11,true,0,29005.8,true,0,1960
2023,II,idn.13.1309,Pasaman,PMA,1,true,0,226.9,true,0,15.3
2023,II,idn.13.1309,Pasaman,PMDN,16,true,0,51416.9,true,0,3473.7
2023,II,idn.13.1310,Solok Selatan,PMA,5,true,0,11051.7,true,0,746.7
2023,II,idn.13.1310,Solok Selatan,PMDN,7,true,0,88178.8,true,0,5958
2023,II,idn.13.1311,Dharmasraya,PMA,6,true,0,7813,true,0,528
2023,II,idn.13.1311,Dharmasraya,PMDN,17,true,0,302341.1,true,0,20428.2
2023,II,idn.13.1312,Pasaman Barat,PMA,9,true,0,61547.3,true,0,4158.7
2023,II,idn.13.1312,Pasaman Barat,PMDN,8,true,0,14144.2,true,0,955.6
2023,II,idn.13.1371,Padang,PMA,42,true,0,44049.5,true,0,2976.4
2023,II,idn.13.1371,Padang,PMDN,38,true,0,188190.7,true,0,12715.6
2023,II,idn.13.1372,Solok,PMDN,8,true,0,20075.8,true,0,1356.5
2023,II,idn.13.1373,Sawahlunto,PMDN,18,true,0,79346.5,true,0,5361.2
2023,II,idn.13.1374,Padang Panjang,PMDN,6,true,0,5777,true,0,390.4
2023,II,idn.13.1375,Bukittinggi,PMA,1,true,0,0,true,0,0
2023,II,idn.13.1375,Bukittinggi,PMDN,8,true,0,1125.5,true,0,76.1
2023,II,idn.13.1376,Payakumbuh,PMA,1,true,0,0,true,0,0
2023,II,idn.13.1376,Payakumbuh,PMDN,10,true,0,40071.8,true,0,2707.6
2023,II,idn.13.1377,Pariaman,PMDN,4,true,0,319.3,true,0,21.6
2023,III,idn.13.1301,Kepulauan Mentawai,PMA,30,true,0,21929.4,true,0,1481.7
2023,III,idn.13.1301,Kepulauan Mentawai,PMDN,9,true,0,1741.6,true,0,117.7
2023,III,idn.13.1302,Pesisir Selatan,PMA,3,true,0,1258.7,true,0,85.1
2023,III,idn.13.1302,Pesisir Selatan,PMDN,17,true,0,23760.7,true,0,1605.6
2023,III,idn.13.1303,Solok,PMA,4,true,0,28613.2,true,0,1933.3
2023,III,idn.13.1303,Solok,PMDN,5,true,0,1652.6,true,0,111.7
2023,III,idn.13.1304,Sijunjung,PMDN,13,true,0,67509.1,true,0,4561.6
2023,III,idn.13.1305,Tanah Datar,PMA,1,true,0,0,true,0,0
2023,III,idn.13.1305,Tanah Datar,PMDN,8,true,0,1557.1,true,0,105.3
2023,III,idn.13.1306,Padang Pariaman,PMA,5,true,0,1013,true,0,68.4
2023,III,idn.13.1306,Padang Pariaman,PMDN,18,true,0,15461.1,true,0,1044.6
2023,III,idn.13.1307,Agam,PMA,6,true,0,12013.7,true,0,811.7
2023,III,idn.13.1307,Agam,PMDN,12,true,0,13718,true,0,927
2023,III,idn.13.1308,Lima Puluh Kota,PMA,2,true,0,0,true,0,0
2023,III,idn.13.1308,Lima Puluh Kota,PMDN,14,true,0,84158.7,true,0,5686.2
2023,III,idn.13.1309,Pasaman,PMA,1,true,0,3752.2,true,0,253.5
