provenance_id,source_id,artifact_locator,retrieved_at,source_release,checksum_sha256,parser_revision,transform_revision,extraction_method,notes
bpspopgrowthprov_45e706aa202de60bc3c4a252,bps_publication_web,https://sumbar.bps.go.id/id/publication/2021/02/26/438e46e73d9a64df8d8c34f2/provinsi-sumatera-barat-dalam-angka-2021.html,2026-08-16T07:49:28Z,2021-02-26,de111b487762cd1c3306b9d0813511402c3a8712ee97dcbcac321816463cadc8,bps_population_growth_publication_contract:v1,materialize_bps_population_growth:v1,manual_transcription,"Authority is BPS Provinsi Sumatera Barat, Table 3.1.1. checksum_sha256 covers the committed 19-row source-contract CSV, not the upstream PDF; every row is crosschecked against official SP2010/SP2020 counts and the BPS geometric formula before promotion."
